scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
15 11 14 12 12 13 17 16 16 15 12 11 14 18 11 15 18 11 16 16 14 ,10,8,101,0.500000,10.247711,0.235992,10.011749,0.000000,58580,0.007629
18 12 12 13 16 15 17 17 15 18 18 12 18 18 12 13 15 18 12 12 12 13 15 18 12 11 17 14 12 13 17 16 16 17 15 11 14 11 16 17 16 16 15 11 14 18 12 13 17 17 16 15 13 14 18 12 12 18 11 17 15 13 17 14 12 ,10,8,101,0.500000,32.804565,0.762664,32.041931,0.000000,61913,0.005767
16 15 18 18 18 12 13 17 15 18 11 17 16 16 14 12 12 11 16 16 17 17 14 13 15 12 13 15 18 12 11 15 13 15 13 15 12 18 11 16 17 17 16 16 17 16 14 11 15 12 12 13 14 13 14 18 12 15 ,10,8,101,0.500000,29.187438,0.677001,28.510437,0.000000,64842,0.004791
14 13 16 14 18 12 18 13 17 17 14 18 13 16 15 18 13 15 18 18 18 18 11 17 15 12 13 16 16 15 11 15 12 11 16 16 16 14 12 18 18 13 15 11 15 18 13 14 11 17 15 11 14 12 13 15 12 12 18 13 15 12 18 11 16 14 13 16 16 14 11 17 15 13 16 15 13 14 13 14 13 17 11 14 11 16 14 11 ,10,8,101,0.500000,44.570098,1.042419,43.527679,0.000000,69387,0.007934
15 12 18 13 ,10,8,101,0.500000,1.938049,0.044830,1.893218,0.000000,69589,0.003875
17 14 13 17 16 15 13 17 16 17 16 17 14 11 17 15 12 18 18 ,10,8,101,0.500000,9.359527,0.226593,9.132934,0.000000,70599,0.005126
15 13 14 18 18 18 11 15 11 14 18 18 12 11 14 13 16 14 18 12 11 14 13 17 16 17 15 13 16 15 18 ,10,8,101,0.500000,15.648559,0.367675,15.280853,0.000000,72215,0.009216
18 18 18 11 15 18 18 18 18 13 16 16 15 11 17 14 12 11 14 13 15 11 16 16 15 11 16 15 18 12 12 11 15 12 18 11 14 18 12 12 18 11 16 17 15 ,10,8,101,0.500000,22.351593,0.528961,21.822631,0.000000,74538,0.005737
18 ,10,8,101,0.500000,0.086547,0.015777,0.070739,0.000000,74639,0.003875
18 13 16 17 14 12 13 15 18 18 18 13 14 18 12 11 15 11 17 16 16 14 11 16 16 16 15 18 18 18 11 14 13 15 13 15 18 11 15 11 15 11 16 16 14 11 14 11 15 12 11 14 12 18 13 17 17 14 12 18 11 15 12 18 18 11 15 11 17 16 17 15 12 11 17 17 17 14 18 12 18 13 17 15 13 14 13 14 11 16 16 16 15 ,10,8,101,0.500000,47.124755,1.092315,46.032470,0.000000,79386,0.010131
14 18 ,10,8,101,0.500000,0.633056,0.021087,0.611968,0.000000,79487,0.007934
17 17 16 14 13 17 16 17 15 11 15 12 18 18 13 15 11 17 17 17 14 18 13 17 17 14 18 12 12 12 18 ,10,8,101,0.500000,15.609466,0.364776,15.244689,0.000000,81103,0.004180
11 16 15 13 15 12 13 15 12 13 14 12 11 17 14 11 17 16 15 12 13 17 ,10,8,101,0.500000,10.703613,0.253601,10.450012,0.000000,82214,0.003875
17 17 17 15 12 11 15 12 11 17 16 17 17 14 18 12 11 14 18 11 14 18 11 16 17 14 12 12 13 15 13 16 15 13 17 16 17 17 14 18 11 16 16 14 11 15 11 15 12 13 14 18 12 12 13 17 14 12 18 11 14 13 17 14 13 17 14 18 12 18 18 11 16 17 17 16 14 18 11 14 18 11 17 14 18 12 18 18 18 ,10,8,101,0.500000,44.851348,1.048797,43.802551,0.000000,86759,0.006683
13 17 14 13 16 17 15 12 13 14 18 12 11 17 17 14 11 14 12 13 15 18 18 13 17 14 18 11 16 16 15 12 12 11 14 11 16 16 15 13 16 ,10,8,101,0.500000,20.539123,0.482940,20.056152,0.000000,88880,0.007598
17 14 12 12 13 15 12 12 12 13 15 12 12 11 17 15 12 11 16 14 11 17 15 11 14 11 17 ,10,8,101,0.500000,13.617309,0.324188,13.293121,0.000000,90294,0.008209
12 11 14 18 11 17 17 16 16 13 16 15 11 14 18 11 15 13 17 15 11 17 15 18 13 15 12 18 11 17 17 17 16 17 17 17 15 18 12 12 12 13 14 13 15 11 16 17 ,10,8,101,0.500000,23.884094,0.556121,23.327972,0.000000,92718,0.003875
12 11 14 12 13 15 11 14 13 17 16 14 18 18 11 16 15 12 11 14 11 14 11 14 18 18 13 14 12 ,10,8,101,0.500000,14.257934,0.341705,13.916229,0.000000,94233,0.008880
18 11 17 16 15 12 12 12 13 15 12 18 12 13 15 18 12 13 16 17 15 11 16 14 11 17 14 18 13 16 16 17 17 ,10,8,101,0.500000,16.415100,0.392974,16.022155,0.000000,95950,0.003875
13 17 17 14 13 16 16 15 ,10,8,101,0.500000,3.586151,0.089416,3.496765,0.000000,96354,0.009796
16 16 16 17 15 18 11 17 15 12 18 12 11 12 11 16 16 17 17 15 18 12 18 18 18 18 11 14 18 11 17 15 13 15 18 12 13 14 12 11 16 14 11 17 17 15 18 11 15 11 17 17 17 15 12 13 17 16 16 16 14 12 18 13 17 15 11 16 14 18 13 14 18 12 11 14 12 13 17 17 17 14 13 14 11 14 18 18 11 15 11 14 12 13 15 ,10,8,101,0.500000,47.866943,1.114349,46.752593,0.000000,101202,0.006378
15 18 ,10,8,101,0.500000,0.898620,0.020355,0.878265,0.000000,101303,0.004211
16 15 13 15 18 13 17 16 16 ,10,8,101,0.500000,4.531463,0.114257,4.417205,0.000000,101808,0.008880
11 14 13 15 12 11 15 12 12 11 15 13 14 12 18 11 15 18 11 17 16 14 18 12 ,10,8,101,0.500000,12.164215,0.294067,11.870147,0.000000,103121,0.003906
18 11 14 13 17 17 15 18 12 13 17 14 18 12 13 17 16 16 14 18 12 18 12 13 17 14 11 17 14 13 14 18 12 18 18 18 18 18 13 14 11 15 11 15 18 13 14 18 18 12 11 ,10,8,101,0.500000,25.460937,0.599212,24.861724,0.000000,105747,0.009521
16 15 18 11 14 13 17 15 12 18 18 12 13 16 17 15 12 11 14 14 18 13 14 18 ,10,8,101,0.500000,12.007934,0.280181,11.727783,0.000000,106959,0.006683
13 17 15 13 17 14 11 ,10,8,101,0.500000,3.328369,0.088134,3.240234,0.000000,107363,0.005737
12 12 13 16 14 18 18 13 14 13 16 17 16 15 18 18 12 18 12 18 18 12 12 18 13 15 13 14 11 16 16 17 14 18 18 12 15 ,10,8,101,0.500000,18.711547,0.437744,18.273803,0.000000,109282,0.003875
16 15 12 18 11 17 15 13 16 17 15 13 17 16 15 11 15 13 14 13 15 18 11 16 17 17 16 17 14 11 14 13 16 14 13 16 16 14 18 18 12 13 14 15 12 18 12 18 ,10,8,101,0.500000,24.289672,0.576568,23.713134,0.000000,111807,0.003875
15 11 14 18 12 13 17 17 16 14 18 18 18 18 11 15 18 11 17 14 13 14 12 13 17 14 12 11 16 14 13 15 18 12 12 ,10,8,101,0.500000,17.454162,0.413604,17.040527,0.000000,113625,0.003875
13 15 18 18 11 16 15 13 17 17 16 16 17 15 13 16 15 11 16 14 18 11 15 13 13 15 13 17 16 16 15 18 18 13 14 13 17 16 15 12 12 12 13 14 12 12 ,10,8,101,0.500000,23.296905,0.553192,22.743713,0.000000,116049,0.005126
16 15 18 13 14 18 11 17 15 11 14 13 15 11 15 13 16 16 15 18 18 13 15 18 13 16 14 11 13 16 16 16 15 11 16 15 12 11 15 11 14 11 15 18 12 11 16 15 18 18 11 17 16 14 13 16 15 18 13 16 17 16 16 16 14 12 13 17 17 15 12 11 17 17 15 13 14 12 11 14 12 18 18 12 18 18 11 16 16 14 11 14 12 12 12 11 17 15 13 14 12 18 18 12 18 11 15 11 16 16 15 11 14 11 14 12 13 15 13 14 13 17 17 14 12 12 18 11 15 12 11 14 11 15 18 13 14 12 11 16 17 17 17 14 11 15 12 18 12 12 18 12 11 15 ,10,8,101,0.500000,77.710418,1.793945,75.916503,0.000000,123826,0.008575
14 12 11 15 12 18 18 18 18 12 13 14 11 14 11 14 12 12 18 18 18 12 11 16 17 17 17 16 15 12 12 11 16 17 15 11 17 16 17 ,10,8,101,0.500000,19.734436,0.462738,19.271697,0.000000,125846,0.003875
12 11 17 16 ,10,8,101,0.500000,1.976806,0.044738,1.932067,0.000000,126048,0.007324
15 12 13 14 17 15 13 14 ,10,8,101,0.500000,3.593963,0.090850,3.503143,0.000000,126452,0.006378
16 15 11 17 14 13 14 13 17 17 14 13 16 14 11 17 16 14 12 12 18 13 17 14 12 12 18 12 18 11 16 17 17 15 11 17 16 17 16 16 16 17 14 18 13 14 18 12 18 13 15 13 14 18 12 11 17 17 16 14 18 18 18 11 15 12 18 18 18 11 16 17 14 18 13 14 12 11 14 13 14 18 12 11 ,10,8,101,0.500000,42.577880,0.992004,41.585876,0.000000,130795,0.006134
18 18 11 17 16 14 12 12 12 18 13 14 18 11 15 13 15 18 13 17 15 11 16 17 16 14 18 13 17 16 15 11 17 17 14 13 17 14 18 18 ,10,8,101,0.500000,19.984436,0.465667,19.518768,0.000000,132815,0.009185
14 ,10,8,101,0.500000,0.343994,0.017822,0.326202,0.000000,132916,0.006988
17 14 11 14 12 11 15 18 18 11 17 15 12 18 11 16 15 12 12 11 15 18 12 11 14 12 18 18 18 13 11 17 15 12 18 12 13 16 15 11 17 15 ,10,8,101,0.500000,21.250030,0.503967,20.746063,0.000000,135138,0.005767
15 18 ,10,8,101,0.500000,0.938049,0.022125,0.915924,0.000000,135239,0.003875
16 14 18 18 18 13 15 12 18 12 18 13 17 15 18 ,10,8,101,0.500000,7.328308,0.182037,7.146270,0.000000,136047,0.009552
13 14 ,10,8,101,0.500000,0.703399,0.019226,0.684143,0.000000,136148,0.007324
11 15 12 13 14 18 18 11 17 17 15 ,10,8,101,0.500000,5.359588,0.134429,5.225158,0.000000,136754,0.009887
15 18 12 12 18 18 13 17 14 12 18 12 11 14 13 17 15 13 15 13 15 12 13 16 16 17 14 11 15 18 18 13 16 15 12 12 ,10,8,101,0.500000,18.210998,0.433654,17.777374,0.000000,138673,0.007324
15 11 17 16 15 18 12 11 15 ,10,8,101,0.500000,4.351776,0.107879,4.243896,0.000000,139178,0.004241
15 13 15 18 18 13 17 15 13 16 16 17 16 14 13 17 16 15 11 16 15 13 17 16 16 16 17 14 13 17 14 18 11 14 18 11 15 13 14 12 11 17 16 14 18 11 17 17 16 17 17 17 16 14 12 12 11 17 17 14 13 15 11 17 14 12 11 17 17 11 15 11 16 15 18 11 14 12 12 11 15 11 16 14 13 17 17 14 11 16 14 11 16 16 15 18 13 14 13 17 14 12 ,10,8,101,0.500000,51.484100,1.188659,50.295471,0.000000,144329,0.009826
12 13 17 16 17 15 12 11 15 18 13 14 11 16 16 16 14 18 18 18 13 14 11 14 12 12 18 11 17 15 11 14 18 12 11 15 18 11 15 11 16 17 17 18 ,10,8,101,0.500000,22.039093,0.512481,21.526611,0.000000,146551,0.008605
16 17 14 11 14 12 18 13 17 14 18 12 18 12 12 11 17 16 15 12 ,10,8,101,0.500000,9.743865,0.232360,9.511505,0.000000,147561,0.003875
17 ,10,8,101,0.500000,0.429931,0.018798,0.411163,0.000000,147662,0.007965
17 16 17 14 18 18 12 11 17 16 17 16 16 17 14 18 18 11 17 15 13 15 12 11 17 14 18 12 13 16 17 ,10,8,101,0.500000,15.531341,0.367492,15.163848,0.000000,149278,0.004241
18 12 18 11 15 13 16 16 15 13 14 ,10,8,101,0.500000,5.351776,0.134063,5.217712,0.000000,149884,0.004791
15 13 17 15 13 14 17 16 16 16 15 12 18 13 16 15 13 17 16 14 13 14 18 12 11 15 13 14 11 16 15 12 13 14 13 17 17 14 18 11 14 11 14 11 17 16 17 17 17 17 14 12 12 13 17 16 15 12 12 11 17 14 12 11 16 15 11 16 14 18 18 11 17 15 12 11 15 11 15 13 16 14 18 13 14 12 18 18 18 11 14 13 17 16 16 14 18 11 14 12 13 14 18 12 18 11 14 18 18 12 18 18 13 16 16 14 13 14 18 18 13 ,10,8,101,0.500000,61.374664,1.418670,59.955963,0.000000,156045,0.006225
17 15 13 14 12 12 11 16 14 13 17 14 12 12 11 17 17 16 14 12 11 13 17 17 14 11 16 16 15 11 16 17 17 15 12 18 11 17 15 12 12 13 15 12 18 18 18 12 18 18 ,10,8,101,0.500000,25.351562,0.600830,24.750732,0.000000,158671,0.003967
13 15 18 18 12 18 11 ,10,8,101,0.500000,3.235443,0.086456,3.149017,0.000000,159075,0.003875
14 12 17 14 12 11 15 12 11 16 17 14 13 15 12 11 15 11 15 11 15 18 18 11 17 14 11 14 11 17 ,10,8,101,0.500000,15.015747,0.349090,14.666656,0.000000,160590,0.009277
14 13 17 17 17 15 11 14 12 12 12 12 12 ,10,8,101,0.500000,6.476745,0.158142,6.318634,0.000000,161297,0.009613
17 17 ,10,8,101,0.500000,0.781494,0.023101,0.758392,0.000000,161398,0.002807
14 12 11 14 13 16 16 16 16 16 16 15 11 16 16 15 11 15 12 18 12 11 16 16 16 16 15 18 18 12 ,10,8,101,0.500000,14.843872,0.346191,14.497680,0.000000,162913,0.005828
18 13 14 18 18 11 17 15 11 16 11 16 17 15 13 16 14 18 12 18 12 18 13 14 11 14 18 18 13 16 16 14 18 18 18 18 18 11 14 11 15 13 12 11 16 14 ,10,8,101,0.500000,23.181152,0.534667,22.646484,0.000000,165236,0.003875
12 ,10,8,101,0.500000,0.258056,0.017272,0.240783,0.000000,165337,0.008056
16 16 14 11 15 18 11 15 13 16 17 17 14 18 11 17 15 18 11 ,10,8,101,0.500000,9.218902,0.226531,8.992370,0.000000,166347,0.009613
12 18 13 ,10,8,101,0.500000,1.023681,0.039428,0.984252,0.000000,166549,0.005218
16 17 15 12 13 17 15 18 12 18 11 16 17 16 ,10,8,101,0.500000,6.984558,0.160461,6.824096,0.000000,167256,0.002349
16 17 17 14 13 14 13 15 13 14 13 14 18 18 12 11 17 15 12 18 13 17 16 15 18 13 17 14 13 16 16 14 18 18 11 17 14 11 16 15 13 16 16 14 12 11 14 18 12 18 12 12 12 13 16 15 11 16 14 12 12 12 13 14 18 18 12 11 14 12 12 18 18 13 15 11 16 14 13 14 12 13 16 15 11 16 17 15 12 12 18 18 13 17 17 15 18 12 12 18 18 13 14 12 13 15 12 13 15 18 12 13 15 13 15 11 15 18 12 18 11 17 17 ,10,8,101,0.500000,62.242919,1.450378,60.792541,0.000000,173518,0.003875
16 17 17 16 15 12 18 13 15 13 14 ,10,8,101,0.500000,5.492401,0.133880,5.358489,0.000000,174124,0.005187
15 11 17 15 13 15 13 16 17 14 11 15 12 18 13 16 14 12 18 11 15 12 11 17 16 15 18 18 18 11 16 14 12 13 17 14 11 16 17 16 16 16 16 14 18 ,10,8,101,0.500000,22.718780,0.532562,22.186218,0.000000,176447,0.009613
15 18 18 12 12 12 13 14 18 12 11 16 14 18 11 15 11 16 17 15 11 14 13 14 18 11 17 17 14 13 17 17 14 18 13 17 ,10,8,101,0.500000,18.242248,0.433959,17.808288,0.000000,178366,0.007141
14 13 14 13 15 11 15 18 18 12 12 13 16 17 14 13 17 17 17 16 14 13 15 11 15 18 12 13 16 14 18 12 11 17 17 17 16 14 12 18 12 13 17 15 18 18 18 11 16 16 16 17 17 15 13 14 13 14 13 15 11 16 14 18 12 11 17 15 18 11 14 13 17 17 16 14 18 13 14 11 16 14 12 18 11 14 18 12 13 17 14 ,10,8,101,0.500000,46.007598,1.066467,44.941131,0.000000,183012,0.008117
14 18 13 14 13 15 13 17 16 17 14 13 14 11 15 12 13 16 14 13 16 15 13 14 18 11 14 13 16 14 18 13 15 18 13 15 12 12 18 18 13 16 14 12 18 11 15 11 15 12 13 15 13 15 12 11 14 12 13 15 18 ,10,8,101,0.500000,30.571380,0.716033,29.855346,0.000000,186143,0.003875
17 17 14 13 16 15 12 13 16 15 11 14 11 16 15 13 15 12 18 12 12 13 17 15 12 18 11 15 13 16 15 12 13 14 18 12 18 18 13 14 18 13 17 16 16 15 13 17 17 14 18 18 12 18 18 11 17 14 12 12 12 13 15 12 13 15 13 15 13 15 18 12 12 11 16 16 14 11 17 17 16 15 12 ,10,8,101,0.500000,41.726409,0.975463,40.750946,0.000000,190385,0.004669
12 11 17 15 12 13 15 18 11 16 16 17 16 17 15 11 15 11 14 18 13 16 16 14 18 12 14 18 13 17 17 17 16 17 ,10,8,101,0.500000,16.929779,0.393707,16.536102,0.000000,192102,0.006561
16 16 14 18 18 13 17 14 11 17 15 11 17 14 18 12 11 14 18 12 12 13 16 15 ,10,8,101,0.500000,11.687652,0.274749,11.412933,0.000000,193314,0.003875
14 13 15 12 13 14 11 15 13 14 12 18 12 12 18 11 14 11 17 17 17 16 14 11 14 12 14 12 13 17 16 15 ,10,8,101,0.500000,15.781341,0.370208,15.411132,0.000000,194930,0.007781
16 16 17 17 16 15 11 14 13 15 18 18 18 11 14 18 12 13 15 13 16 14 11 14 11 16 16 16 ,10,8,101,0.500000,13.773468,0.321380,13.452117,0.000000,196344,0.008453
11 17 14 13 16 15 11 14 11 15 12 13 15 11 14 11 16 15 12 12 18 ,10,8,101,0.500000,10.484527,0.250061,10.234466,0.000000,197455,0.007843
15 18 18 13 16 14 11 15 13 16 16 17 15 13 17 17 15 11 15 11 14 11 14 11 16 16 17 17 16 17 15 18 13 17 17 16 15 12 12 13 15 13 15 13 14 13 15 12 13 15 13 16 17 ,10,8,101,0.500000,26.781707,0.627990,26.153747,0.000000,200182,0.003875
18 11 15 12 12 18 13 16 17 17 16 15 11 17 17 15 18 13 14 12 16 16 17 15 13 16 14 12 ,10,8,101,0.500000,14.164184,0.343597,13.820587,0.000000,201697,0.009735
14 12 12 18 12 18 12 11 17 17 16 16 14 ,10,8,101,0.500000,6.148651,0.155395,5.993255,0.000000,202404,0.010070
12 12 ,10,8,101,0.500000,0.757965,0.022430,0.735565,0.000000,202505,0.007812
16 17 14 18 18 11 16 16 17 15 18 ,10,8,101,0.500000,5.126495,0.131256,4.995269,0.000000,203111,0.003875
11 16 15 13 14 11 17 15 18 18 12 13 17 15 13 16 17 16 15 18 11 16 14 12 11 17 14 13 16 16 17 14 11 16 14 18 13 15 12 11 16 ,10,8,101,0.500000,20.430084,0.480926,19.949157,0.000000,205232,0.003906
18 12 11 17 16 15 13 17 14 11 15 13 16 17 16 16 17 16 16 17 16 15 13 16 15 18 11 16 17 14 12 13 14 12 13 11 15 11 15 11 14 18 18 11 16 14 13 15 18 13 16 14 13 17 17 16 17 15 18 18 13 17 16 16 15 11 14 13 14 12 13 14 13 15 11 15 13 14 12 12 18 11 14 13 15 18 13 16 14 13 16 14 12 11 17 17 16 14 11 16 15 13 14 ,10,8,101,0.500000,52.171600,1.212066,50.959564,0.000000,210484,0.006958
17 15 18 12 12 11 ,10,8,101,0.500000,2.718963,0.066497,2.652496,0.000000,210787,0.008178
17 17 16 17 16 15 18 ,10,8,101,0.500000,3.109588,0.084747,3.024841,0.000000,211191,0.007385
14 13 15 13 15 12 13 14 12 13 14 18 11 16 15 18 13 16 15 12 13 17 17 15 18 13 14 13 14 11 16 15 11 15 13 17 14 12 18 12 12 13 17 16 17 16 14 13 16 17 16 16 17 14 12 13 16 ,10,8,101,0.500000,28.726531,0.669830,28.056732,0.000000,214120,0.006286
14 18 18 13 17 15 13 14 12 13 16 16 14 12 13 16 ,10,8,101,0.500000,8.007995,0.188903,7.819091,0.000000,214928,0.004486
15 12 13 17 16 14 12 18 12 11 14 12 18 12 13 17 14 13 14 18 13 15 13 14 11 15 11 17 14 14 11 14 13 14 11 15 ,10,8,101,0.500000,17.828216,0.417694,17.410552,0.000000,216746,0.004180
18 11 14 13 15 12 18 13 16 15 18 13 16 14 18 18 13 16 14 11 17 14 11 16 15 11 ,10,8,101,0.500000,13.007965,0.299896,12.708068,0.000000,218059,0.006958
14 18 12 12 11 14 11 16 15 12 13 16 14 13 17 16 17 14 12 12 12 12 13 16 17 17 15 18 13 14 18 18 11 16 16 16 16 14 12 13 15 18 12 ,10,8,101,0.500000,21.625030,0.508636,21.116424,0.000000,220281,0.005737
18 18 12 18 18 12 11 16 14 12 18 ,10,8,101,0.500000,5.257995,0.131195,5.126831,0.000000,220887,0.008270
16 17 15 13 15 13 14 12 13 16 17 17 15 13 17 14 18 13 16 15 12 18 12 18 12 13 15 18 11 17 17 16 16 15 13 14 18 18 18 13 16 16 14 12 13 14 18 ,10,8,101,0.500000,23.829406,0.554504,23.274932,0.000000,223311,0.003875
12 12 18 18 12 11 15 11 16 14 12 18 13 14 18 12 11 17 15 13 16 14 13 14 13 15 13 16 14 18 18 11 16 14 11 16 14 13 17 17 16 15 11 14 18 12 18 13 16 17 17 17 14 12 13 16 14 11 17 14 18 12 12 11 17 15 11 15 11 14 12 18 11 16 15 13 14 12 12 11 14 ,10,8,101,0.500000,41.124847,0.959411,40.165466,0.000000,227453,0.012329
17 17 16 16 17 17 14 11 15 18 12 11 15 18 18 12 13 15 13 15 12 12 18 12 13 16 14 18 18 12 13 17 16 15 12 13 15 13 14 13 15 18 18 12 13 17 14 ,10,8,101,0.500000,23.726593,0.552398,23.174194,0.000000,229876,0.008880
