scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
13 13 11 12 14 ,9,8,101,1.587596,7.388519,0.170227,7.218292,0.000000,65044,0.007232
13 12 16 11 11 11 11 13 ,9,8,101,1.587596,12.453491,0.293121,12.160369,0.000000,66357,0.010131
13 12 17 11 ,9,8,101,1.587596,5.703430,0.134338,5.569091,0.000000,66963,0.004882
15 14 17 18 15 16 11 13 18 14 17 11 11 11 18 17 11 18 15 15 17 18 16 13 11 11 11 18 15 14 15 14 15 16 18 17 11 11 13 12 16 11 18 ,9,8,101,1.587596,68.094543,1.555328,66.539215,0.000000,73831,0.004974
17 18 14 14 16 12 14 15 13 ,9,8,101,1.587596,13.586303,0.315399,13.270904,0.000000,75246,0.011322
13 18 17 12 14 17 18 15 14 17 12 17 11 11 ,9,8,101,1.587596,21.797302,0.503356,21.293975,0.000000,77467,0.004608
11 12 14 16 11 12 14 15 17 11 15 16 11 11 11 ,9,8,101,1.587596,23.836395,0.544494,23.291900,0.000000,79891,0.006958
16 ,9,8,101,1.587596,0.570587,0.018127,0.552459,0.000000,79992,0.004760
14 16 11 13 13 12 15 17 11 13 12 16 12 14 16 13 13 18 14 15 14 17 12 17 13 13 13 12 14 15 16 ,9,8,101,1.587596,48.305297,1.099426,47.205902,0.000000,84840,0.009460
17 18 ,9,8,101,1.587596,2.868438,0.066253,2.802185,0.000000,85143,0.003875
15 15 15 15 17 12 16 15 17 11 18 16 18 14 14 15 16 11 ,9,8,101,1.587596,27.633300,0.635223,26.998077,0.000000,87971,0.004394
16 ,9,8,101,1.587596,0.515899,0.019683,0.496215,0.000000,88072,0.010040
16 11 18 15 14 16 12 17 12 17 11 13 13 12 15 17 13 12 17 13 13 ,9,8,101,1.587596,32.750518,0.747467,32.003051,0.000000,91405,0.008331
12 15 16 13 17 11 13 13 18 17 11 13 12 17 11 13 11 18 16 11 13 12 15 14 15 17 13 11 11 13 18 15 14 16 13 18 17 18 14 14 17 18 ,9,8,101,1.587596,66.610168,1.507873,65.102264,0.000000,98071,0.005035
15 17 ,9,8,101,1.587596,2.398651,0.063354,2.335266,0.000000,98374,0.006286
13 13 12 15 14 17 18 15 ,9,8,101,1.587596,11.563140,0.269683,11.293426,0.000000,99586,0.003875
14 14 14 17 12 16 13 14 14 14 16 18 15 16 ,9,8,101,1.587596,21.939361,0.503997,21.435394,0.000000,101808,0.003875
12 16 12 15 14 15 14 15 16 11 ,9,8,101,1.587596,14.484771,0.342224,14.142547,0.000000,103324,0.014465
16 11 12 16 18 17 13 18 14 14 14 16 13 13 11 13 ,9,8,101,1.587596,25.305145,0.588531,24.716644,0.000000,105949,0.006835
18 16 18 14 16 12 16 11 18 15 16 13 18 14 17 11 17 13 12 14 17 18 ,9,8,101,1.587596,34.056121,0.774200,33.281921,0.000000,109383,0.003906
12 15 16 12 17 11 11 12 15 17 13 12 15 14 17 13 11 18 16 11 11 12 17 13 18 17 18 14 16 11 13 18 11 ,9,8,101,1.587596,51.735046,1.183685,50.551361,0.000000,114635,0.006774
12 15 ,9,8,101,1.587596,2.937774,0.066314,2.871490,0.000000,114938,0.008056
17 11 18 17 18 17 18 14 16 18 15 17 13 18 15 14 15 14 17 13 13 18 17 11 ,9,8,101,1.587596,37.352111,0.847717,36.504425,0.000000,118675,0.005432
18 14 16 11 13 18 14 16 13 12 16 14 15 16 18 14 17 18 14 16 13 ,9,8,101,1.587596,33.445831,0.770599,32.675231,0.000000,122109,0.009490
12 14 ,9,8,101,1.587596,2.493438,0.067749,2.425689,0.000000,122412,0.003875
13 12 17 11 12 17 11 ,9,8,101,1.587596,11.098205,0.251678,10.846527,0.000000,123523,0.003906
14 17 16 18 15 15 17 13 11 11 12 15 16 18 14 16 ,9,8,101,1.587596,25.181457,0.571197,24.610290,0.000000,126048,0.003875
14 16 11 18 14 14 15 15 17 ,9,8,101,1.587596,13.469726,0.317871,13.151855,0.000000,127462,0.003906
12 17 13 13 12 14 14 15 14 14 15 17 12 14 15 15 15 17 12 14 15 13 ,9,8,101,1.587596,34.938049,0.800628,34.137420,0.000000,130997,0.005065
15 ,9,8,101,1.587596,0.915344,0.021789,0.893585,0.000000,131098,0.003875
13 11 11 13 12 16 18 16 11 13 11 11 12 16 14 14 15 17 ,9,8,101,1.587596,27.625488,0.634033,26.991424,0.000000,133926,0.004333
13 11 12 17 18 14 15 15 14 ,9,8,101,1.587596,13.258178,0.314819,12.943359,0.000000,135340,0.005096
