scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
13 13 12 17 13 12 16 18 16 18 17 11 11 13 11 11 11 18 16 13 13 11 12 15 14 15 16 13 18 15 16 18 16 11 11 13 11 13 18 14 16 11 12 16 15 15 ,11,8,101,1.587596,72.333831,1.618011,70.715820,0.000000,71306,0.008544
12 16 13 18 14 16 13 13 18 16 18 ,11,8,101,1.587596,16.681121,0.384246,16.296905,0.000000,73023,0.003875
18 15 14 16 18 ,11,8,101,1.587596,7.226806,0.189910,7.036926,0.000000,73831,0.008758
15 17 ,11,8,101,1.587596,2.429840,0.067962,2.361907,0.000000,74134,0.010009
12 16 12 15 14 17 ,11,8,101,1.587596,8.023712,0.176269,7.847442,0.000000,74942,0.008209
17 13 ,11,8,101,1.587596,2.203399,0.057586,2.145812,0.000000,75246,0.015075
11 11 18 14 17 13 13 18 15 17 11 12 15 17 18 15 ,11,8,101,1.587596,24.679962,0.570098,24.109893,0.000000,77770,0.009582
18 14 16 13 12 15 ,11,8,101,1.587596,8.015899,0.191589,7.824310,0.000000,78578,0.007843
18 ,11,8,101,1.587596,0.406524,0.016998,0.389526,0.000000,78679,0.005645
15 13 13 12 15 15 17 13 12 14 14 ,11,8,101,1.587596,16.258087,0.352355,15.905731,0.000000,80396,0.007629
12 16 11 14 15 14 14 15 14 14 17 12 16 18 17 13 18 17 14 14 15 17 18 15 15 15 14 16 ,11,8,101,1.587596,44.148712,1.024047,43.124694,0.000000,84840,0.005432
14 16 18 17 18 15 13 13 12 16 11 13 13 11 13 13 ,11,8,101,1.587596,25.203399,0.565826,24.637573,0.000000,87365,0.005615
18 17 12 14 14 15 ,11,8,101,1.587596,8.140899,0.201843,7.939056,0.000000,88274,0.009399
17 18 15 17 18 15 17 13 13 11 11 11 13 18 16 18 14 14 17 13 ,11,8,101,1.587596,30.890899,0.699676,30.191253,0.000000,91405,0.004302
14 14 ,11,8,101,1.587596,2.336181,0.067108,2.269073,0.000000,91708,0.005584
17 16 13 ,11,8,101,1.587596,4.376647,0.117340,4.259307,0.000000,92213,0.003875
12 15 17 12 15 17 13 12 16 13 13 11 18 15 17 11 13 13 11 ,11,8,101,1.587596,29.664337,0.671691,28.992675,0.000000,95243,0.005279
13 17 13 12 16 13 13 ,11,8,101,1.587596,9.992431,0.246490,9.745971,0.000000,96253,0.009033
14 15 17 ,11,8,101,1.587596,4.742462,0.113128,4.629333,0.000000,96758,0.006011
17 18 15 ,11,8,101,1.587596,3.929962,0.082763,3.847198,0.000000,97162,0.005035
