scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
15 18 22 24 20 14 11 23 19 15 22 26 26 26 19 15 21 25 22 19 14 15 22 16 13 11 17 16 21 12 23 24 25 18 18 13 11 12 25 13 11 23 26 16 18 13 15 18 18 18 13 11 20 14 11 12 25 21 25 21 12 25 21 23 16 13 11 12 20 15 21 20 14 14 14 17 24 20 11 12 25 13 14 15 22 16 22 24 23 16 21 12 12 12 20 14 11 20 11 12 12 12 25 19 17 16 18 18 22 24 25 13 ,9,16,101,0.500000,56.858337,1.314727,55.543640,0.000000,54843,0.003875
20 17 16 21 25 18 21 ,9,16,101,0.500000,3.289367,0.088470,3.200897,0.000000,55247,0.010131
21 23 26 26 16 13 11 12 23 26 16 21 23 24 20 14 11 20 17 26 19 14 11 20 15 18 13 15 ,9,16,101,0.500000,13.969879,0.322570,13.647308,0.000000,56661,0.003875
14 15 13 17 16 18 21 23 26 19 15 21 12 25 22 24 12 25 18 22 ,9,16,101,0.500000,9.711242,0.231689,9.479583,0.000000,57671,0.004608
20 11 20 14 11 23 21 25 22 24 20 17 26 26 19 11 12 20 15 22 19 17 24 25 22 19 17 16 18 21 25 21 25 22 19 17 24 12 23 26 16 21 25 21 20 14 14 14 15 18 21 12 20 ,9,16,101,0.500000,26.867553,0.623992,26.243560,0.000000,60398,0.008209
20 18 21 20 15 21 23 ,9,16,101,0.500000,3.508087,0.088195,3.419891,0.000000,60802,0.007324
13 14 14 17 26 19 11 25 21 20 15 22 16 13 11 25 21 ,9,16,101,0.500000,8.438385,0.204376,8.234008,0.000000,61711,0.003875
24 23 24 25 18 21 25 22 19 ,9,16,101,0.500000,4.383117,0.110168,4.272949,0.000000,62216,0.008056
25 13 17 24 12 25 22 26 16 18 21 20 15 18 22 16 ,9,16,101,0.500000,8.062835,0.186859,7.875976,0.000000,63024,0.006256
17 19 14 14 15 21 ,9,16,101,0.500000,2.961242,0.067718,2.893524,0.000000,63327,0.007537
21 20 15 22 24 25 13 15 18 21 23 16 13 17 24 20 15 22 19 15 18 13 15 21 20 11 12 25 13 11 25 13 17 19 14 11 25 18 22 19 14 14 17 19 11 23 ,9,16,101,0.500000,22.992614,0.530975,22.461639,0.000000,65650,0.004180
17 24 23 26 16 18 22 16 18 18 21 20 22 16 21 12 25 21 25 21 25 13 14 17 24 25 22 19 11 23 16 21 20 14 14 14 11 20 14 11 23 26 16 ,9,16,101,0.500000,21.618377,0.508911,21.109497,0.000000,67872,0.003875
26 19 17 26 24 23 16 22 19 14 15 22 24 25 13 14 14 14 17 19 15 13 11 23 16 13 11 25 ,9,16,101,0.500000,13.945739,0.322326,13.623443,0.000000,69286,0.003875
13 14 17 16 20 11 25 13 15 13 15 13 17 16 13 14 14 15 18 22 19 17 19 15 22 26 26 16 22 26 24 23 19 14 15 18 21 20 12 20 17 26 ,9,16,101,0.500000,21.204711,0.505218,20.699493,0.000000,71508,0.003875
14 11 ,9,16,101,0.500000,0.617462,0.021148,0.596313,0.000000,71609,0.008361
18 18 13 14 14 15 13 14 15 18 18 21 23 26 16 18 18 13 14 17 19 15 21 12 20 17 24 12 20 21 23 19 14 14 14 11 23 16 22 16 13 14 15 22 16 13 17 16 18 18 22 26 19 11 12 25 21 12 12 12 25 18 22 23 26 24 20 15 21 20 14 17 16 18 21 23 26 26 26 24 12 12 25 18 22 24 20 15 21 20 11 20 17 16 13 14 17 24 23 26 26 19 15 18 22 19 11 23 26 24 20 11 25 21 23 24 12 20 15 18 22 26 24 23 19 11 ,9,16,101,0.500000,63.742919,1.482482,62.260467,0.000000,78073,0.009399
23 24 12 25 21 25 22 24 25 21 12 25 18 22 24 12 21 20 14 14 15 22 16 21 23 24 23 26 26 ,9,16,101,0.500000,14.695678,0.342193,14.353485,0.000000,79588,0.007934
20 14 15 21 23 19 11 12 23 19 15 22 24 23 19 11 20 11 23 19 17 26 24 12 23 19 11 25 22 16 22 19 11 25 21 23 19 14 11 23 26 16 22 19 11 23 26 16 18 21 12 23 16 22 26 24 25 13 17 26 26 24 25 21 20 17 19 11 12 20 11 23 17 16 18 13 17 24 25 18 21 25 21 25 13 ,9,16,101,0.500000,43.102142,1.001068,42.101074,0.000000,83931,0.007934
18 21 25 21 12 23 19 17 16 21 20 14 14 11 25 21 20 14 14 17 19 17 24 25 18 22 24 23 26 16 21 25 21 23 24 20 14 11 23 16 22 26 ,9,16,101,0.500000,21.133239,0.486358,20.646850,0.000000,86052,0.008941
24 25 18 21 20 11 25 13 14 ,9,16,101,0.500000,4.469055,0.110229,4.358856,0.000000,86557,0.005889
22 19 11 20 17 19 17 16 21 25 ,9,16,101,0.500000,4.993621,0.118743,4.874847,0.000000,87062,0.003875
17 19 11 12 23 26 19 17 24 20 15 18 21 12 23 24 23 26 24 12 20 14 14 11 12 25 21 20 17 19 15 22 24 12 20 15 21 23 26 24 20 14 15 18 21 12 12 21 25 22 16 13 14 11 12 20 11 20 14 17 16 21 20 14 15 13 15 21 25 21 25 13 11 20 14 15 18 22 24 12 25 22 16 21 20 14 ,9,16,101,0.500000,43.197021,0.998962,42.198089,0.000000,91405,0.003875
12 12 20 11 20 15 22 24 20 15 13 ,9,16,101,0.500000,5.187805,0.133911,5.053894,0.000000,92011,0.005249
26 24 25 21 23 26 19 11 25 13 13 15 22 16 18 ,9,16,101,0.500000,7.594482,0.182159,7.412322,0.000000,92819,0.003875
17 24 12 20 14 15 18 13 15 22 26 19 11 20 11 23 19 14 15 ,9,16,101,0.500000,9.562835,0.228149,9.334686,0.000000,93829,0.005126
12 20 11 25 13 14 14 15 13 11 25 18 18 13 17 16 22 19 17 19 14 17 19 15 13 17 16 18 13 17 26 19 17 24 20 17 24 20 11 25 18 22 12 23 16 21 20 11 12 23 19 11 12 23 16 22 26 24 12 12 23 26 19 14 11 23 26 24 12 12 12 20 11 20 17 19 14 14 17 26 26 24 12 20 17 16 22 19 11 23 24 23 16 23 16 13 14 15 18 22 19 17 26 26 26 26 19 17 19 11 25 21 12 20 15 18 21 23 16 18 18 21 20 14 15 18 21 23 26 26 24 20 11 12 20 17 24 25 21 12 20 14 ,9,16,101,0.500000,71.953918,1.671173,70.282775,0.000000,101101,0.004364
20 17 19 11 12 20 15 18 13 17 24 23 26 24 25 13 17 24 25 21 ,9,16,101,0.500000,10.031585,0.230072,9.801513,0.000000,102111,0.005950
22 24 12 19 15 21 12 23 19 ,9,16,101,0.500000,4.352844,0.111572,4.241302,0.000000,102616,0.003875
19 17 24 20 15 22 24 12 23 19 17 16 13 17 24 20 14 11 12 25 13 15 21 12 23 24 25 22 16 13 11 20 15 21 20 11 25 18 18 13 15 18 22 19 15 13 11 25 18 22 19 17 16 18 15 21 25 18 13 15 13 17 16 22 16 21 25 21 12 25 18 21 23 19 15 22 16 22 19 11 23 24 20 17 24 23 24 12 23 19 11 12 12 23 26 26 26 19 17 19 15 22 24 12 23 26 24 23 19 14 17 16 21 20 14 11 12 25 21 12 20 11 18 18 21 25 18 22 24 25 21 20 14 17 26 19 17 16 18 21 20 17 26 26 16 21 25 21 20 17 24 20 15 21 20 ,9,16,101,0.500000,78.360198,1.812377,76.547851,0.000000,110494,0.004638
18 ,9,16,101,0.500000,0.017333,0.016265,0.001068,0.000000,110595,0.003875
18 22 16 21 20 15 18 13 11 25 18 22 26 24 23 16 22 19 26 26 24 12 12 23 16 22 24 12 25 13 11 23 24 23 16 13 14 17 19 11 12 25 21 20 11 12 25 22 26 19 15 ,9,16,101,0.500000,25.594116,0.596801,24.997344,0.000000,113221,0.008270
20 14 15 21 20 14 13 14 14 15 21 20 11 23 26 24 12 23 26 24 ,9,16,101,0.500000,10.109710,0.248840,9.860870,0.000000,114332,0.007720
