scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
24 ,11,16,101,1.587596,0.786895,0.019775,0.767150,0.000000,77164,0.004455
19 11 12 23 16 13 15 21 12 25 18 13 ,11,16,101,1.587596,19.172149,0.471862,18.700286,0.000000,79083,0.009918
22 26 16 22 24 12 12 25 16 18 21 23 19 15 13 14 15 13 15 21 23 24 25 13 14 14 11 23 15 21 12 25 22 16 13 15 18 13 17 ,11,16,101,1.587596,62.148742,1.381530,60.767211,0.000000,85345,0.007507
26 16 ,11,16,101,1.587596,2.578399,0.059661,2.518737,0.000000,85648,0.008789
17 16 21 25 13 15 22 ,11,16,101,1.587596,10.273681,0.250366,10.023345,0.000000,86759,0.008209
12 20 14 17 16 22 26 22 16 21 12 25 ,11,16,101,1.587596,19.070587,0.449920,18.620666,0.000000,88678,0.005859
15 21 25 21 20 ,11,16,101,1.587596,7.781524,0.165496,7.616027,0.000000,89486,0.004028
13 14 15 13 11 23 21 12 25 18 21 20 15 22 26 24 12 25 13 15 13 17 16 21 24 25 22 19 14 11 ,11,16,101,1.587596,46.876068,1.065368,45.810729,0.000000,94233,0.003875
14 11 25 22 16 22 16 ,11,16,101,1.587596,10.798431,0.270111,10.528350,0.000000,95344,0.003875
15 ,11,16,101,1.587596,0.679931,0.021697,0.658264,0.000000,95445,0.008209
22 16 18 19 14 ,11,16,101,1.587596,7.594024,0.177795,7.416229,0.000000,96253,0.006378
18 22 19 11 12 25 22 25 13 14 ,11,16,101,1.587596,15.329559,0.338134,14.991394,0.000000,97869,0.003906
18 18 13 14 15 ,11,16,101,1.587596,7.742431,0.193359,7.549102,0.000000,98677,0.008728
22 24 20 15 22 16 13 14 11 20 17 19 14 11 15 22 19 15 13 11 25 21 25 13 17 24 23 26 19 13 17 19 15 13 17 24 20 11 23 19 15 ,11,16,101,1.587596,64.578430,1.455261,63.123199,0.000000,105141,0.009826
20 11 25 18 ,11,16,101,1.587596,5.922149,0.147033,5.775115,0.000000,105747,0.004577
12 25 18 13 11 12 25 18 17 26 19 ,11,16,101,1.587596,16.265899,0.374114,15.891784,0.000000,107464,0.006530
16 21 23 24 23 19 11 20 14 17 19 17 16 21 15 18 13 15 22 16 22 19 14 14 14 15 ,11,16,101,1.587596,40.618316,0.923980,39.694335,0.000000,111605,0.003875
22 26 ,11,16,101,1.587596,2.422119,0.067382,2.354766,0.000000,111908,0.004333
12 25 13 11 12 23 16 18 18 18 13 14 15 21 12 20 14 11 12 ,11,16,101,1.587596,29.953399,0.678710,29.274688,0.000000,114938,0.009246
11 20 17 16 13 14 11 23 16 22 24 25 21 13 14 15 18 22 26 24 25 22 19 11 25 18 21 20 20 11 20 15 21 12 23 26 16 22 16 18 21 ,11,16,101,1.587596,65.359680,1.487060,63.872650,0.000000,121503,0.008148
13 11 12 12 25 18 18 14 15 ,11,16,101,1.587596,13.203399,0.329406,12.873992,0.000000,122917,0.008911
11 20 14 14 11 12 20 17 24 23 13 14 11 25 13 11 20 17 ,11,16,101,1.587596,27.368865,0.639251,26.729614,0.000000,125745,0.003875
24 25 18 13 15 13 21 25 18 13 11 12 23 16 13 17 16 13 15 22 26 16 21 19 11 20 ,11,16,101,1.587596,41.375305,0.920104,40.455200,0.000000,129886,0.006866
12 25 18 22 26 26 19 14 15 18 13 17 26 19 20 14 17 26 24 23 24 23 19 14 11 23 21 25 13 14 14 17 19 15 22 26 16 ,11,16,101,1.587596,58.172119,1.326477,56.845642,0.000000,135744,0.005401
22 26 19 24 12 20 17 24 ,11,16,101,1.587596,12.071685,0.272094,11.799621,0.000000,136956,0.003875
11 12 20 15 21 25 21 20 14 11 20 15 18 13 11 12 20 15 16 21 20 15 21 25 13 15 21 12 12 20 15 22 19 11 23 26 26 16 21 25 18 18 18 22 26 19 17 26 26 24 23 26 16 18 21 23 16 18 ,11,16,101,1.587596,91.297210,2.080993,89.216247,0.000000,146147,0.007415
24 20 14 17 16 15 21 25 21 20 ,11,16,101,1.587596,15.078399,0.335906,14.742492,0.000000,147662,0.005981
12 20 15 22 19 14 14 15 22 26 16 21 20 15 13 14 15 ,11,16,101,1.587596,26.289367,0.614624,25.674743,0.000000,150389,0.009552
19 17 16 18 ,11,16,101,1.587596,5.898712,0.124694,5.774017,0.000000,150995,0.004302
20 15 18 22 26 26 24 12 12 23 24 25 21 12 12 12 21 25 21 23 19 ,11,16,101,1.587596,32.501464,0.755187,31.746307,0.000000,154328,0.003875
17 19 15 18 21 23 16 18 21 20 14 ,11,16,101,1.587596,16.250274,0.386230,15.864044,0.000000,156045,0.004669
11 23 16 20 11 20 14 11 ,11,16,101,1.587596,11.273620,0.262420,11.011230,0.000000,157257,0.009765
20 14 15 21 23 26 26 19 17 26 19 11 20 15 21 25 ,11,16,101,1.587596,25.054962,0.563842,24.491119,0.000000,159782,0.009948
12 23 14 17 24 20 17 24 25 13 15 18 21 20 17 19 17 16 21 12 12 23 19 17 19 15 20 15 18 21 20 15 ,11,16,101,1.587596,50.929992,1.164703,49.765319,0.000000,164933,0.008148
18 18 13 17 24 20 11 23 26 26 24 20 15 22 24 16 13 17 ,11,16,101,1.587596,28.023742,0.638000,27.385742,0.000000,167761,0.009552
11 12 25 21 ,11,16,101,1.587596,5.406524,0.131835,5.274688,0.000000,168367,0.004333
19 11 ,11,16,101,1.587596,1.851745,0.047363,1.804412,0.000000,168569,0.007781
13 15 22 19 15 18 21 25 21 ,11,16,101,1.587596,13.398712,0.322387,13.076324,0.000000,169983,0.008514
14 11 23 26 16 13 15 13 ,11,16,101,1.587596,11.578399,0.257446,11.320983,0.000000,171195,0.005767
19 14 14 14 15 21 25 22 24 25 ,11,16,101,1.587596,14.781524,0.354400,14.427124,0.000000,172710,0.004333
26 26 16 21 ,11,16,101,1.587596,4.969024,0.103851,4.865173,0.000000,173215,0.009033
16 18 18 ,11,16,101,1.587596,3.867462,0.083679,3.783782,0.000000,173619,0.008117
17 24 25 22 16 22 24 23 26 16 13 11 20 17 17 19 17 26 19 11 25 22 24 25 22 19 11 24 20 14 14 17 24 25 18 22 26 16 22 16 22 26 26 19 14 17 24 12 ,11,16,101,1.587596,75.328491,1.726440,73.602020,0.000000,181194,0.008697
16 22 24 13 11 12 20 17 24 23 24 12 20 ,11,16,101,1.587596,20.172180,0.464385,19.707794,0.000000,183214,0.004150
12 12 25 18 13 11 20 15 18 13 15 22 24 25 13 17 24 23 19 11 ,11,16,101,1.587596,31.094055,0.705749,30.388305,0.000000,186345,0.006866
25 21 12 25 13 15 18 13 14 14 11 25 18 22 ,11,16,101,1.587596,21.789337,0.499084,21.290283,0.000000,188567,0.005767
20 14 17 12 ,11,16,101,1.587596,6.101837,0.149169,5.952667,0.000000,189274,0.006134
21 ,11,16,101,1.587596,0.031524,0.014892,0.016662,0.000000,189375,0.003936
20 17 26 16 18 22 26 19 14 14 11 ,11,16,101,1.587596,17.211364,0.406677,16.804687,0.000000,191193,0.003875
14 14 17 26 16 18 22 24 25 21 20 ,11,16,101,1.587596,16.836212,0.368835,16.467407,0.000000,192910,0.005828
16 19 ,11,16,101,1.587596,1.679962,0.045837,1.634094,0.000000,193112,0.009216
17 24 ,11,16,101,1.587596,3.133056,0.089477,3.043609,0.000000,193516,0.008331
26 24 25 22 16 21 25 18 22 19 17 ,11,16,101,1.587596,16.814147,0.384399,16.429779,0.000000,195233,0.003875
21 12 21 12 23 26 19 ,11,16,101,1.587596,11.031524,0.255187,10.776367,0.000000,196344,0.009735
