scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
16 13 12 17 12 14 14 14 15 17 12 15 14 16 12 16 18 16 12 16 11 11 11 13 13 11 13 18 17 13 13 11 12 14 17 18 15 16 13 ,8,8,101,0.500000,19.740051,0.446472,19.293609,0.000000,59085,0.005676
17 18 16 18 14 ,8,8,101,0.500000,2.461181,0.068664,2.392547,0.000000,59388,0.006958
17 11 11 12 14 15 15 16 ,8,8,101,0.500000,3.703369,0.096710,3.606689,0.000000,59792,0.006042
16 18 16 12 17 18 17 12 16 12 16 13 12 15 15 15 15 14 16 18 17 11 18 17 13 12 14 14 15 16 11 11 13 13 11 18 15 14 17 18 17 12 16 13 11 13 12 17 12 17 13 12 17 11 17 11 18 15 17 ,8,8,101,0.500000,29.696472,0.681213,29.015258,0.000000,62822,0.003875
17 11 12 15 17 13 11 11 18 ,8,8,101,0.500000,4.218963,0.114868,4.104095,0.000000,63327,0.007751
12 14 15 14 17 13 12 15 17 13 18 14 15 14 17 11 11 13 18 16 13 13 18 17 18 16 13 18 14 16 11 11 13 11 12 16 11 12 14 17 11 11 12 13 18 15 17 18 16 18 14 16 11 12 16 11 ,8,8,101,0.500000,28.258117,0.655364,27.602752,0.000000,66155,0.009124
15 17 11 11 18 17 11 12 17 13 18 16 18 14 16 13 13 12 18 17 12 15 15 17 11 12 15 17 13 12 16 18 17 11 18 16 13 12 14 15 15 17 13 18 17 13 11 18 15 14 16 11 18 15 17 12 14 14 16 18 14 14 17 12 17 13 ,8,8,101,0.500000,33.359619,0.789733,32.569885,0.000000,69589,0.005218
17 12 16 11 11 18 16 13 12 15 15 15 17 11 18 16 11 18 ,8,8,101,0.500000,9.117462,0.218505,8.898956,0.000000,70599,0.006805
15 14 16 11 18 14 15 16 18 15 14 16 13 13 18 14 14 17 18 17 18 14 16 12 16 13 13 12 16 12 17 12 15 14 17 13 18 13 13 12 16 18 17 13 11 12 17 18 16 13 11 18 14 15 14 17 11 18 14 14 16 12 14 16 11 13 13 18 14 14 16 11 18 14 15 14 17 12 14 14 14 15 15 17 12 14 14 17 18 14 14 16 16 11 11 13 12 14 16 11 11 12 14 14 15 14 17 13 18 15 17 13 12 14 ,8,8,101,0.500000,57.492523,1.339538,56.153015,0.000000,76356,0.007324
15 15 16 11 13 18 16 13 11 11 18 14 17 12 16 13 12 15 17 18 16 12 16 13 12 14 14 16 12 14 15 14 ,8,8,101,0.500000,15.867797,0.368865,15.498931,0.000000,77972,0.003875
17 13 11 18 17 12 14 15 16 18 17 12 17 18 15 15 17 18 17 13 11 ,8,8,101,0.500000,10.540252,0.242706,10.297546,0.000000,79083,0.003906
13 11 14 16 12 14 15 16 18 17 13 18 14 15 17 18 16 11 18 17 12 17 11 12 14 14 ,8,8,101,0.500000,12.969024,0.296600,12.672424,0.000000,80396,0.005920
13 18 17 13 11 13 13 13 11 12 16 12 16 11 18 15 15 14 14 14 14 15 16 13 11 18 17 13 18 ,8,8,101,0.500000,14.445587,0.347290,14.098327,0.000000,81911,0.004455
12 16 13 12 16 11 13 11 11 13 13 18 16 18 16 18 ,8,8,101,0.500000,7.923431,0.197326,7.726104,0.000000,82719,0.003875
14 17 18 14 14 15 17 12 16 ,8,8,101,0.500000,4.492462,0.109405,4.383056,0.000000,83224,0.007293
15 15 15 15 16 13 11 18 14 15 17 13 11 18 17 18 15 16 11 12 16 13 13 18 14 17 18 14 17 13 13 12 15 17 11 18 15 16 12 17 11 18 14 16 13 12 14 17 12 14 15 15 14 16 11 18 14 17 12 14 15 16 12 15 16 13 12 17 13 18 17 18 16 12 16 13 11 18 14 16 11 18 16 13 11 18 17 11 18 17 12 17 13 18 17 18 17 11 11 13 13 13 12 14 17 11 12 17 11 ,8,8,101,0.500000,55.055053,1.272949,53.782104,0.000000,88779,0.004425
17 13 12 16 13 12 16 18 15 15 16 12 15 18 17 18 17 13 12 14 17 11 11 11 12 14 14 16 12 14 17 13 18 17 12 15 16 11 11 12 16 11 18 17 12 15 17 11 18 16 13 11 13 12 15 14 14 17 13 11 13 13 14 16 11 13 18 17 18 14 15 15 17 18 14 15 14 15 14 14 14 16 18 17 18 14 15 14 17 18 14 14 14 14 15 16 18 16 18 17 18 14 14 16 18 14 15 16 11 13 11 ,8,8,101,0.500000,55.883178,1.294708,54.588470,0.000000,94435,0.007141
15 15 14 17 18 15 14 16 13 18 16 13 18 14 16 13 12 17 11 18 17 13 12 15 15 16 12 ,8,8,101,0.500000,13.664367,0.327941,13.336425,0.000000,95849,0.007812
13 12 14 16 11 18 15 14 14 17 18 15 15 14 16 13 13 12 14 14 17 12 17 12 15 14 15 16 13 13 12 16 18 15 16 12 15 15 15 17 18 14 16 11 11 18 17 11 11 12 14 14 15 16 17 18 17 18 15 14 ,8,8,101,0.500000,30.329681,0.713989,29.615722,0.000000,98980,0.003875
12 ,8,8,101,0.500000,0.101837,0.015441,0.086364,0.000000,99081,0.008270
12 16 11 13 11 12 14 17 13 13 12 17 11 12 14 17 13 18 14 14 16 11 12 17 12 14 16 11 12 16 12 17 11 13 12 14 14 16 ,8,8,101,0.500000,19.140930,0.446289,18.694671,0.000000,101000,0.005828
15 16 18 14 16 18 17 11 11 13 13 12 16 18 17 18 16 12 17 13 11 18 15 16 13 12 14 17 11 ,8,8,101,0.500000,14.304992,0.340026,13.964965,0.000000,102515,0.004364
11 18 16 13 ,8,8,101,0.500000,1.797119,0.048187,1.748962,0.000000,102717,0.007781
17 12 15 16 18 15 15 16 18 17 12 14 16 11 12 14 16 13 11 12 16 11 12 ,8,8,101,0.500000,11.281524,0.266326,11.015197,0.000000,103929,0.005035
14 16 11 18 14 16 11 18 15 ,8,8,101,0.500000,4.336181,0.116973,4.219238,0.000000,104434,0.009704
11 18 14 16 13 18 17 18 17 18 17 18 17 12 14 15 14 14 17 12 15 14 17 13 13 13 13 13 11 11 13 18 15 15 15 17 18 16 13 12 16 11 11 12 17 11 11 11 11 18 17 11 11 18 17 18 15 17 13 11 11 11 11 11 18 17 12 16 18 17 ,8,8,101,0.500000,35.515869,0.823730,34.692138,0.000000,108070,0.009246
12 14 14 14 15 16 11 11 18 17 11 18 16 18 14 17 12 16 11 13 11 13 12 14 17 12 14 16 12 ,8,8,101,0.500000,14.250305,0.341552,13.908721,0.000000,109585,0.007781
11 12 14 14 14 14 17 12 15 15 16 18 17 11 11 12 16 11 11 ,8,8,101,0.500000,9.500305,0.240753,9.259521,0.000000,110595,0.009399
11 12 15 17 12 15 ,8,8,101,0.500000,2.938842,0.063751,2.875091,0.000000,110898,0.003875
14 15 16 12 14 14 15 16 11 12 17 13 11 13 12 17 18 ,8,8,101,0.500000,8.547149,0.213653,8.333526,0.000000,111807,0.006622
15 16 13 11 13 11 12 17 18 14 17 11 18 16 12 16 12 16 13 18 14 16 12 14 14 16 ,8,8,101,0.500000,12.773712,0.296447,12.477294,0.000000,113120,0.009490
18 16 18 17 13 13 12 15 17 13 13 12 16 18 14 17 11 12 14 14 15 14 14 17 18 15 14 17 11 13 11 11 12 16 11 13 18 15 15 14 15 17 11 11 ,8,8,101,0.500000,22.344055,0.519195,21.824859,0.000000,115443,0.006164
