scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
14 14 13 12 11 11 ,8,4,101,1.587596,9.591644,0.221466,9.370147,0.000000,37168,0.008270
11 12 14 13 12 ,8,4,101,1.587596,6.633087,0.156829,6.476287,0.000000,37875,0.008605
11 ,8,4,101,1.587596,0.133056,0.015777,0.117309,0.000000,37976,0.006408
13 ,8,4,101,1.587596,0.797119,0.022857,0.774291,0.000000,38077,0.004211
12 14 14 ,8,4,101,1.587596,4.672149,0.102020,4.570129,0.000000,38582,0.008911
14 14 13 12 12 12 ,8,4,101,1.587596,8.804992,0.206970,8.597991,0.000000,39491,0.004943
13 11 11 ,8,4,101,1.587596,4.758087,0.115203,4.642913,0.000000,39996,0.009643
11 11 11 11 11 12 12 ,8,4,101,1.587596,10.820587,0.249847,10.570770,0.000000,41107,0.009063
12 12 12 14 12 ,8,4,101,1.587596,7.812805,0.176147,7.636657,0.000000,41915,0.007293
12 14 14 12 11 12 13 ,8,4,101,1.587596,9.906463,0.226928,9.679565,0.000000,42925,0.008850
11 13 12 13 14 11 14 12 11 13 ,8,4,101,1.587596,15.594055,0.360473,15.233612,0.000000,44541,0.005187
13 11 ,8,4,101,1.587596,2.023712,0.059997,1.963714,0.000000,44844,0.006439
14 14 ,8,4,101,1.587596,1.640869,0.045562,1.595336,0.000000,45046,0.009948
11 ,8,4,101,1.587596,1.140869,0.040405,1.100494,0.000000,45248,0.005523
11 12 ,8,4,101,1.587596,2.539337,0.059539,2.479797,0.000000,45551,0.006805
12 11 13 14 14 ,8,4,101,1.587596,6.797180,0.163299,6.633880,0.000000,46258,0.007202
12 ,8,4,101,1.587596,0.023712,0.014617,0.009094,0.000000,46359,0.005035
14 11 11 14 11 14 13 13 13 ,8,4,101,1.587596,14.109680,0.313751,13.795898,0.000000,47773,0.005706
12 13 ,8,4,101,1.587596,3.047119,0.088409,2.958740,0.000000,48177,0.004791
13 12 11 14 13 11 12 14 14 12 14 ,8,4,101,1.587596,16.226867,0.374389,15.852478,0.000000,49894,0.006744
13 14 12 14 13 ,8,4,101,1.587596,6.719024,0.156036,6.562988,0.000000,50601,0.007080
13 11 ,8,4,101,1.587596,2.695587,0.067779,2.627807,0.000000,50904,0.008361
12 11 11 ,8,4,101,1.587596,3.687774,0.092529,3.595245,0.000000,51308,0.007476
14 12 ,8,4,101,1.587596,2.929962,0.062103,2.867858,0.000000,51611,0.008728
14 12 13 11 13 14 12 12 14 14 ,8,4,101,1.587596,14.929992,0.347869,14.582122,0.000000,53126,0.007263
11 ,8,4,101,1.587596,1.141845,0.036956,1.104919,0.000000,53328,0.003875
11 13 14 13 ,8,4,101,1.587596,4.836212,0.109924,4.726318,0.000000,53833,0.007598
11 13 ,8,4,101,1.587596,3.101837,0.086608,3.015228,0.000000,54237,0.006683
11 11 ,8,4,101,1.587596,2.195587,0.057189,2.138397,0.000000,54540,0.007904
12 11 14 14 12 11 14 11 ,8,4,101,1.587596,11.476837,0.270050,11.206787,0.000000,55752,0.005187
12 13 12 11 13 13 ,8,4,101,1.587596,8.578338,0.199676,8.378662,0.000000,56661,0.009002
11 13 14 ,8,4,101,1.587596,4.273712,0.113494,4.160217,0.000000,57166,0.005920
12 ,8,4,101,1.587596,0.922271,0.020629,0.901672,0.000000,57267,0.003875
11 ,8,4,101,1.587596,0.984649,0.020935,0.963714,0.000000,57368,0.009368
11 14 11 14 ,8,4,101,1.587596,5.726837,0.140106,5.586761,0.000000,57974,0.004119
11 11 13 14 11 14 11 11 14 13 ,8,4,101,1.587596,14.485900,0.329315,14.156585,0.000000,59489,0.003906
11 12 11 12 13 ,8,4,101,1.587596,7.609649,0.181640,7.428009,0.000000,60297,0.008666
11 12 ,8,4,101,1.587596,1.656524,0.040924,1.615600,0.000000,60499,0.004211
12 13 13 13 ,8,4,101,1.587596,5.406524,0.136169,5.270355,0.000000,61105,0.006774
14 ,8,4,101,1.587596,0.226837,0.015960,0.210876,0.000000,61206,0.004608
13 11 14 ,8,4,101,1.587596,3.453552,0.086669,3.366912,0.000000,61610,0.003875
14 11 14 14 12 14 14 12 12 13 ,8,4,101,1.587596,14.687805,0.339721,14.348114,0.000000,63125,0.010009
12 13 13 ,8,4,101,1.587596,3.562713,0.088806,3.473907,0.000000,63529,0.009124
12 12 ,8,4,101,1.587596,1.945556,0.049224,1.896362,0.000000,63731,0.004699
14 14 ,8,4,101,1.587596,2.086212,0.056762,2.029449,0.000000,64034,0.006011
13 12 14 14 13 ,8,4,101,1.587596,7.039337,0.162200,6.877166,0.000000,64741,0.006317
13 14 11 13 12 14 ,8,4,101,1.587596,8.445587,0.198211,8.247406,0.000000,65650,0.010131
14 14 13 11 ,8,4,101,1.587596,5.672149,0.126892,5.545257,0.000000,66256,0.004821
11 12 11 ,8,4,101,1.587596,3.562744,0.093688,3.469085,0.000000,66660,0.003936
11 12 11 ,8,4,101,1.587596,3.829223,0.086547,3.742675,0.000000,67064,0.003875
12 12 14 14 ,8,4,101,1.587596,5.961120,0.141662,5.819488,0.000000,67670,0.005523
11 ,8,4,101,1.587596,1.164337,0.037322,1.127014,0.000000,67872,0.009033
12 14 12 13 11 ,8,4,101,1.587596,7.273712,0.180175,7.093566,0.000000,68680,0.007171
11 11 11 ,8,4,101,1.587596,3.734649,0.082550,3.652099,0.000000,69084,0.006286
12 14 14 12 11 ,8,4,101,1.587596,7.656555,0.183197,7.473327,0.000000,69892,0.004425
11 13 13 12 14 11 13 12 13 13 12 11 11 14 13 12 11 14 12 14 12 14 ,8,4,101,1.587596,33.758178,0.773040,32.985168,0.000000,73326,0.008422
13 13 ,8,4,101,1.587596,2.539337,0.065765,2.473571,0.000000,73629,0.009643
12 ,8,4,101,1.587596,1.515899,0.039154,1.476745,0.000000,73831,0.005279
13 13 14 11 11 13 ,8,4,101,1.587596,9.484680,0.223907,9.260772,0.000000,74841,0.006866
14 ,8,4,101,1.587596,0.070556,0.014984,0.055572,0.000000,74942,0.004699
12 ,8,4,101,1.587596,0.814147,0.023162,0.790954,0.000000,75043,0.003875
11 ,8,4,101,1.587596,0.226806,0.016754,0.210083,0.000000,75144,0.008178
11 13 12 13 13 11 13 14 11 13 11 12 ,8,4,101,1.587596,18.695556,0.428405,18.267120,0.000000,77063,0.005798
14 13 11 11 ,8,4,101,1.587596,4.923339,0.117797,4.805572,0.000000,77568,0.003875
11 13 14 14 ,8,4,101,1.587596,5.820587,0.134887,5.685729,0.000000,78174,0.005218
12 13 ,8,4,101,1.587596,2.461120,0.064819,2.396301,0.000000,78477,0.006500
11 11 12 11 ,8,4,101,1.587596,6.367462,0.154663,6.212829,0.000000,79184,0.006805
14 11 11 12 13 13 ,8,4,101,1.587596,8.743499,0.203948,8.539550,0.000000,80093,0.003875
13 12 13 12 ,8,4,101,1.587596,5.633087,0.128967,5.504119,0.000000,80699,0.005340
12 14 14 13 ,8,4,101,1.587596,5.523651,0.140838,5.382812,0.000000,81305,0.007934
11 12 13 ,8,4,101,1.587596,3.476837,0.079956,3.396911,0.000000,81709,0.006988
11 14 11 12 14 13 12 11 12 ,8,4,101,1.587596,13.664276,0.323638,13.340667,0.000000,83123,0.007690
13 14 ,8,4,101,1.587596,2.804962,0.062622,2.742340,0.000000,83426,0.008941
