nodeID,channel,ASN
2,12,2929
2,11,3131
2,13,3333
2,16,4848
2,16,5656
2,18,5959
2,14,6060
2,13,6565
2,15,6666
2,15,7474
2,12,8585
2,11,8787
2,15,9090
2,18,9191
2,17,9494
2,11,9595
2,16,9696
2,13,9797
2,15,9898
2,12,10201
2,17,10302
2,14,10908
2,13,11413
2,15,11514
2,18,12423
2,16,12928
2,13,13029
2,12,13433
2,17,13534
2,11,13635
2,12,14241
2,17,14342
2,15,14746
2,14,14948
2,13,15453
2,15,15554
2,13,17069
2,15,17170
2,11,17675
2,18,18079
2,16,18584
2,13,18685
2,15,18786
2,11,20099
2,16,20200
2,17,20806
2,14,22220
2,12,22321
2,15,22826
2,11,23331
2,18,24543
2,12,24745
2,11,24947
2,17,25654
2,11,25755
2,17,26462
2,16,27472
2,18,27775
2,13,28381
2,12,28785
2,13,29997
2,15,30906
2,14,31108
2,15,31714
2,17,32118
2,18,32623
2,14,32724
2,16,33128
2,13,33229
2,14,33532
2,17,33734
2,17,34542
2,16,34745
2,18,35048
2,16,35552
2,18,35855
2,17,36158
2,16,36360
2,12,36865
2,12,37674
2,11,37875
2,13,38077
2,11,38683
2,16,38784
2,17,39390
2,11,39491
2,15,39794
2,18,39895
2,12,40097
2,11,40299
2,11,41107
2,11,41915
2,15,43026
2,14,43228
2,11,43531
2,16,43632
2,14,44036
2,12,44137
2,17,44238
2,17,45854
2,13,46157
2,15,46258
2,14,46460
2,11,46763
2,15,47066
2,18,47167
2,17,47470
2,11,47571
2,16,47672
2,14,48076
2,14,48884
2,17,49086
2,11,49187
2,15,49490
2,18,49591
2,14,49692
2,16,50096
2,17,50702
2,18,51207
2,14,51308
2,17,51510
2,15,51914
2,18,52015
2,14,52116
2,11,52419
2,16,52520
2,15,52722
2,14,53732
2,12,53833
2,11,54035
2,16,54136
2,11,54843
2,17,55550
2,11,55652
2,14,56156
2,11,56459
2,16,57368
2,14,57772
2,17,57974
2,15,58378
2,17,58782
2,15,59186
2,11,60499
2,14,61004
2,12,61105
2,17,61206
2,11,62115
2,15,62418
2,18,62519
2,18,63327
2,14,65044
2,12,65145
2,16,65448
2,18,65751
2,17,66054
2,13,66357
2,15,66458
2,11,66963
2,17,67670
2,18,68175
2,12,68377
2,13,69589
