scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
17 17 17 14 11 16 15 18 12 11 14 11 15 13 14 18 12 11 15 12 13 16 16 17 16 15 12 18 11 14 18 18 14 18 13 15 11 17 14 11 17 14 13 16 17 15 18 11 17 16 15 18 12 12 12 11 15 18 12 13 17 15 18 12 13 16 16 17 15 11 15 18 12 13 17 14 13 15 13 17 15 11 17 17 17 17 13 17 14 11 14 11 15 13 17 17 15 11 16 16 14 11 17 16 15 12 ,9,8,101,0.500000,53.459167,1.234344,52.224792,0.000000,62721,0.009094
18 11 17 15 18 13 14 12 18 11 16 17 16 17 15 13 17 15 18 12 12 18 12 13 17 14 18 18 18 13 16 17 17 15 13 15 13 14 13 14 11 17 15 11 11 17 15 18 11 15 12 18 13 17 16 16 14 13 17 17 15 18 12 18 13 14 18 11 ,9,8,101,0.500000,34.031677,0.787384,33.244323,0.000000,66155,0.005218
14 12 18 13 14 12 18 12 13 14 11 14 18 13 15 11 ,9,8,101,0.500000,7.641448,0.184234,7.457244,0.000000,66963,0.003875
16 14 12 13 14 13 17 16 15 13 16 15 13 16 16 17 17 15 18 13 17 14 18 11 15 11 15 12 11 16 17 15 18 12 12 13 16 17 17 17 17 17 14 11 17 14 13 15 13 15 18 12 13 15 11 16 16 15 12 ,9,8,101,0.500000,29.656646,0.694274,28.962371,0.000000,69993,0.008178
15 18 11 15 12 11 17 17 16 14 18 ,9,8,101,0.500000,5.313751,0.137268,5.176483,0.000000,70599,0.003875
12 13 16 14 12 18 13 14 11 16 16 17 14 18 12 18 12 18 12 13 16 14 11 17 15 13 15 12 13 14 18 18 ,9,8,101,0.500000,15.883178,0.367828,15.515350,0.000000,72215,0.007049
18 13 15 18 11 16 14 11 15 13 17 17 14 12 11 16 15 12 11 14 18 13 16 14 11 17 15 12 11 15 13 16 17 16 15 13 16 16 14 11 16 14 18 11 14 11 16 17 14 ,9,8,101,0.500000,24.508239,0.576080,23.932159,0.000000,74740,0.007141
15 11 16 14 11 17 17 14 16 15 13 14 11 15 18 13 14 13 16 16 16 15 18 12 12 12 18 11 14 12 12 18 13 15 11 16 15 11 17 15 11 17 17 16 16 16 17 16 15 18 18 11 14 12 18 13 15 11 17 15 11 17 14 ,9,8,101,0.500000,31.773895,0.742523,31.031402,0.000000,77972,0.007629
16 16 14 11 16 17 16 15 18 12 18 13 15 12 13 15 18 11 17 14 18 11 16 17 14 11 15 ,9,8,101,0.500000,13.390991,0.318664,13.072326,0.000000,79386,0.008331
15 18 11 16 14 12 12 13 17 14 18 11 15 18 11 15 11 14 18 13 15 11 14 18 11 17 17 17 15 18 13 17 16 17 16 15 18 11 17 ,9,8,101,0.500000,19.594299,0.466064,19.128234,0.000000,81406,0.003875
15 11 ,9,8,101,0.500000,0.554962,0.018310,0.536651,0.000000,81507,0.009368
14 12 12 13 14 18 18 11 16 14 12 11 13 14 13 15 11 14 13 14 12 18 18 13 15 12 12 18 13 17 16 14 11 14 13 15 13 15 12 12 13 15 13 16 17 14 13 16 15 18 11 15 12 13 15 18 11 15 11 17 16 14 12 12 11 14 13 14 13 16 16 14 13 17 15 13 17 15 11 15 12 18 13 17 15 11 14 13 14 13 16 17 17 17 17 14 18 11 17 17 16 14 13 17 15 13 15 11 16 15 13 17 15 11 16 17 17 17 14 13 16 15 18 18 11 15 13 17 17 14 18 12 11 15 18 ,9,8,101,0.500000,68.461700,1.582794,66.878906,0.000000,88375,0.009399
12 11 16 14 13 16 17 15 12 13 14 11 14 12 13 15 12 13 17 17 15 13 17 14 13 17 16 15 11 14 11 17 17 12 18 11 17 16 14 18 18 11 14 11 15 11 16 15 11 17 17 15 13 17 ,9,8,101,0.500000,27.117675,0.629364,26.488281,0.000000,91102,0.005157
12 18 11 15 18 13 14 11 14 12 11 14 11 17 16 16 17 17 17 15 12 18 11 15 ,9,8,101,0.500000,12.009674,0.280456,11.729217,0.000000,92314,0.003906
