scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
14 13 17 17 15 12 17 ,6,8,101,1.587596,9.661926,0.213256,9.448638,0.000000,63630,0.008880
15 11 14 18 13 16 15 18 ,6,8,101,1.587596,12.125244,0.308288,11.816986,0.000000,64943,0.003906
12 ,6,8,101,1.587596,1.258087,0.042114,1.215972,0.000000,65145,0.007385
18 13 14 12 18 16 17 16 16 15 11 16 17 14 12 12 18 12 13 16 16 17 14 12 12 18 18 11 16 16 17 ,6,8,101,1.587596,49.304962,1.135589,48.169372,0.000000,70094,0.009613
13 15 11 17 16 16 16 17 15 11 14 18 12 16 14 11 14 12 13 15 11 ,6,8,101,1.587596,33.148712,0.737823,32.410919,0.000000,73427,0.007751
17 17 16 17 ,6,8,101,1.587596,6.351745,0.165161,6.186614,0.000000,74134,0.008148
15 18 11 15 11 14 11 14 12 11 17 14 11 14 ,6,8,101,1.587596,21.859649,0.534851,21.324798,0.000000,76356,0.006927
16 14 13 ,6,8,101,1.587596,4.406616,0.100006,4.306610,0.000000,76861,0.003875
16 15 12 11 ,6,8,101,1.587596,5.406524,0.121551,5.284973,0.000000,77467,0.006378
13 ,6,8,101,1.587596,1.164337,0.036468,1.127868,0.000000,77669,0.009826
15 ,6,8,101,1.587596,0.320587,0.016479,0.304107,0.000000,77770,0.007629
12 13 17 ,6,8,101,1.587596,3.750274,0.082397,3.667877,0.000000,78174,0.006683
14 18 11 17 16 14 11 14 11 14 18 12 18 18 12 12 13 ,6,8,101,1.587596,27.017456,0.598571,26.418884,0.000000,80901,0.003906
13 17 16 15 12 12 13 14 18 12 13 15 18 18 13 16 17 14 11 17 15 18 ,6,8,101,1.587596,33.859649,0.816833,33.042816,0.000000,84335,0.006225
14 ,6,8,101,1.587596,0.586212,0.018218,0.567993,0.000000,84436,0.004028
13 16 16 ,6,8,101,1.587596,3.774536,0.082550,3.691986,0.000000,84840,0.003875
15 11 17 15 11 ,6,8,101,1.587596,6.828857,0.145904,6.682952,0.000000,85547,0.003875
12 12 18 18 11 ,6,8,101,1.587596,7.906524,0.168762,7.737762,0.000000,86356,0.014923
16 ,6,8,101,1.587596,0.054962,0.014678,0.040283,0.000000,86456,0.003112
15 18 ,6,8,101,1.587596,2.914337,0.061828,2.852508,0.000000,86759,0.008422
13 16 14 11 16 16 15 18 18 12 11 15 11 ,6,8,101,1.587596,19.906677,0.466094,19.440582,0.000000,88779,0.003875
17 15 18 ,6,8,101,1.587596,3.438781,0.093627,3.345184,0.000000,89183,0.003875
17 15 13 17 15 11 17 16 ,6,8,101,1.587596,12.250274,0.313415,11.936859,0.000000,90496,0.005706
13 15 ,6,8,101,1.587596,2.011566,0.049682,1.961914,0.000000,90698,0.009124
14 12 18 12 18 11 17 17 15 13 17 17 16 14 11 16 17 14 18 13 15 11 16 14 11 17 15 13 17 16 17 14 17 16 15 18 ,6,8,101,1.587596,56.703399,1.268188,55.435241,0.000000,96455,0.009552
13 16 16 14 11 17 14 18 11 11 17 16 16 16 15 ,6,8,101,1.587596,22.648712,0.547302,22.101409,0.000000,98778,0.006164
16 14 11 ,6,8,101,1.587596,4.696411,0.103546,4.592864,0.000000,99283,0.003875
