scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
12 13 15 12 13 15 12 11 17 15 11 16 17 17 15 ,6,8,101,0.500000,7.295471,0.181396,7.114074,0.000000,56762,0.003906
17 16 17 17 16 17 16 16 14 13 14 18 18 11 17 14 18 12 13 14 ,6,8,101,0.500000,9.664306,0.242706,9.421600,0.000000,57772,0.004730
12 18 13 17 14 18 18 13 15 12 13 14 13 17 14 18 18 11 17 16 17 15 12 12 13 17 17 17 14 11 17 15 18 12 ,6,8,101,0.500000,17.008087,0.361816,16.646240,0.000000,59489,0.006591
14 13 14 12 18 18 12 11 12 11 14 12 13 17 17 17 17 ,6,8,101,0.500000,8.407836,0.214416,8.193420,0.000000,60398,0.003875
13 15 13 16 14 18 11 15 11 14 18 12 11 16 14 11 15 12 11 14 18 13 17 17 16 17 14 11 17 17 16 14 18 11 15 13 16 17 15 13 14 11 15 11 16 17 17 ,6,8,101,0.500000,23.633056,0.577209,23.055847,0.000000,62822,0.004730
17 16 16 17 17 16 14 11 14 13 14 18 12 ,6,8,101,0.500000,6.570587,0.144226,6.426330,0.000000,63529,0.005065
18 18 18 12 13 15 13 17 16 15 18 13 14 18 12 13 15 11 17 17 16 15 13 14 11 16 15 18 18 18 13 16 14 12 11 17 15 18 11 17 16 16 16 16 15 11 14 12 ,6,8,101,0.500000,24.140869,0.559509,23.581390,0.000000,65953,0.007232
11 17 ,6,8,101,0.500000,0.968994,0.024841,0.944183,0.000000,66054,0.005065
16 14 12 13 15 11 16 15 18 11 16 16 15 11 17 15 18 12 18 11 14 18 11 16 14 18 12 12 18 12 ,6,8,101,0.500000,14.906890,0.369995,14.536895,0.000000,67569,0.003875
12 13 14 13 16 17 17 14 13 14 18 12 13 14 18 18 13 17 ,6,8,101,0.500000,8.648712,0.195373,8.453308,0.000000,68478,0.007232
15 13 15 12 18 13 18 13 17 14 12 12 13 15 18 11 15 13 14 11 14 18 11 17 16 16 16 14 11 16 14 13 16 14 11 15 13 ,6,8,101,0.500000,18.601806,0.408020,18.193817,0.000000,70397,0.004760
15 ,6,8,101,0.500000,0.384307,0.019805,0.364501,0.000000,70498,0.003875
15 11 14 11 17 17 15 18 11 14 11 17 17 16 15 18 11 15 11 16 16 14 12 18 11 15 11 16 17 16 16 14 13 17 14 12 18 12 13 17 17 17 14 18 18 12 18 13 14 11 16 17 14 13 14 12 11 15 13 15 13 ,6,8,101,0.500000,30.883056,0.761840,30.121215,0.000000,73629,0.005035
11 14 11 17 11 14 13 15 12 18 11 15 12 18 11 15 12 11 15 12 12 18 11 17 14 13 17 14 18 13 17 14 11 14 18 12 13 17 15 12 18 18 11 17 16 17 16 15 12 13 14 13 14 ,6,8,101,0.500000,26.758087,0.575042,26.183013,0.000000,76356,0.008514
18 12 18 12 13 14 18 11 17 17 17 17 17 17 17 14 18 18 18 13 17 14 13 15 11 16 16 16 16 16 15 13 15 11 15 13 16 14 11 14 18 12 11 16 16 15 12 12 18 13 16 16 14 15 13 14 11 17 15 ,6,8,101,0.500000,29.804931,0.739196,29.065734,0.000000,79386,0.005279
13 15 13 16 16 16 14 11 14 11 14 11 16 14 18 13 16 15 11 16 16 14 11 15 12 12 12 13 17 14 11 16 15 18 ,6,8,101,0.500000,16.828369,0.378540,16.449829,0.000000,81103,0.007293
12 18 11 14 18 12 11 ,6,8,101,0.500000,3.508087,0.080841,3.427246,0.000000,81507,0.006347
