scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
16 17 14 ,12,8,101,1.587596,3.373901,0.085357,3.288543,0.000000,64236,0.003875
18 13 17 17 15 12 ,12,8,101,1.587596,8.156524,0.185119,7.971405,0.000000,65145,0.006744
17 14 12 13 14 11 16 17 16 16 17 15 18 18 11 16 15 11 14 13 16 17 14 18 13 17 15 11 14 18 11 14 11 14 12 13 16 17 14 13 14 13 17 16 17 17 ,12,8,101,1.587596,73.523956,1.670471,71.853485,0.000000,72518,0.003906
15 11 14 12 13 16 14 13 17 14 18 18 12 13 16 17 16 15 11 14 12 18 13 11 17 15 13 ,12,8,101,1.587596,42.859893,0.989990,41.869873,0.000000,76861,0.003875
15 13 14 11 14 11 16 17 16 11 16 14 ,12,8,101,1.587596,18.976867,0.436309,18.540557,0.000000,78780,0.009216
17 ,12,8,101,1.587596,1.601837,0.041442,1.560394,0.000000,78982,0.004852
16 14 11 15 12 13 18 13 16 17 17 16 16 16 17 17 16 14 18 13 17 14 11 16 17 15 13 15 11 17 15 13 14 11 17 16 15 13 14 ,12,8,101,1.587596,61.767395,1.407928,60.359497,0.000000,85244,0.003875
16 15 18 12 18 ,12,8,101,1.587596,6.953399,0.164642,6.788757,0.000000,85952,0.008483
17 16 15 11 17 16 15 18 13 ,12,8,101,1.587596,13.297485,0.318176,12.979339,0.000000,87365,0.003875
12 11 17 13 15 13 16 14 12 13 16 16 15 12 13 16 16 15 18 11 15 ,12,8,101,1.587596,33.250305,0.752502,32.497833,0.000000,90698,0.009735
14 12 18 12 11 15 13 17 11 15 11 14 ,12,8,101,1.587596,18.062805,0.410217,17.652587,0.000000,92516,0.009552
17 ,12,8,101,1.587596,1.242462,0.036621,1.205841,0.000000,92718,0.005187
16 17 14 11 14 11 ,12,8,101,1.587596,8.258087,0.198883,8.059234,0.000000,93627,0.008972
17 17 17 17 16 14 18 18 12 ,12,8,101,1.587596,14.062774,0.315704,13.747070,0.000000,95041,0.009704
16 15 12 12 11 16 16 16 17 17 14 12 13 17 15 12 13 15 12 13 15 11 16 17 15 12 14 18 13 14 13 16 17 17 16 14 18 18 13 14 ,12,8,101,1.587596,63.578491,1.441864,62.136627,0.000000,101404,0.005157
15 13 16 ,12,8,101,1.587596,3.492462,0.090820,3.401641,0.000000,101808,0.004211
13 ,12,8,101,1.587596,0.812744,0.022857,0.789916,0.000000,101909,0.009857
13 15 13 17 12 12 18 11 14 11 16 14 13 16 12 12 13 16 16 16 17 17 16 15 13 ,12,8,101,1.587596,39.883148,0.910797,38.972351,0.000000,105949,0.008636
