scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
12 12 ,9,4,101,1.587596,2.615051,0.057922,2.557128,0.000000,37067,0.009490
13 11 14 11 11 11 ,9,4,101,1.587596,8.890960,0.206298,8.684661,0.000000,37976,0.005493
11 12 11 ,9,4,101,1.587596,3.695587,0.088684,3.606933,0.000000,38380,0.004577
13 13 14 13 11 ,9,4,101,1.587596,7.509277,0.181793,7.327484,0.000000,39188,0.003875
14 14 11 ,9,4,101,1.587596,3.640899,0.087707,3.553222,0.000000,39592,0.009643
12 11 13 ,9,4,101,1.587596,4.297180,0.106781,4.190399,0.000000,40097,0.006622
13 11 11 13 11 13 13 13 ,9,4,101,1.587596,11.250396,0.267913,10.982482,0.000000,41309,0.003875
14 ,9,4,101,1.587596,0.164306,0.015594,0.148742,0.000000,41410,0.009460
12 12 12 12 ,9,4,101,1.587596,4.922149,0.114685,4.807495,0.000000,41915,0.006378
11 ,9,4,101,1.587596,0.976837,0.024139,0.952697,0.000000,42016,0.004211
13 13 11 12 ,9,4,101,1.587596,6.094055,0.152740,5.941345,0.000000,42723,0.004547
11 ,9,4,101,1.587596,0.033050,0.016174,0.016876,0.000000,42824,0.003906
12 11 14 11 12 14 ,9,4,101,1.587596,9.180023,0.220611,8.959411,0.000000,43834,0.003967
12 13 13 13 12 14 12 12 11 ,9,4,101,1.587596,13.883178,0.318450,13.564727,0.000000,45248,0.004669
11 13 11 ,9,4,101,1.587596,3.570709,0.087951,3.482727,0.000000,45652,0.003875
14 ,9,4,101,1.587596,1.273712,0.041412,1.232299,0.000000,45854,0.007232
13 11 ,9,4,101,1.587596,1.680938,0.042144,1.638793,0.000000,46056,0.003906
11 14 12 14 ,9,4,101,1.587596,5.054962,0.130584,4.924407,0.000000,46662,0.005432
11 ,9,4,101,1.587596,1.531524,0.038940,1.492584,0.000000,46864,0.008880
13 12 ,9,4,101,1.587596,2.961242,0.070404,2.890808,0.000000,47167,0.010162
12 11 12 ,9,4,101,1.587596,3.898742,0.090148,3.808593,0.000000,47571,0.009307
13 14 ,9,4,101,1.587596,3.001464,0.070556,2.930938,0.000000,47874,0.003875
13 14 14 11 ,9,4,101,1.587596,5.679992,0.131164,5.548828,0.000000,48480,0.005218
14 ,9,4,101,1.587596,1.054962,0.039306,1.015655,0.000000,48682,0.008697
14 11 11 13 11 11 12 12 ,9,4,101,1.587596,12.492645,0.292633,12.200042,0.000000,49995,0.003875
14 14 11 ,9,4,101,1.587596,4.148712,0.107574,4.041168,0.000000,50500,0.008453
12 14 14 13 13 13 ,9,4,101,1.587596,8.203430,0.199035,8.004425,0.000000,51409,0.004455
14 ,9,4,101,1.587596,0.757995,0.019470,0.738525,0.000000,51510,0.010101
13 12 11 14 14 ,9,4,101,1.587596,7.140960,0.176086,6.964843,0.000000,52318,0.008300
12 ,9,4,101,1.587596,0.179931,0.016143,0.163818,0.000000,52419,0.006134
12 11 14 11 14 14 13 11 13 ,9,4,101,1.587596,13.437866,0.314453,13.123413,0.000000,53833,0.006835
14 ,9,4,101,1.587596,0.179962,0.015625,0.164306,0.000000,53934,0.004608
11 14 11 11 ,9,4,101,1.587596,5.656524,0.137268,5.519287,0.000000,54540,0.007141
11 11 ,9,4,101,1.587596,3.156524,0.085266,3.071289,0.000000,54944,0.006256
12 11 13 11 13 11 14 12 11 11 ,9,4,101,1.587596,15.673522,0.363006,15.310516,0.000000,56560,0.003875
11 12 ,9,4,101,1.587596,2.258087,0.063720,2.194396,0.000000,56863,0.003875
13 11 11 ,9,4,101,1.587596,4.672088,0.109924,4.562164,0.000000,57368,0.008636
14 13 14 11 11 14 14 ,9,4,101,1.587596,10.009613,0.229431,9.780212,0.000000,58378,0.003875
13 13 14 11 ,9,4,101,1.587596,5.758117,0.132781,5.625335,0.000000,58984,0.004943
11 12 ,9,4,101,1.587596,2.195587,0.064483,2.131103,0.000000,59287,0.006286
14 12 ,9,4,101,1.587596,3.101867,0.084686,3.017150,0.000000,59691,0.005432
14 14 13 13 ,9,4,101,1.587596,5.312805,0.131408,5.181427,0.000000,60297,0.007934
13 12 11 13 14 14 ,9,4,101,1.587596,8.195648,0.198730,7.996917,0.000000,61206,0.003936
12 ,9,4,101,1.587596,0.101837,0.015258,0.086608,0.000000,61307,0.009521
11 ,9,4,101,1.587596,0.734649,0.020080,0.714569,0.000000,61408,0.007324
14 ,9,4,101,1.587596,1.251129,0.041992,1.209136,0.000000,61610,0.003875
12 13 12 13 11 11 14 11 14 11 11 14 14 11 13 ,9,4,101,1.587596,23.117645,0.524871,22.592773,0.000000,63933,0.007476
12 11 ,9,4,101,1.587596,2.969024,0.067016,2.902038,0.000000,64236,0.004180
12 13 12 11 11 ,9,4,101,1.587596,7.656555,0.178405,7.478179,0.000000,65044,0.006927
14 ,9,4,101,1.587596,1.024932,0.037231,0.987701,0.000000,65246,0.003875
