scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
25 19 25 19 20 23 13 20 23 22 21 11 17 ,9,16,101,1.587596,20.616058,0.468139,20.147949,0.000000,82113,0.003875
11 15 26 22 22 21 14 20 23 ,9,16,101,1.587596,12.969116,0.293731,12.675384,0.000000,83426,0.005920
17 20 12 15 24 14 25 24 17 13 12 14 20 12 15 16 16 26 18 15 26 18 19 23 22 13 20 25 16 16 16 26 13 23 15 ,9,16,101,1.587596,55.509155,1.259582,54.249603,0.000000,88981,0.003875
25 16 16 24 17 13 20 23 18 26 18 24 11 ,9,16,101,1.587596,20.039459,0.456604,19.582885,0.000000,91001,0.006439
13 25 24 17 21 11 17 18 15 19 12 17 18 19 23 13 ,9,16,101,1.587596,25.445770,0.583557,24.862213,0.000000,93627,0.004425
13 25 24 11 ,9,16,101,1.587596,5.133117,0.131500,5.001617,0.000000,94233,0.006988
17 21 11 11 15 19 25 16 24 14 20 ,9,16,101,1.587596,17.094146,0.385406,16.708740,0.000000,95950,0.008941
17 18 16 19 25 17 21 11 15 24 14 25 24 15 26 13 20 15 16 19 25 24 14 20 25 26 18 24 15 16 16 26 18 16 25 16 26 21 11 11 11 17 21 17 18 26 20 12 15 24 15 26 21 17 18 19 25 26 13 12 17 18 ,9,16,101,1.587596,97.860412,2.218170,95.642211,0.000000,105747,0.008361
18 24 14 25 ,9,16,101,1.587596,6.172180,0.152587,6.019592,0.000000,106454,0.008758
22 13 25 26 ,9,16,101,1.587596,5.891326,0.138183,5.753173,0.000000,107060,0.003875
23 22 13 12 11 17 22 22 13 20 20 12 11 17 21 17 ,9,16,101,1.587596,24.797607,0.565521,24.232086,0.000000,109585,0.003906
24 15 24 11 14 23 21 17 18 26 11 15 26 13 23 21 14 23 22 ,9,16,101,1.587596,30.016143,0.688018,29.328094,0.000000,112615,0.008544
19 25 19 12 15 24 14 25 16 24 11 11 17 18 22 22 22 13 23 21 15 26 21 14 23 18 19 12 14 23 ,9,16,101,1.587596,47.024078,1.070709,45.953369,0.000000,117362,0.007598
24 14 12 17 22 22 13 23 22 22 13 20 16 26 18 26 ,9,16,101,1.587596,25.258300,0.592041,24.666229,0.000000,119988,0.005615
25 24 17 21 14 23 18 17 13 20 25 19 12 17 13 23 13 ,9,16,101,1.587596,27.187988,0.616271,26.571716,0.000000,122715,0.009307
19 23 22 18 19 18 19 25 19 25 16 ,9,16,101,1.587596,16.750854,0.385528,16.365356,0.000000,124432,0.003875
14 12 15 16 16 26 22 18 26 22 22 22 21 14 25 19 23 ,9,16,101,1.587596,25.906738,0.596466,25.310241,0.000000,127058,0.009216
16 26 21 15 19 20 23 18 16 19 12 15 26 26 21 15 26 ,9,16,101,1.587596,26.203613,0.592956,25.610656,0.000000,129684,0.007080
19 20 ,9,16,101,1.587596,1.774749,0.043945,1.730834,0.000000,129886,0.003875
25 24 11 11 17 ,9,16,101,1.587596,6.782257,0.159973,6.622253,0.000000,130593,0.003875
13 ,9,16,101,1.587596,1.429962,0.040405,1.389587,0.000000,130795,0.006500
15 16 26 13 25 24 17 13 23 18 19 20 20 25 16 16 26 18 19 23 13 ,9,16,101,1.587596,32.141143,0.732818,31.408325,0.000000,134027,0.007263
21 15 24 11 14 23 13 23 22 13 25 16 24 14 12 17 21 17 22 18 24 17 21 17 21 11 14 ,9,16,101,1.587596,42.156829,0.956329,41.200531,0.000000,138269,0.009368
25 19 25 ,9,16,101,1.587596,4.375305,0.107360,4.267944,0.000000,138774,0.006317
22 21 16 19 25 26 22 21 15 24 11 15 26 13 20 ,9,16,101,1.587596,23.297332,0.541748,22.755584,0.000000,141198,0.008605
17 18 25 19 20 12 17 21 17 21 15 16 16 26 22 13 ,9,16,101,1.587596,25.164520,0.572113,24.592437,0.000000,143723,0.008789
22 21 15 26 22 22 22 18 16 16 26 21 14 12 11 12 17 22 ,9,16,101,1.587596,27.642547,0.635925,27.006652,0.000000,146551,0.003875
17 18 26 21 17 22 22 13 12 14 25 19 25 24 11 15 19 12 26 21 17 21 15 19 25 26 ,9,16,101,1.587596,41.172454,0.933990,40.238494,0.000000,150692,0.006774
18 24 11 11 17 22 22 22 22 18 19 25 19 ,9,16,101,1.587596,19.266021,0.449340,18.816711,0.000000,152712,0.010070
25 24 14 23 19 20 23 18 16 26 22 22 22 21 11 22 18 26 ,9,16,101,1.587596,28.110015,0.638488,27.471527,0.000000,155540,0.003875
21 14 25 24 15 24 17 18 19 20 14 25 19 20 12 11 15 16 24 14 12 11 15 24 15 19 25 ,9,16,101,1.587596,41.828735,0.956665,40.872039,0.000000,159782,0.005889
21 15 ,9,16,101,1.587596,2.539337,0.065124,2.474243,0.000000,160085,0.007110
14 23 21 15 19 20 20 20 20 15 19 25 16 24 15 16 19 23 13 ,9,16,101,1.587596,29.414550,0.675567,28.739013,0.000000,163115,0.004211
23 18 16 26 18 19 ,9,16,101,1.587596,9.031555,0.207855,8.823730,0.000000,164024,0.008026
24 14 23 13 23 21 17 21 15 24 15 19 25 26 18 26 21 ,9,16,101,1.587596,26.711425,0.612335,26.099121,0.000000,166751,0.003875
20 12 15 26 18 24 ,9,16,101,1.587596,8.773773,0.201354,8.572418,0.000000,167660,0.007659
12 15 19 12 11 15 19 20 23 ,9,16,101,1.587596,13.805053,0.319519,13.485565,0.000000,169074,0.008392
18 26 13 23 13 23 13 12 14 20 12 14 20 23 22 13 23 21 17 21 14 20 25 ,9,16,101,1.587596,35.891174,0.816986,35.074188,0.000000,172710,0.008026
20 25 19 20 20 23 21 14 12 26 13 ,9,16,101,1.587596,17.109771,0.387786,16.722015,0.000000,174427,0.010040
12 15 24 11 15 24 17 21 11 11 11 17 22 18 16 26 18 24 ,9,16,101,1.587596,28.422363,0.655670,27.766723,0.000000,177356,0.009277
21 14 12 24 17 18 19 20 25 24 15 19 23 13 25 19 12 17 21 11 11 15 24 11 21 11 ,9,16,101,1.587596,41.000579,0.934020,40.066589,0.000000,181497,0.005828
21 11 15 19 25 26 21 17 21 ,9,16,101,1.587596,13.344116,0.310943,13.033172,0.000000,182911,0.006561
23 13 25 24 11 15 24 14 12 ,9,16,101,1.587596,14.305053,0.335510,13.969573,0.000000,184426,0.005126
19 25 22 13 23 ,9,16,101,1.587596,7.899383,0.182403,7.716979,0.000000,185234,0.003906
11 17 ,9,16,101,1.587596,2.140899,0.062530,2.078369,0.000000,185537,0.004577
24 14 25 19 23 13 25 19 20 20 20 12 14 12 11 ,9,16,101,1.587596,23.344116,0.541442,22.802703,0.000000,187961,0.006927
22 22 18 24 11 15 24 17 18 26 13 12 14 ,9,16,101,1.587596,19.931640,0.457000,19.474609,0.000000,189981,0.003875
14 23 26 18 16 24 14 12 11 11 17 22 13 12 11 17 22 13 12 14 ,9,16,101,1.587596,31.681182,0.730010,30.951171,0.000000,193213,0.003906
25 19 20 23 13 20 20 25 11 14 ,9,16,101,1.587596,15.648834,0.361236,15.287597,0.000000,194829,0.007080
25 19 20 12 15 ,9,16,101,1.587596,7.945648,0.181762,7.763885,0.000000,195637,0.005279
14 20 23 18 ,9,16,101,1.587596,5.281463,0.130737,5.150756,0.000000,196243,0.007781
23 18 26 21 11 15 ,9,16,101,1.587596,9.414398,0.222290,9.192108,0.000000,197253,0.009429
15 16 15 24 14 25 26 18 26 13 25 24 20 20 ,9,16,101,1.587596,21.157867,0.482696,20.675170,0.000000,199374,0.003906
21 14 ,9,16,101,1.587596,2.804962,0.065185,2.739776,0.000000,199677,0.003967
25 26 13 12 11 17 13 23 22 21 17 21 11 11 14 12 ,9,16,101,1.587596,24.344207,0.566040,23.778167,0.000000,202202,0.004180
17 22 21 11 17 21 17 ,9,16,101,1.587596,10.695922,0.247222,10.448730,0.000000,203313,0.003875
25 21 17 22 13 20 ,9,16,101,1.587596,8.289306,0.198516,8.090789,0.000000,204222,0.007476
14 12 14 12 15 26 18 19 12 15 26 21 14 23 22 13 ,9,16,101,1.587596,24.539428,0.566711,23.972747,0.000000,206747,0.007598
11 11 17 22 25 19 ,9,16,101,1.587596,9.000640,0.207977,8.792663,0.000000,207656,0.003906
22 22 ,9,16,101,1.587596,2.758117,0.065124,2.692993,0.000000,207959,0.004913
23 18 24 15 ,9,16,101,1.587596,6.000305,0.136047,5.864257,0.000000,208565,0.007385
17 13 20 ,9,16,101,1.587596,4.726776,0.112182,4.614624,0.000000,209070,0.004333
15 16 16 16 24 14 25 16 14 12 17 18 16 26 18 16 16 16 24 15 26 21 14 25 19 25 19 20 25 19 23 18 24 14 25 ,9,16,101,1.587596,55.703826,1.272918,54.430908,0.000000,214726,0.007263
13 ,9,16,101,1.587596,0.078399,0.015014,0.063385,0.000000,214827,0.005065
26 22 22 21 11 15 24 14 25 16 26 22 13 23 13 14 23 13 20 20 20 25 26 21 15 24 14 ,9,16,101,1.587596,42.070922,0.958984,41.111938,0.000000,219069,0.007232
20 25 19 23 21 17 16 19 12 15 16 24 ,9,16,101,1.587596,18.516052,0.430694,18.085327,0.000000,220988,0.004913
24 17 13 25 16 19 25 19 20 12 11 17 18 24 14 20 ,9,16,101,1.587596,25.376403,0.589874,24.786529,0.000000,223614,0.003875
17 13 12 15 26 21 15 ,9,16,101,1.587596,10.109710,0.243591,9.866149,0.000000,224725,0.010101
11 11 17 22 21 15 26 18 26 18 26 22 18 24 17 18 19 20 12 17 22 13 20 25 19 12 14 25 16 19 12 ,9,16,101,1.587596,49.125640,1.116302,48.009368,0.000000,229674,0.004852
24 15 26 14 23 ,9,16,101,1.587596,7.360504,0.177459,7.183044,0.000000,230482,0.003875
25 19 12 15 24 11 11 17 21 14 25 26 23 21 11 15 19 23 21 17 18 19 25 19 25 19 23 21 11 14 ,9,16,101,1.587596,47.102172,1.072143,46.030059,0.000000,235229,0.009918
12 17 13 25 19 25 26 ,9,16,101,1.587596,10.640960,0.246063,10.394927,0.000000,236340,0.009399
22 18 ,9,16,101,1.587596,2.352874,0.062072,2.290802,0.000000,236643,0.003875
20 25 24 ,9,16,101,1.587596,4.640899,0.112670,4.528259,0.000000,237148,0.007568
26 18 19 25 26 13 20 23 18 26 22 21 11 21 15 19 25 26 13 23 18 24 19 20 12 14 12 15 16 19 25 19 23 21 15 16 24 11 14 ,9,16,101,1.587596,61.328857,1.390960,59.937896,0.000000,243309,0.007385
19 12 17 18 19 26 18 19 23 18 24 17 22 22 22 13 25 19 25 26 13 12 15 16 26 18 19 20 23 18 24 11 15 13 23 22 18 16 26 13 25 24 14 25 16 16 24 15 16 24 17 22 15 16 19 23 22 22 21 17 21 14 23 21 11 12 17 18 19 23 18 16 19 25 ,9,16,101,1.587596,118.141845,2.678955,115.462860,0.000000,255126,0.010131
13 23 13 20 25 19 25 19 25 16 26 11 15 19 23 21 14 ,9,16,101,1.587596,27.023895,0.614288,26.409637,0.000000,257853,0.005889
13 25 26 22 22 21 15 26 21 12 17 13 12 17 21 11 11 14 23 13 23 ,9,16,101,1.587596,32.414581,0.744445,31.670135,0.000000,261186,0.004333
22 13 12 16 26 22 22 21 17 22 18 24 14 23 18 15 16 16 26 21 17 13 25 24 15 16 26 18 ,9,16,101,1.587596,44.492797,1.023651,43.469146,0.000000,265731,0.007751
18 24 17 26 22 22 18 19 23 21 17 22 13 12 11 17 13 12 11 ,9,16,101,1.587596,29.687988,0.681884,29.006134,0.000000,268761,0.004821
22 22 18 19 25 24 14 25 24 11 ,9,16,101,1.587596,15.547180,0.360839,15.186340,0.000000,270377,0.009033
22 21 16 16 16 26 22 22 18 26 ,9,16,101,1.587596,14.742553,0.340637,14.401947,0.000000,271892,0.007537
18 16 19 20 12 17 ,9,16,101,1.587596,8.984985,0.203155,8.781829,0.000000,272801,0.003875
