scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
17 11 18 16 18 14 16 11 11 11 11 12 16 13 12 15 16 18 16 17 13 18 ,5,8,101,1.587596,33.748016,0.762664,32.985351,0.000000,65751,0.009460
16 11 12 14 15 ,5,8,101,1.587596,6.601837,0.156616,6.445220,0.000000,66458,0.009826
14 16 12 15 14 16 13 11 11 12 17 11 11 13 18 15 14 ,5,8,101,1.587596,26.156616,0.593994,25.562652,0.000000,69084,0.007781
18 14 17 12 12 15 15 16 ,5,8,101,1.587596,11.828369,0.270477,11.557861,0.000000,70296,0.005035
13 ,5,8,101,1.587596,0.485656,0.020324,0.465332,0.000000,70397,0.003906
11 13 11 18 14 16 12 15 15 17 12 15 17 ,5,8,101,1.587596,20.601928,0.475982,20.125946,0.000000,72518,0.003967
14 15 17 18 17 18 17 13 18 15 16 13 ,5,8,101,1.587596,18.297241,0.429138,17.868103,0.000000,74437,0.009399
13 18 14 17 13 ,5,8,101,1.587596,7.094055,0.173156,6.920898,0.000000,75246,0.013153
13 13 18 16 11 13 13 16 11 ,5,8,101,1.587596,13.961181,0.318572,13.642608,0.000000,76659,0.008239
17 11 13 12 16 11 12 15 17 ,5,8,101,1.587596,14.179992,0.337310,13.842712,0.000000,78174,0.006774
14 17 18 ,5,8,101,1.587596,4.039550,0.105102,3.934478,0.000000,78679,0.003875
12 16 13 13 ,5,8,101,1.587596,6.015930,0.135864,5.880065,0.000000,79285,0.006286
18 ,5,8,101,1.587596,1.523712,0.044677,1.479034,0.000000,79487,0.009704
13 13 13 12 17 11 18 16 ,5,8,101,1.587596,12.258148,0.290435,11.967712,0.000000,80800,0.004760
17 12 16 11 12 16 11 11 18 16 11 18 16 12 14 16 18 14 ,5,8,101,1.587596,27.664459,0.632415,27.032043,0.000000,83628,0.006134
13 11 13 12 14 ,5,8,101,1.587596,7.859649,0.183319,7.676361,0.000000,84436,0.004333
13 13 18 15 ,5,8,101,1.587596,5.281555,0.128326,5.153228,0.000000,85042,0.006896
16 13 13 12 17 18 17 12 14 15 16 13 13 12 17 13 12 ,5,8,101,1.587596,26.454772,0.613311,25.841461,0.000000,87769,0.003906
18 16 ,5,8,101,1.587596,2.812774,0.062591,2.750183,0.000000,88072,0.003936
17 11 11 13 11 ,5,8,101,1.587596,6.508087,0.155975,6.352142,0.000000,88779,0.004211
11 18 13 13 13 11 12 15 14 15 16 ,5,8,101,1.587596,17.039337,0.389434,16.649902,0.000000,90496,0.006256
18 15 16 18 16 ,5,8,101,1.587596,7.656555,0.179748,7.476806,0.000000,91304,0.004425
11 11 13 11 18 14 16 11 12 16 12 15 15 17 16 13 18 14 16 13 13 18 ,5,8,101,1.587596,34.828552,0.799621,34.028961,0.000000,94839,0.006195
18 17 ,5,8,101,1.587596,2.383087,0.063232,2.319885,0.000000,95142,0.007446
15 14 16 18 15 15 17 13 12 16 12 15 15 ,5,8,101,1.587596,19.540435,0.453399,19.087036,0.000000,97162,0.003906
17 12 17 ,5,8,101,1.587596,3.273712,0.080078,3.193634,0.000000,97566,0.009796
11 11 11 14 ,5,8,101,1.587596,5.304962,0.129180,5.175781,0.000000,98172,0.004516
13 13 18 15 ,5,8,101,1.587596,5.773712,0.135437,5.638275,0.000000,98778,0.007019
11 12 15 17 18 15 16 18 14 16 13 12 15 18 15 ,5,8,101,1.587596,24.016021,0.548706,23.467285,0.000000,101202,0.009368
17 13 13 12 15 15 17 13 12 14 14 16 12 16 11 18 15 14 14 15 14 14 ,5,8,101,1.587596,34.234802,0.776672,33.458160,0.000000,104636,0.005493
12 16 18 17 13 18 17 ,5,8,101,1.587596,9.625244,0.223968,9.401245,0.000000,105646,0.007141
14 14 15 ,5,8,101,1.587596,3.679962,0.091522,3.588470,0.000000,106050,0.006225
18 ,5,8,101,1.587596,0.804962,0.021118,0.783843,0.000000,106151,0.004058
15 14 16 ,5,8,101,1.587596,4.062774,0.107727,3.955078,0.000000,106656,0.008789
14 16 18 17 18 15 17 13 13 12 16 ,5,8,101,1.587596,16.109710,0.361114,15.748596,0.000000,108272,0.005126
13 13 13 13 11 ,5,8,101,1.587596,6.484588,0.158905,6.325683,0.000000,108979,0.005462
17 12 14 ,5,8,101,1.587596,4.228332,0.109039,4.119323,0.000000,109484,0.003875
15 14 17 18 14 15 17 ,5,8,101,1.587596,9.914367,0.231292,9.683105,0.000000,110494,0.004028
15 17 13 13 11 11 13 18 16 18 14 14 17 13 12 ,5,8,101,1.587596,23.172241,0.521514,22.650756,0.000000,112817,0.008514
15 17 12 16 13 11 ,5,8,101,1.587596,9.125305,0.220672,8.904632,0.000000,113827,0.010162
15 17 12 15 17 12 16 13 13 11 ,5,8,101,1.587596,15.226898,0.359130,14.867797,0.000000,115443,0.006469
15 17 11 13 13 11 13 13 18 17 13 ,5,8,101,1.587596,17.617523,0.403381,17.214172,0.000000,117261,0.006317
16 13 13 12 14 15 ,5,8,101,1.587596,8.953430,0.208068,8.745361,0.000000,118171,0.015747
12 18 15 15 14 14 17 13 12 16 18 15 17 13 11 12 14 15 16 ,5,8,101,1.587596,29.672271,0.682189,28.990112,0.000000,121200,0.007171
12 15 17 13 11 11 18 ,5,8,101,1.587596,10.633117,0.243896,10.389251,0.000000,122311,0.006591
14 ,5,8,101,1.587596,0.476806,0.019317,0.457519,0.000000,122412,0.004394
11 13 11 11 18 ,5,8,101,1.587596,6.531524,0.155395,6.376159,0.000000,123119,0.004791
17 18 15 17 12 14 14 15 14 14 14 ,5,8,101,1.587596,16.844085,0.384246,16.459869,0.000000,124836,0.006713
15 14 14 16 15 14 16 11 11 13 18 15 16 11 13 18 15 14 16 11 13 13 18 17 11 11 12 17 18 16 11 13 13 18 14 15 15 16 ,5,8,101,1.587596,60.250549,1.369262,58.881286,0.000000,130896,0.008728
15 16 12 15 14 16 18 ,5,8,101,1.587596,10.906463,0.252105,10.654388,0.000000,132007,0.008087
15 17 ,5,8,101,1.587596,2.937774,0.062835,2.874938,0.000000,132310,0.009368
15 15 ,5,8,101,1.587596,3.094024,0.087982,3.006042,0.000000,132714,0.008514
16 12 ,5,8,101,1.587596,2.953399,0.063995,2.889434,0.000000,133017,0.009765
14 14 17 12 15 16 11 18 17 12 16 11 12 14 15 16 12 15 17 11 13 13 13 ,5,8,101,1.587596,36.344207,0.824249,35.519927,0.000000,136653,0.009368
18 ,5,8,101,1.587596,1.140869,0.039215,1.101684,0.000000,136855,0.004974
16 11 13 13 ,5,8,101,1.587596,5.539276,0.132110,5.407165,0.000000,137461,0.007507
13 13 12 17 12 16 13 13 18 17 18 ,5,8,101,1.587596,17.195648,0.400207,16.795471,0.000000,139279,0.007324
14 ,5,8,101,1.587596,0.148681,0.015869,0.132843,0.000000,139380,0.005126
14 14 15 14 16 12 14 15 16 14 17 18 15 16 11 11 13 18 17 13 12 ,5,8,101,1.587596,33.250854,0.757354,32.493499,0.000000,142713,0.003875
11 18 15 ,5,8,101,1.587596,4.469024,0.105316,4.363739,0.000000,143218,0.008178
14 ,5,8,101,1.587596,1.148773,0.040222,1.108551,0.000000,143420,0.003875
15 17 12 17 11 18 17 ,5,8,101,1.587596,9.859680,0.222839,9.636871,0.000000,144430,0.005432
11 ,5,8,101,1.587596,0.547760,0.020904,0.526885,0.000000,144531,0.003875
15 16 13 18 15 14 16 12 16 18 14 16 11 11 18 15 15 ,5,8,101,1.587596,26.898834,0.616180,26.282653,0.000000,147258,0.006896
12 13 13 13 13 11 13 13 18 15 14 15 16 12 14 17 12 ,5,8,101,1.587596,26.735992,0.610961,26.125030,0.000000,149985,0.003875
11 11 ,5,8,101,1.587596,1.859649,0.046142,1.813507,0.000000,150187,0.006103
18 15 ,5,8,101,1.587596,2.414337,0.063903,2.350433,0.000000,150490,0.007415
16 18 16 18 15 ,5,8,101,1.587596,7.750305,0.177093,7.573181,0.000000,151298,0.005523
15 14 14 15 17 11 11 11 ,5,8,101,1.587596,12.469055,0.291625,12.177429,0.000000,152611,0.008453
16 ,5,8,101,1.587596,0.992431,0.024719,0.967742,0.000000,152712,0.006256
15 ,5,8,101,1.587596,1.422058,0.042541,1.379516,0.000000,152914,0.009735
11 11 13 12 17 13 12 ,5,8,101,1.587596,10.594055,0.245758,10.348327,0.000000,154025,0.009124
11 ,5,8,101,1.587596,1.492462,0.041381,1.451080,0.000000,154227,0.004821
14 17 15 15 17 ,5,8,101,1.587596,7.054992,0.159149,6.895843,0.000000,154934,0.005157
17 13 11 13 13 13 18 16 11 12 14 15 16 18 16 12 17 18 15 16 12 15 17 11 11 13 11 12 15 14 16 18 14 14 16 18 14 17 12 13 18 16 ,5,8,101,1.587596,66.602142,1.512268,65.089904,0.000000,161600,0.009643
18 17 11 13 12 14 16 13 11 12 14 15 15 16 12 14 15 17 13 12 14 15 17 11 11 ,5,8,101,1.587596,38.650054,0.887237,37.762847,0.000000,165539,0.003875
12 16 12 14 ,5,8,101,1.587596,4.961212,0.111450,4.849792,0.000000,166044,0.007385
17 13 18 17 12 17 12 16 13 ,5,8,101,1.587596,13.064208,0.300018,12.764221,0.000000,167357,0.003875
13 13 12 ,5,8,101,1.587596,3.304962,0.080291,3.224670,0.000000,167761,0.009368
13 18 16 18 16 12 13 13 ,5,8,101,1.587596,11.258056,0.266021,10.992004,0.000000,168973,0.006652
16 11 11 18 16 13 11 12 ,5,8,101,1.587596,11.656494,0.271209,11.385284,0.000000,170185,0.003906
15 14 16 13 12 14 17 18 15 14 16 11 13 ,5,8,101,1.587596,19.547241,0.451690,19.095520,0.000000,172205,0.007171
13 12 ,5,8,101,1.587596,3.148620,0.085632,3.062988,0.000000,172609,0.006286
13 14 15 15 14 15 17 13 ,5,8,101,1.587596,11.805358,0.273742,11.531646,0.000000,173821,0.003875
14 14 14 17 13 13 12 17 ,5,8,101,1.587596,12.172210,0.290039,11.882171,0.000000,175134,0.006408
17 18 17 18 ,5,8,101,1.587596,4.891510,0.116638,4.774871,0.000000,175639,0.003875
13 12 16 ,5,8,101,1.587596,4.336242,0.106658,4.229583,0.000000,176144,0.008056
16 13 12 ,5,8,101,1.587596,4.297149,0.104644,4.192504,0.000000,176649,0.004913
16 12 15 ,5,8,101,1.587596,4.242462,0.106079,4.136383,0.000000,177154,0.009674
17 13 11 11 18 13 13 12 14 15 14 17 18 14 16 13 18 15 14 17 15 ,5,8,101,1.587596,32.197265,0.731201,31.466064,0.000000,180386,0.003875
15 17 18 16 18 14 17 12 15 16 13 11 18 15 17 18 17 13 12 17 11 12 ,5,8,101,1.587596,35.164489,0.803161,34.361328,0.000000,183921,0.004180
11 11 ,5,8,101,1.587596,1.773712,0.040252,1.733489,0.000000,184123,0.007598
13 12 14 ,5,8,101,1.587596,4.531555,0.113616,4.417907,0.000000,184628,0.004516
13 18 14 16 12 16 12 15 16 11 13 12 14 15 ,5,8,101,1.587596,22.055572,0.501190,21.554382,0.000000,186850,0.003906
17 11 13 13 13 13 18 16 13 18 17 12 ,5,8,101,1.587596,18.672210,0.430023,18.242218,0.000000,188769,0.008819
14 15 17 12 16 11 11 ,5,8,101,1.587596,9.899993,0.226409,9.673614,0.000000,189779,0.003875
