nodeID,channel,ASN
4,25,1414
4,17,2929
4,16,3232
4,21,3535
4,20,3838
4,19,4040
4,22,4343
4,24,4444
4,17,4545
4,21,5151
4,26,5252
4,23,5858
4,17,6161
4,16,6464
4,15,6565
4,23,7474
4,16,8080
4,11,8585
4,23,9090
4,22,9192
4,15,9798
4,26,10100
4,14,10605
4,23,10706
4,25,11110
4,26,11716
4,23,12322
4,22,12423
4,13,12827
4,16,12928
4,12,13130
4,26,13332
4,11,13433
4,18,13635
4,19,13736
4,25,14342
4,20,15150
4,18,15251
4,14,15454
4,23,15554
4,17,15857
4,12,16362
4,26,16564
4,18,16867
4,22,17271
4,25,17574
4,26,18180
4,18,18484
4,19,18584
4,14,18685
4,17,19089
4,15,19493
4,21,19695
4,19,20200
4,22,20503
4,24,20604
4,25,20806
4,16,21008
4,26,21412
4,20,21614
4,18,21715
4,25,22422
4,16,22624
4,26,23028
4,22,23736
4,24,23836
4,13,24139
4,12,24442
4,21,24543
4,20,24846
4,14,25149
4,17,25553
4,13,25755
4,16,25856
4,15,25957
4,12,26058
4,11,26361
4,14,26765
4,15,27573
4,21,27775
4,18,28179
4,14,28381
4,15,29189
4,18,29795
4,22,30199
4,24,30300
4,25,30503
4,12,30906
4,21,31007
4,14,31613
4,11,32825
4,19,33128
4,23,33330
4,24,33532
4,12,34138
4,14,34845
4,23,34946
4,22,35047
4,13,35451
4,23,36562
4,17,36865
4,25,36966
4,15,37269
4,12,37370
4,20,37774
4,23,38178
4,16,38784
4,20,39390
4,19,39592
4,24,39996
4,17,40097
4,14,41309
4,24,41612
4,15,42117
4,12,42218
4,26,42420
4,11,42521
4,20,42623
4,14,42925
4,13,43531
4,11,44137
4,20,44238
4,20,45855
4,18,45956
4,19,46056
4,16,46865
4,15,46965
4,20,47470
4,18,47571
4,17,48177
4,15,48581
4,21,48783
4,22,49591
4,24,49692
4,17,49793
4,21,50399
4,20,50702
4,18,50803
4,24,51308
4,25,51510
4,16,51712
4,26,52116
4,19,52520
4,23,52722
4,24,52924
4,13,53227
4,21,53631
4,26,53732
4,18,55651
4,23,55954
4,20,57166
4,13,58075
4,14,59085
4,22,59287
4,24,59388
4,15,59893
4,23,60802
4,22,60903
4,25,61206
4,13,61307
4,16,61408
4,23,62418
4,25,62822
4,26,63428
4,19,63832
4,23,64034
4,17,64337
4,16,64640
4,18,65347
4,14,65549
4,15,66357
4,21,66559
4,20,66862
4,23,67266
4,17,67569
4,25,67670
4,13,67771
4,22,70599
4,24,70700
4,16,71104
4,14,72013
4,11,73225
4,20,73326
4,22,73831
4,17,74033
4,13,74235
4,19,75144
4,24,75548
4,25,75750
4,13,75851
4,26,76356
4,23,76962
4,25,77366
4,13,77467
4,22,78679
4,24,78780
4,16,79184
4,21,79487
4,25,80598
4,15,80901
4,12,81002
4,20,81406
4,14,81709
4,15,82517
4,12,82618
4,21,82719
4,26,82820
4,17,83729
4,25,83830
4,12,84234
4,11,84537
