scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
11 12 12 14 11 13 11 11 12 ,8,4,101,0.500000,4.482238,0.106292,4.375915,0.000000,156651,0.007141
11 ,8,4,101,0.500000,0.406494,0.019439,0.387084,0.000000,156752,0.004974
13 14 12 14 13 14 14 13 12 13 12 12 12 ,8,4,101,0.500000,6.211212,0.154663,6.056549,0.000000,157459,0.005340
11 ,8,4,101,0.500000,0.047882,0.015808,0.032073,0.000000,157560,0.003875
11 11 13 11 14 14 11 12 12 13 ,8,4,101,0.500000,4.875274,0.118103,4.757171,0.000000,158065,0.007812
12 13 14 14 12 13 14 13 14 ,8,4,101,0.500000,4.218933,0.115509,4.103424,0.000000,158570,0.004791
13 14 12 14 11 13 13 13 14 14 13 13 13 ,8,4,101,0.500000,6.164337,0.147094,6.017242,0.000000,159277,0.005096
13 14 ,8,4,101,0.500000,0.712097,0.022644,0.689453,0.000000,159378,0.003875
11 13 13 12 11 11 12 13 11 13 12 11 11 12 12 13 14 12 14 13 14 11 12 11 13 13 13 14 11 13 13 13 12 13 11 ,8,4,101,0.500000,17.728057,0.424011,17.304046,0.000000,161196,0.003875
11 14 13 12 11 11 12 12 11 11 11 14 11 11 14 11 12 14 11 14 14 11 11 ,8,4,101,0.500000,11.594024,0.274139,11.319915,0.000000,162408,0.007751
12 14 11 13 13 11 14 12 14 11 13 13 12 13 14 13 12 14 12 11 13 13 12 13 13 12 11 14 ,8,4,101,0.500000,13.968963,0.324676,13.644287,0.000000,163822,0.008483
14 13 11 11 13 11 11 11 14 11 13 13 13 11 12 12 14 12 11 13 14 12 11 14 11 11 11 11 ,8,4,101,0.500000,14.109680,0.321685,13.787994,0.000000,165236,0.009124
11 13 14 ,8,4,101,0.500000,1.031524,0.035858,0.995666,0.000000,165438,0.004760
11 11 12 11 ,8,4,101,0.500000,1.969024,0.046752,1.922271,0.000000,165640,0.008209
12 13 12 11 13 14 14 11 13 ,8,4,101,0.500000,4.148681,0.115417,4.033294,0.000000,166145,0.005126
14 11 14 13 14 12 14 11 14 12 12 13 13 12 11 12 12 12 14 13 12 13 13 11 11 11 14 13 13 13 14 12 13 11 12 12 ,8,4,101,0.500000,18.171447,0.410797,17.760650,0.000000,167963,0.004882
14 12 11 14 14 11 13 12 12 11 14 12 12 13 13 13 12 12 12 13 13 12 14 14 11 12 11 11 14 ,8,4,101,0.500000,14.430419,0.346160,14.084289,0.000000,169478,0.003875
12 ,8,4,101,0.500000,0.437774,0.019104,0.418670,0.000000,169579,0.009063
14 12 14 13 12 11 14 13 13 14 13 14 14 ,8,4,101,0.500000,6.312683,0.153015,6.159667,0.000000,170286,0.009399
12 13 14 12 12 12 14 11 14 14 11 14 13 14 12 13 13 13 12 11 11 13 13 11 13 13 11 ,8,4,101,0.500000,13.679992,0.321197,13.358764,0.000000,171700,0.010101
13 12 14 ,8,4,101,0.500000,1.406494,0.042999,1.363494,0.000000,171902,0.005737
12 ,8,4,101,0.500000,0.172424,0.016723,0.155731,0.000000,172003,0.003875
13 14 14 12 13 14 12 ,8,4,101,0.500000,3.360870,0.091705,3.269195,0.000000,172407,0.003875
13 13 11 11 11 13 14 11 14 14 14 13 13 12 14 14 12 13 ,8,4,101,0.500000,9.140899,0.225677,8.915252,0.000000,173417,0.004241
11 13 11 12 12 13 12 12 13 12 11 13 13 11 14 12 13 11 13 13 11 13 13 ,8,4,101,0.500000,11.554962,0.274017,11.280975,0.000000,174629,0.009307
13 13 12 ,8,4,101,0.500000,1.422149,0.041809,1.380340,0.000000,174831,0.005004
13 13 12 14 12 13 12 13 14 12 12 14 14 13 13 12 11 14 12 13 13 11 12 14 12 11 12 12 13 13 13 11 11 14 14 14 11 11 13 11 11 14 14 13 ,8,4,101,0.500000,22.101928,0.513214,21.588714,0.000000,177053,0.003875
12 13 12 14 14 12 14 14 14 14 12 ,8,4,101,0.500000,5.562774,0.125885,5.436889,0.000000,177659,0.006378
14 11 14 12 14 11 11 11 13 14 12 11 11 13 14 12 14 11 11 13 13 14 12 ,8,4,101,0.500000,11.266174,0.271545,10.994628,0.000000,178871,0.003875
11 11 12 13 ,8,4,101,0.500000,1.601806,0.045257,1.556549,0.000000,179073,0.007080
11 11 13 13 14 14 12 12 11 14 12 11 12 14 11 13 14 ,8,4,101,0.500000,8.555786,0.204437,8.351379,0.000000,179982,0.003875
12 13 14 12 12 12 11 12 14 14 14 13 12 12 11 11 14 13 12 11 11 12 14 12 11 11 12 12 13 ,8,4,101,0.500000,14.656555,0.348785,14.307769,0.000000,181497,0.009368
13 13 13 11 14 14 11 11 13 13 11 13 13 12 13 12 11 13 13 14 13 14 14 14 14 14 ,8,4,101,0.500000,12.750274,0.301818,12.448486,0.000000,182810,0.004425
12 14 11 ,8,4,101,0.500000,1.047119,0.039916,1.007232,0.000000,183012,0.007843
14 12 11 12 14 13 14 12 11 11 11 13 14 13 13 12 13 ,8,4,101,0.500000,8.429992,0.201782,8.228210,0.000000,183921,0.003906
14 ,8,4,101,0.500000,0.429931,0.019134,0.410827,0.000000,184022,0.009490
