scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
13 14 21 ,8,12,101,0.500000,1.474395,0.037658,1.436767,0.000000,64842,0.005004
16 19 11 18 20 11 ,8,12,101,0.500000,2.773712,0.068664,2.705047,0.000000,65145,0.006286
12 20 16 18 15 13 11 11 21 17 15 14 12 20 12 12 12 19 18 14 20 16 20 11 14 14 18 17 18 17 19 18 13 21 18 12 13 15 13 15 21 14 17 16 22 21 13 15 ,8,12,101,0.500000,24.328460,0.568756,23.759735,0.000000,67670,0.006408
22 14 17 21 13 17 19 18 12 16 11 11 22 18 18 12 11 20 12 11 12 16 17 18 22 12 18 11 13 11 12 14 19 16 11 20 12 13 13 16 14 22 16 11 18 17 21 20 11 12 22 16 ,8,12,101,0.500000,25.914398,0.608306,25.306091,0.000000,70296,0.004455
15 20 15 13 19 14 19 14 14 21 19 21 21 18 12 13 22 19 11 20 20 14 11 14 20 20 21 15 11 17 16 12 18 21 14 14 22 21 17 13 12 17 22 18 20 15 20 14 18 13 16 15 22 22 20 22 ,8,12,101,0.500000,28.187866,0.652648,27.535217,0.000000,73124,0.005828
11 11 14 14 15 15 21 22 12 12 13 19 13 21 22 21 14 16 11 18 13 13 21 20 16 12 14 14 12 13 18 12 19 18 14 15 11 17 20 13 20 12 13 22 20 ,8,12,101,0.500000,22.579864,0.525054,22.054809,0.000000,75447,0.003875
11 12 20 17 21 12 22 12 16 21 16 22 13 17 19 11 21 11 21 15 13 16 12 15 12 22 12 20 20 20 11 16 15 11 14 11 14 13 15 20 12 11 14 20 14 20 14 19 11 19 11 15 11 22 16 21 15 16 16 19 14 15 16 19 20 13 20 14 18 22 21 14 11 14 15 12 11 20 21 12 12 20 11 16 20 19 13 15 14 11 20 13 15 17 17 12 12 13 13 20 17 16 21 14 16 18 21 16 22 13 21 14 21 20 17 12 16 17 12 12 11 18 21 14 17 14 15 20 11 18 14 20 18 17 11 18 21 17 13 19 14 20 12 11 13 22 18 22 21 22 22 19 16 22 20 13 15 21 14 18 12 19 12 16 20 12 14 14 18 20 15 16 19 17 ,8,12,101,0.500000,88.086456,2.043029,86.043457,0.000000,84335,0.005889
11 21 20 12 16 18 14 21 21 20 12 12 ,8,12,101,0.500000,5.976837,0.135253,5.841583,0.000000,84941,0.008422
21 16 19 13 22 14 17 20 16 22 16 19 12 14 19 18 15 17 19 18 ,8,12,101,0.500000,9.976867,0.231353,9.745483,0.000000,85951,0.010040
20 13 17 12 18 19 18 20 14 16 22 12 12 22 16 11 13 15 16 20 18 20 12 12 21 21 17 12 ,8,12,101,0.500000,13.923095,0.333465,13.589660,0.000000,87365,0.003875
12 21 11 13 15 14 18 21 11 11 11 14 14 12 16 17 21 11 18 14 14 14 14 13 12 17 20 ,8,12,101,0.500000,13.367706,0.312622,13.055114,0.000000,88779,0.003875
13 22 ,8,12,101,0.500000,0.976837,0.025054,0.951751,0.000000,88880,0.009307
22 20 20 16 16 16 16 21 18 15 21 20 16 20 15 11 15 16 12 17 16 21 20 11 17 17 20 14 19 20 17 21 13 16 14 12 13 16 15 22 19 20 11 16 18 12 14 11 15 11 19 20 13 14 13 ,8,12,101,0.500000,27.524780,0.645721,26.879058,0.000000,91708,0.003906
21 16 13 20 20 15 11 11 11 14 11 19 22 18 12 19 16 19 13 11 21 12 20 20 14 14 14 16 20 12 21 15 21 21 16 17 16 15 15 14 17 16 15 12 22 15 14 20 16 21 11 19 16 12 17 12 13 20 21 20 14 21 21 13 20 21 14 21 15 12 16 13 20 13 12 15 18 ,8,12,101,0.500000,38.664550,0.901855,37.762725,0.000000,95647,0.003875
14 12 20 22 16 16 17 16 13 18 14 20 18 13 20 18 21 13 ,8,12,101,0.500000,8.726837,0.205230,8.521636,0.000000,96556,0.007537
21 17 18 21 14 16 16 11 20 20 14 21 14 12 12 21 18 12 17 14 14 14 12 21 21 17 22 20 16 19 13 16 21 16 22 16 22 20 21 15 14 16 14 12 20 19 18 14 16 11 20 16 20 13 13 13 14 16 21 22 17 20 22 ,8,12,101,0.500000,31.890991,0.738891,31.152099,0.000000,99788,0.008056
20 21 12 19 12 15 18 21 22 18 20 15 ,8,12,101,0.500000,5.665405,0.142150,5.523284,0.000000,100394,0.003875
16 17 16 19 13 12 ,8,12,101,0.500000,2.992462,0.065948,2.926513,0.000000,100697,0.004058
22 19 19 11 21 14 18 21 19 12 18 19 15 11 15 16 16 13 22 20 11 15 21 13 11 12 16 15 11 19 13 12 20 22 17 ,8,12,101,0.500000,17.703460,0.417877,17.285552,0.000000,102515,0.003906
15 14 11 ,8,12,101,0.500000,1.211212,0.037384,1.173828,0.000000,102717,0.007324
12 19 12 14 14 14 19 11 11 14 15 20 18 18 21 17 16 22 18 12 20 20 11 20 18 11 14 18 13 11 21 13 12 22 17 17 12 12 16 19 19 11 17 ,8,12,101,0.500000,21.578430,0.510437,21.068023,0.000000,104939,0.006225
16 20 17 16 19 12 11 15 21 15 20 16 14 ,8,12,101,0.500000,6.258087,0.150817,6.107269,0.000000,105646,0.006591
13 21 21 16 16 19 14 17 17 ,8,12,101,0.500000,4.297546,0.112884,4.184661,0.000000,106151,0.003875
20 19 16 17 11 19 16 19 11 14 21 22 16 16 16 17 22 20 20 12 14 14 17 17 ,8,12,101,0.500000,11.703430,0.270935,11.432495,0.000000,107363,0.008575
12 21 18 21 22 21 11 12 15 19 11 21 21 17 21 14 22 16 19 ,8,12,101,0.500000,9.447113,0.228759,9.218353,0.000000,108373,0.003875
16 21 21 22 21 14 13 11 14 14 17 14 21 15 18 11 11 14 12 16 12 11 20 20 11 14 15 20 16 11 11 14 13 21 20 11 18 15 12 11 21 21 13 16 13 17 18 20 22 21 22 22 22 20 19 16 11 19 21 17 20 12 ,8,12,101,0.500000,31.454467,0.743194,30.711273,0.000000,111605,0.003875
17 17 20 12 20 20 17 13 12 20 20 13 13 14 16 12 18 13 15 13 19 20 20 13 15 15 16 19 11 16 22 21 19 16 17 16 21 15 22 17 11 12 17 12 18 14 12 20 18 21 16 12 11 12 22 19 11 11 20 14 20 20 20 11 ,8,12,101,0.500000,32.047729,0.739624,31.308105,0.000000,114837,0.003875
11 17 16 13 12 14 17 16 15 17 11 20 22 14 11 12 16 14 21 21 22 22 18 20 13 21 16 15 13 14 21 15 11 21 17 14 15 12 16 17 20 18 18 20 12 18 18 15 18 19 18 15 20 11 16 12 18 13 16 21 16 12 21 15 11 22 13 11 11 18 11 ,8,12,101,0.500000,35.688751,0.831604,34.857147,0.000000,118473,0.003875
19 14 12 16 13 20 19 16 22 16 11 17 15 13 19 ,8,12,101,0.500000,7.484649,0.178771,7.305908,0.000000,119281,0.009002
18 21 17 16 17 20 16 22 13 11 19 20 14 20 21 21 14 14 22 21 15 13 19 11 17 21 17 ,8,12,101,0.500000,13.281555,0.325408,12.956146,0.000000,120695,0.009735
14 18 16 13 15 22 19 11 20 21 22 17 22 11 19 19 17 20 11 11 16 16 16 21 20 15 12 11 18 13 13 14 14 19 21 21 17 16 21 20 22 12 19 11 14 11 21 16 14 21 21 16 18 16 15 17 12 20 22 20 21 11 22 17 19 20 14 11 11 16 13 21 22 14 11 20 18 16 20 17 20 13 18 19 14 18 15 13 17 15 13 12 13 21 20 20 14 13 21 17 12 19 11 20 21 20 19 19 15 21 18 11 19 16 13 14 14 20 21 20 19 12 15 13 11 15 19 21 14 17 21 14 14 15 15 12 15 20 16 20 21 11 21 14 14 18 22 22 22 18 21 13 21 11 12 ,8,12,101,0.500000,78.656921,1.809783,76.847137,0.000000,128573,0.003875
17 21 21 18 19 22 12 18 20 13 14 13 21 15 19 21 21 20 12 11 20 19 11 15 16 20 17 17 19 13 15 14 15 12 14 12 16 11 16 17 21 14 20 14 18 14 15 20 14 19 18 11 21 16 22 16 11 21 ,8,12,101,0.500000,29.110717,0.679565,28.431182,0.000000,131502,0.003875
21 20 19 18 12 16 20 20 14 16 19 20 19 16 12 20 12 11 22 ,8,12,101,0.500000,9.570526,0.227172,9.343353,0.000000,132512,0.004486
22 18 19 21 19 20 14 22 13 11 ,8,12,101,0.500000,5.046813,0.111999,4.934814,0.000000,133017,0.009246
22 12 14 22 14 11 13 14 12 16 13 14 21 14 17 12 15 16 20 17 21 17 11 18 22 21 14 17 11 19 12 13 21 21 14 14 21 13 17 15 13 19 15 11 15 20 12 11 14 18 13 22 14 11 18 21 20 20 21 12 17 14 15 16 16 20 12 11 22 22 12 17 19 13 20 22 13 15 21 13 20 19 17 12 20 11 11 22 22 17 21 14 11 21 11 ,8,12,101,0.500000,48.070739,1.118438,46.952301,0.000000,137865,0.006103
22 17 17 18 20 11 14 18 17 16 13 20 ,8,12,101,0.500000,5.828399,0.133026,5.695404,0.000000,138471,0.008636
19 14 15 16 11 18 22 14 12 20 22 20 12 16 22 17 15 14 19 20 15 19 13 21 16 21 12 22 16 22 17 13 16 18 20 16 20 22 21 13 21 20 16 22 17 21 14 13 12 13 21 11 13 20 14 20 12 13 ,8,12,101,0.500000,29.086303,0.677764,28.408538,0.000000,141400,0.007904
16 13 13 21 20 12 19 12 20 20 22 19 11 18 12 14 18 22 14 18 15 18 14 21 13 16 13 21 13 21 20 20 17 16 12 18 19 15 17 15 14 17 21 22 17 13 16 16 20 16 15 16 15 18 11 18 12 14 11 11 11 21 18 20 14 16 20 17 22 21 16 17 14 19 14 20 16 16 11 12 12 14 16 20 18 15 18 18 21 18 16 18 11 14 18 22 20 20 14 14 14 15 18 11 14 13 21 13 21 17 18 15 14 18 16 16 12 19 12 13 17 18 17 13 13 12 20 22 12 22 11 14 20 ,8,12,101,0.500000,67.384826,1.549163,65.835662,0.000000,148167,0.003906
12 13 11 20 20 12 14 19 11 18 11 21 13 13 20 13 11 11 15 11 19 12 15 19 16 15 16 12 13 21 20 20 21 19 19 14 18 17 14 18 ,8,12,101,0.500000,19.984619,0.466796,19.517852,0.000000,150187,0.005615
22 13 19 11 18 16 19 13 19 16 16 13 11 15 15 19 15 14 18 14 11 20 19 15 14 17 12 13 12 13 21 15 14 14 16 17 17 21 21 21 13 ,8,12,101,0.500000,20.375335,0.478851,19.896484,0.000000,152308,0.006713
19 14 21 12 21 18 13 14 19 21 14 18 16 15 21 21 13 12 13 14 20 18 20 21 11 21 14 22 20 11 20 21 18 11 12 17 16 16 12 13 21 14 11 12 16 18 22 11 21 11 11 14 14 21 11 21 16 11 15 13 21 20 16 18 14 21 ,8,12,101,0.500000,33.345092,0.788818,32.556304,0.000000,155742,0.003875
19 18 20 21 13 16 17 18 17 16 20 21 18 13 21 18 14 21 15 19 15 13 11 18 20 21 20 11 16 18 22 12 17 22 18 21 13 16 21 21 21 21 11 20 20 21 20 14 12 11 17 14 15 11 ,8,12,101,0.500000,26.976928,0.624237,26.352691,0.000000,158469,0.006500
20 16 17 20 12 14 15 21 12 12 20 16 20 21 20 18 15 14 12 12 15 20 14 20 16 15 11 19 20 11 18 12 ,8,12,101,0.500000,15.767059,0.373718,15.393341,0.000000,160085,0.003875
17 12 13 16 11 21 16 20 15 14 12 16 18 18 18 11 11 20 22 19 22 20 15 20 22 20 22 20 12 18 21 21 11 12 17 12 13 16 12 13 21 12 11 16 17 13 22 17 11 12 22 22 16 19 11 12 14 21 22 21 14 16 18 11 21 18 16 12 22 14 21 16 11 11 22 12 11 11 13 21 20 17 16 19 12 14 12 20 13 12 15 20 13 11 12 20 16 17 22 16 20 14 22 21 18 20 16 18 16 13 21 19 11 11 13 16 14 22 22 13 20 14 12 14 19 12 14 17 17 17 11 19 13 ,8,12,101,0.500000,67.148925,1.545928,65.602996,0.000000,166852,0.005096
17 20 16 17 14 11 14 13 16 13 16 14 14 14 15 11 21 13 21 18 18 14 16 11 20 22 21 21 17 16 17 21 16 20 13 22 12 19 17 14 12 16 12 14 13 21 20 11 19 14 15 17 14 20 17 22 11 13 17 18 22 19 16 19 16 11 15 15 15 20 18 16 12 16 19 16 16 11 15 14 15 16 19 18 11 20 20 13 19 14 21 ,8,12,101,0.500000,45.883209,1.066162,44.817077,0.000000,171498,0.006378
11 13 11 20 14 20 21 13 17 19 13 16 18 19 14 ,8,12,101,0.500000,7.250274,0.176330,7.073974,0.000000,172306,0.004547
17 19 11 17 12 14 11 19 16 16 22 17 21 19 22 20 12 11 13 21 19 14 14 18 16 18 12 14 13 16 20 20 12 21 19 12 11 15 14 22 14 13 15 16 ,8,12,101,0.500000,22.071197,0.507751,21.563446,0.000000,174528,0.003875
16 12 11 11 11 21 20 17 11 11 16 17 18 17 13 ,8,12,101,0.500000,7.508117,0.183959,7.324127,0.000000,175336,0.009399
14 17 22 16 20 16 14 14 15 22 12 17 20 22 18 22 ,8,12,101,0.500000,8.023742,0.187347,7.836395,0.000000,176144,0.007629
