scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
13 11 14 ,5,4,101,1.587596,3.240875,0.071105,3.169769,0.000000,36158,0.003875
12 ,5,4,101,1.587596,0.234619,0.016967,0.217681,0.000000,36259,0.008666
11 ,5,4,101,1.587596,0.328369,0.018554,0.309844,0.000000,36360,0.006500
14 12 ,5,4,101,1.587596,2.726837,0.062164,2.664672,0.000000,36663,0.007751
13 ,5,4,101,1.587596,1.227355,0.040985,1.186340,0.000000,36865,0.003875
14 13 12 14 12 11 11 ,5,4,101,1.587596,10.204467,0.244934,9.959564,0.000000,37976,0.003875
12 13 11 11 13 11 11 ,5,4,101,1.587596,11.156555,0.269897,10.886657,0.000000,39188,0.007904
11 11 13 11 13 13 ,5,4,101,1.587596,9.068603,0.203094,8.865509,0.000000,40097,0.003906
14 12 11 13 14 14 ,5,4,101,1.587596,8.140899,0.201141,7.939788,0.000000,41006,0.007690
13 11 13 14 14 ,5,4,101,1.587596,7.242492,0.174530,7.067962,0.000000,41814,0.005889
12 ,5,4,101,1.587596,0.703613,0.019287,0.684356,0.000000,41915,0.003875
12 13 11 11 13 12 12 11 13 11 13 12 13 14 14 13 ,5,4,101,1.587596,25.422271,0.590637,24.831604,0.000000,44541,0.009399
11 12 ,5,4,101,1.587596,1.922149,0.045837,1.876312,0.000000,44743,0.005065
12 13 11 ,5,4,101,1.587596,4.539337,0.106994,4.432373,0.000000,45248,0.009735
13 ,5,4,101,1.587596,0.265869,0.017822,0.248046,0.000000,45349,0.007568
13 11 ,5,4,101,1.587596,2.867462,0.070739,2.796722,0.000000,45652,0.008850
14 11 14 13 ,5,4,101,1.587596,4.906524,0.112548,4.794006,0.000000,46157,0.005767
12 14 12 11 ,5,4,101,1.587596,6.367462,0.153930,6.213562,0.000000,46864,0.006103
11 14 12 14 14 13 ,5,4,101,1.587596,8.109680,0.194580,7.915100,0.000000,47773,0.009918
12 12 14 12 ,5,4,101,1.587596,5.297180,0.133117,5.164031,0.000000,48379,0.004638
14 11 11 13 12 ,5,4,101,1.587596,7.602935,0.178375,7.424591,0.000000,49187,0.003875
12 12 13 13 ,5,4,101,1.587596,5.617462,0.132965,5.484497,0.000000,49793,0.005340
14 ,5,4,101,1.587596,0.696319,0.022186,0.674133,0.000000,49894,0.003906
13 13 ,5,4,101,1.587596,2.500213,0.066802,2.433380,0.000000,50197,0.004425
13 14 12 14 11 ,5,4,101,1.587596,6.633117,0.156250,6.476867,0.000000,50904,0.004760
13 13 14 11 13 12 12 ,5,4,101,1.587596,10.195617,0.246398,9.949249,0.000000,52015,0.004211
14 14 ,5,4,101,1.587596,2.719024,0.062255,2.656768,0.000000,52318,0.005493
13 13 ,5,4,101,1.587596,2.093994,0.064422,2.029602,0.000000,52621,0.006713
11 13 ,5,4,101,1.587596,3.133087,0.078460,3.054626,0.000000,53025,0.005798
12 ,5,4,101,1.587596,1.218994,0.040985,1.178039,0.000000,53227,0.009277
14 14 ,5,4,101,1.587596,2.899871,0.069305,2.830596,0.000000,53530,0.003875
13 14 ,5,4,101,1.587596,3.156524,0.086456,3.070098,0.000000,53934,0.009613
14 14 12 ,5,4,101,1.587596,4.773712,0.109252,4.664459,0.000000,54439,0.006530
13 14 14 11 11 13 11 13 11 14 13 14 14 11 11 12 13 ,5,4,101,1.587596,25.859741,0.590332,25.269439,0.000000,57065,0.004486
11 12 11 13 14 14 ,5,4,101,1.587596,8.195617,0.199005,7.996612,0.000000,57974,0.008331
13 13 ,5,4,101,1.587596,2.672149,0.062591,2.609558,0.000000,58277,0.009582
13 14 11 12 ,5,4,101,1.587596,5.703399,0.133209,5.570190,0.000000,58883,0.004241
14 14 12 12 13 11 13 12 12 14 13 ,5,4,101,1.587596,17.265960,0.403778,16.862182,0.000000,60701,0.004058
14 11 ,5,4,101,1.587596,2.656524,0.067871,2.588653,0.000000,61004,0.005310
11 12 ,5,4,101,1.587596,2.211212,0.058624,2.152587,0.000000,61307,0.006591
11 ,5,4,101,1.587596,0.039306,0.014678,0.024627,0.000000,61408,0.004394
12 13 13 14 14 11 11 14 12 12 ,5,4,101,1.587596,14.774749,0.343627,14.431091,0.000000,62923,0.003906
13 ,5,4,101,1.587596,1.093933,0.037475,1.056457,0.000000,63125,0.006378
13 12 14 14 11 13 13 14 ,5,4,101,1.587596,12.695648,0.294555,12.401092,0.000000,64438,0.009307
11 ,5,4,101,1.587596,1.500274,0.038604,1.461669,0.000000,64640,0.004852
