scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
22 19 16 14 22 12 18 21 18 15 17 18 16 15 19 12 19 12 14 18 17 12 21 19 19 16 13 13 19 12 13 17 22 20 20 12 22 12 15 19 19 13 17 21 22 21 20 12 14 12 15 13 15 18 ,12,12,101,0.500000,27.333831,0.627532,26.706298,0.000000,70195,0.004180
19 12 17 20 12 18 17 12 14 14 14 17 22 17 19 11 22 19 19 14 20 14 21 15 11 22 21 19 17 21 19 12 13 16 17 15 13 18 16 18 11 13 19 18 20 16 21 11 22 22 20 12 14 15 15 18 17 21 14 12 17 16 19 13 18 22 13 19 12 13 15 22 22 22 16 19 13 15 20 12 11 19 13 21 21 20 16 22 15 22 15 19 21 22 19 12 13 21 21 19 11 17 15 14 18 13 19 14 17 18 17 21 12 20 14 15 16 17 21 17 18 22 17 17 17 14 ,12,12,101,0.500000,63.625366,1.457580,62.167785,0.000000,76558,0.007568
22 16 17 18 19 14 13 15 22 16 19 11 13 21 21 11 13 22 15 21 14 18 22 14 11 16 21 21 11 17 20 18 19 11 13 15 18 15 15 14 22 19 11 20 22 15 13 12 12 19 14 16 21 16 18 12 13 17 ,12,12,101,0.500000,29.008026,0.682983,28.325073,0.000000,79488,0.012451
14 20 13 18 18 22 16 22 13 11 17 18 22 22 11 13 16 12 19 16 22 21 ,12,12,101,0.500000,10.828399,0.240356,10.588043,0.000000,80598,0.006256
17 14 15 11 17 14 19 11 22 14 13 15 16 12 17 11 22 17 13 16 18 22 14 19 21 20 22 22 17 19 20 20 16 12 11 20 19 17 12 14 16 16 15 18 13 22 14 17 20 20 20 13 22 11 18 21 14 16 16 15 15 22 17 17 19 18 19 12 19 ,12,12,101,0.500000,34.867492,0.813385,34.054107,0.000000,84133,0.008148
13 18 19 19 21 19 15 14 11 14 20 13 15 16 16 22 19 18 15 17 12 15 19 ,12,12,101,0.500000,11.594055,0.286285,11.307769,0.000000,85345,0.005401
19 22 22 16 13 14 16 21 15 13 21 15 21 18 22 18 20 17 17 11 20 16 15 21 17 14 13 20 15 18 19 12 22 20 12 18 11 18 15 11 19 15 21 13 21 21 11 11 17 22 13 16 13 20 16 14 20 21 14 18 14 20 21 14 14 11 16 17 22 19 18 17 15 13 11 19 11 13 20 22 17 16 19 22 11 11 12 21 17 19 19 22 15 17 19 ,12,12,101,0.500000,48.226898,1.105987,47.120910,0.000000,90193,0.010101
15 16 21 11 13 ,12,12,101,0.500000,2.078735,0.064697,2.014068,0.000000,90496,0.003875
22 17 11 19 14 13 11 14 19 15 17 11 13 22 12 14 17 21 16 13 13 17 13 ,12,12,101,0.500000,11.359649,0.270690,11.088958,0.000000,91708,0.008636
21 16 12 16 17 15 18 18 14 21 11 13 16 12 22 22 13 18 15 20 18 15 16 15 13 13 17 18 15 19 22 13 18 21 13 15 15 17 13 15 17 21 11 18 17 22 19 21 22 12 18 14 19 17 13 18 15 20 13 14 17 18 22 22 ,12,12,101,0.500000,32.187835,0.757171,31.430664,0.000000,94940,0.009216
12 22 22 13 19 14 16 21 18 13 18 18 16 15 18 13 17 18 18 21 18 13 13 20 16 11 11 18 13 17 16 19 19 16 19 17 21 18 12 22 20 19 14 15 15 22 17 15 21 14 18 18 21 15 22 22 16 11 19 16 12 14 13 18 17 15 13 13 19 11 13 21 22 15 19 18 22 19 11 11 15 20 22 18 17 15 14 20 22 12 17 19 16 17 18 22 18 13 12 19 19 22 21 20 17 19 18 18 16 15 20 12 15 22 20 21 21 22 20 11 20 21 18 16 17 ,12,12,101,0.500000,63.156616,1.446380,61.710235,0.000000,101303,0.004669
21 17 12 11 ,12,12,101,0.500000,1.742462,0.046600,1.695831,0.000000,101505,0.008087
