scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
16 22 14 11 20 13 15 22 17 19 ,9,12,101,0.500000,4.974456,0.113891,4.860565,0.000000,65953,0.006896
19 14 21 18 21 13 11 ,9,12,101,0.500000,3.398742,0.089080,3.309631,0.000000,66357,0.006011
18 12 18 13 11 20 18 15 18 15 11 11 15 13 22 17 18 19 22 12 11 12 12 11 18 14 20 22 15 18 22 13 22 18 21 22 18 20 17 19 16 15 20 13 20 16 14 13 16 17 19 14 12 22 12 ,9,12,101,0.500000,27.539550,0.646667,26.892883,0.000000,69185,0.007415
19 16 22 19 14 18 13 21 18 22 12 14 13 14 12 19 11 13 14 20 18 13 22 18 22 18 13 22 16 11 11 16 21 15 13 17 22 15 18 19 14 15 11 13 14 22 21 21 15 21 14 17 20 12 14 19 17 17 12 20 22 15 20 12 11 13 15 22 19 21 21 18 14 ,9,12,101,0.500000,36.922424,0.855163,36.067260,0.000000,72922,0.004882
17 11 18 17 12 12 19 15 18 18 16 21 11 19 13 21 14 20 21 21 19 16 22 17 17 13 16 11 19 ,9,12,101,0.500000,14.711822,0.347930,14.363891,0.000000,74437,0.003875
19 12 12 13 13 17 18 13 15 20 15 19 13 17 13 19 19 22 15 13 13 21 18 13 17 14 18 17 16 12 13 17 21 15 ,9,12,101,0.500000,16.836334,0.394927,16.441406,0.000000,76154,0.005401
21 15 22 22 11 22 14 13 13 17 15 18 18 20 15 12 22 19 19 12 12 14 20 14 20 20 21 13 18 15 20 17 21 13 17 18 13 21 19 13 14 21 21 13 ,9,12,101,0.500000,21.930114,0.507690,21.422424,0.000000,78376,0.004302
13 21 21 14 19 20 19 22 16 20 19 19 22 12 20 16 13 15 22 22 13 22 18 17 13 22 15 12 12 21 21 19 21 18 13 18 22 15 18 21 14 14 11 18 21 17 19 22 21 15 14 14 20 17 15 22 18 22 13 18 15 15 22 12 11 16 17 15 22 15 14 15 15 19 17 20 18 19 13 17 15 20 17 11 18 15 22 17 16 22 21 22 12 16 13 20 21 16 19 18 20 12 15 14 19 15 20 17 15 13 22 17 12 13 19 19 15 19 17 12 13 20 21 15 ,9,12,101,0.500000,62.500701,1.443023,61.057708,0.000000,84638,0.009674
18 22 17 15 16 13 21 18 16 22 20 22 ,9,12,101,0.500000,5.601867,0.132385,5.469482,0.000000,85244,0.004455
18 22 22 19 14 22 12 19 15 13 22 15 17 11 15 19 17 14 19 18 22 17 18 16 13 15 14 13 19 14 14 17 18 22 22 12 15 12 17 21 15 19 15 16 22 15 19 22 22 14 19 17 19 18 18 17 22 19 18 14 14 15 13 17 12 ,9,12,101,0.500000,32.650054,0.763275,31.886779,0.000000,88577,0.003906
20 16 22 13 13 17 11 13 20 17 12 14 17 11 16 13 21 14 20 14 20 22 18 13 14 15 21 13 12 13 20 19 ,9,12,101,0.500000,15.906616,0.369689,15.536926,0.000000,90193,0.006958
11 12 19 18 19 21 17 21 13 19 16 15 17 13 15 22 17 17 12 18 11 16 21 15 16 21 15 16 13 ,9,12,101,0.500000,14.484741,0.342254,14.142486,0.000000,91708,0.005493
22 11 11 14 18 13 17 19 19 21 18 21 15 19 16 20 15 13 20 16 11 18 15 20 20 21 16 13 17 22 17 12 19 17 11 22 19 16 15 22 15 21 11 18 11 14 18 15 21 18 18 15 19 14 17 13 15 18 16 22 12 15 22 15 22 15 20 12 13 22 22 18 22 15 11 12 15 18 ,9,12,101,0.500000,39.328643,0.909118,38.419555,0.000000,95647,0.006378
13 16 17 12 ,9,12,101,0.500000,1.547149,0.039306,1.507843,0.000000,95849,0.009857
18 18 16 11 20 19 12 18 18 16 21 13 13 22 18 22 15 17 20 19 18 21 15 19 20 13 22 21 13 16 19 20 17 17 11 18 18 13 ,9,12,101,0.500000,18.969177,0.442321,18.526824,0.000000,97768,0.007446
11 ,9,12,101,0.500000,0.344024,0.016784,0.327209,0.000000,97869,0.005279
14 17 14 12 15 19 22 19 18 15 16 16 21 12 13 22 20 21 18 19 14 13 21 15 13 19 12 15 14 13 17 22 17 21 15 21 20 16 15 14 13 18 13 21 15 21 15 14 22 17 18 15 18 22 15 14 15 15 18 21 13 20 17 12 14 19 11 19 20 22 14 17 14 12 21 14 11 15 21 14 19 22 19 14 18 22 11 16 16 12 19 20 12 12 13 13 17 15 17 18 13 17 15 13 21 22 11 17 15 19 22 13 20 21 22 13 ,9,12,101,0.500000,58.836608,1.366821,57.469818,0.000000,103828,0.009429
13 19 20 20 12 16 13 18 17 22 20 12 11 19 12 19 15 14 14 18 17 18 22 21 17 12 17 15 ,9,12,101,0.500000,14.040954,0.322662,13.718292,0.000000,105242,0.003875
17 20 22 14 22 15 16 18 16 22 20 19 18 17 11 14 11 18 22 13 ,9,12,101,0.500000,9.906494,0.233398,9.673126,0.000000,106252,0.003997
22 12 15 ,9,12,101,0.500000,1.047149,0.035949,1.011199,0.000000,106454,0.007446
18 13 22 14 15 21 14 20 12 13 20 15 20 19 20 19 12 15 19 16 17 15 21 11 19 17 18 21 15 20 13 15 20 12 13 22 18 18 22 14 21 11 11 13 14 17 16 17 19 16 ,9,12,101,0.500000,25.375427,0.600311,24.775146,0.000000,109080,0.005432
13 15 20 13 15 18 15 12 14 13 16 11 20 17 22 11 17 17 13 13 17 21 18 11 17 21 19 21 11 18 18 12 12 18 21 18 18 14 14 20 18 22 12 21 17 21 19 21 13 14 13 14 16 15 13 22 ,9,12,101,0.500000,28.055175,0.647125,27.408050,0.000000,111908,0.006927
22 17 15 22 22 19 18 13 16 13 13 13 22 15 18 12 15 22 12 12 19 15 14 19 22 17 20 17 12 13 12 21 18 18 17 20 22 14 17 20 21 22 19 13 15 18 18 17 20 17 13 22 17 17 13 22 13 17 21 15 16 17 18 17 20 22 14 17 14 20 15 22 22 20 20 11 15 11 22 17 13 22 17 21 19 12 15 12 18 21 15 14 16 13 19 11 17 18 13 15 17 19 17 17 17 18 20 12 11 11 16 11 11 18 16 17 12 20 15 22 20 20 12 11 22 15 19 22 19 14 21 18 ,9,12,101,0.500000,66.711700,1.549621,65.162078,0.000000,118675,0.009185
18 11 14 19 15 11 11 21 21 13 21 17 21 11 20 19 17 19 15 21 21 11 18 15 20 18 15 18 13 16 13 22 19 12 13 13 22 18 17 15 16 15 11 17 15 16 17 14 22 15 16 18 16 15 11 15 17 19 17 18 19 14 13 19 18 22 12 15 18 15 ,9,12,101,0.500000,35.219909,0.816314,34.403564,0.000000,122210,0.003875
12 20 15 21 15 18 18 11 21 13 16 17 11 14 20 17 ,9,12,101,0.500000,8.109710,0.200897,7.908813,0.000000,123119,0.007049
16 18 18 21 13 12 14 20 14 17 22 19 13 20 12 13 22 14 12 21 16 16 17 15 19 18 20 15 17 22 18 17 11 15 21 18 18 17 22 13 15 19 19 17 11 19 21 14 19 19 12 19 13 16 21 21 21 19 21 18 21 18 14 17 15 13 18 21 16 12 19 13 16 19 22 21 19 19 11 11 15 15 22 12 16 20 15 22 14 12 14 14 11 13 13 21 15 13 21 18 17 12 17 12 15 11 18 17 13 11 18 21 14 17 18 17 11 18 16 19 14 17 15 17 20 12 22 17 21 22 17 12 17 19 16 22 20 21 12 16 11 13 22 18 12 15 18 13 16 18 18 ,9,12,101,0.500000,76.485229,1.766540,74.718688,0.000000,130795,0.005432
18 22 17 21 12 13 13 19 22 ,9,12,101,0.500000,4.445617,0.110626,4.334991,0.000000,131300,0.010131
15 17 15 17 ,9,12,101,0.500000,2.016204,0.063354,1.952880,0.000000,131603,0.003875
14 15 13 22 18 17 20 21 12 16 ,9,12,101,0.500000,4.922180,0.113952,4.808227,0.000000,132108,0.008270
13 14 19 21 14 12 15 12 18 15 13 14 17 17 21 19 21 14 15 19 17 12 21 17 17 11 20 18 20 15 20 19 19 ,9,12,101,0.500000,16.306488,0.390136,15.916351,0.000000,133825,0.003906
13 16 22 19 22 20 11 17 14 22 21 12 14 11 11 22 17 20 15 12 18 22 ,9,12,101,0.500000,10.836273,0.253997,10.582275,0.000000,134936,0.009765
17 19 20 19 15 21 19 19 17 15 11 18 19 11 18 13 13 22 19 11 18 21 21 16 16 13 19 22 17 11 15 12 13 14 22 12 22 20 19 19 13 15 11 17 13 11 15 13 12 20 18 21 18 13 14 19 21 14 17 12 16 22 22 17 19 11 11 19 17 22 19 15 12 12 15 13 20 16 13 ,9,12,101,0.500000,39.703674,0.927185,38.776489,0.000000,138976,0.008483
