scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
15 13 20 ,12,12,101,1.587596,3.740020,0.093627,3.646423,0.000000,179679,0.007537
13 17 14 13 21 14 18 18 17 14 18 22 19 19 18 12 13 11 14 16 20 15 16 17 21 ,12,12,101,1.587596,39.258117,0.883178,38.374969,0.000000,183618,0.008392
17 ,12,12,101,1.587596,0.883056,0.023773,0.859313,0.000000,183719,0.006164
19 18 20 15 17 13 19 13 ,12,12,101,1.587596,12.594024,0.282379,12.311645,0.000000,185032,0.009094
15 13 13 13 21 13 19 20 15 11 17 17 15 19 20 16 15 22 19 18 17 19 22 22 15 15 11 12 17 13 11 18 13 17 11 15 13 20 19 11 20 15 15 14 13 19 15 ,12,12,101,1.587596,73.836334,1.687347,72.148956,0.000000,192506,0.003967
18 14 18 16 11 17 15 15 ,12,12,101,1.587596,11.851837,0.280609,11.571258,0.000000,193718,0.009002
17 12 ,12,12,101,1.587596,2.212615,0.060211,2.152404,0.000000,194021,0.003906
22 14 19 ,12,12,101,1.587596,3.945587,0.083007,3.862579,0.000000,194425,0.009368
19 20 18 12 22 20 ,12,12,101,1.587596,9.508789,0.232360,9.276428,0.000000,195435,0.003875
21 11 15 17 12 14 11 22 19 19 15 16 13 13 19 21 14 20 19 20 14 13 14 ,12,12,101,1.587596,35.304992,0.795379,34.509643,0.000000,198970,0.005004
16 22 14 16 15 17 15 19 14 18 22 19 16 16 ,12,12,101,1.587596,21.781463,0.505767,21.275695,0.000000,201192,0.003967
13 12 20 13 18 21 20 11 13 13 17 11 12 15 ,12,12,101,1.587596,21.868530,0.495056,21.373504,0.000000,203414,0.003875
18 ,12,12,101,1.587596,0.742462,0.019378,0.723083,0.000000,203515,0.008453
14 14 16 14 15 13 ,12,12,101,1.587596,8.297149,0.198272,8.098907,0.000000,204424,0.004425
13 22 11 14 15 16 20 12 14 19 14 18 14 15 15 15 19 18 ,12,12,101,1.587596,27.258117,0.618377,26.639770,0.000000,207151,0.008148
21 14 ,12,12,101,1.587596,2.695587,0.060424,2.635162,0.000000,207454,0.009429
11 15 21 22 21 13 18 18 16 21 ,12,12,101,1.587596,15.179992,0.362548,14.817413,0.000000,209070,0.005706
13 ,12,12,101,1.587596,1.133087,0.036254,1.096832,0.000000,209272,0.009185
20 21 21 14 ,12,12,101,1.587596,5.164337,0.135406,5.028930,0.000000,209878,0.003875
14 20 22 11 ,12,12,101,1.587596,6.398712,0.157623,6.241088,0.000000,210585,0.004272
18 ,12,12,101,1.587596,1.476745,0.039306,1.437438,0.000000,210787,0.007690
15 21 11 11 22 17 13 19 22 16 17 12 14 18 15 ,12,12,101,1.587596,23.125305,0.516143,22.609161,0.000000,213110,0.004455
22 15 12 17 19 22 21 13 13 15 15 21 13 21 15 11 14 14 18 17 11 20 21 14 12 ,12,12,101,1.587596,38.508117,0.887634,37.620513,0.000000,217049,0.005279
