nodeID,channel,ASN
1,15,101
1,12,202
1,18,707
1,12,1818
1,21,1919
1,26,2020
1,18,2323
1,22,2727
1,24,2828
1,13,3131
1,21,3535
1,11,3737
1,24,4444
1,16,4848
1,26,5252
1,11,5353
1,18,5555
1,13,6363
1,14,7373
1,23,9090
1,17,9393
1,25,11110
1,13,12827
1,16,12928
1,15,13029
1,12,13130
1,21,13231
1,26,13332
1,11,13433
1,19,13736
1,14,13837
1,15,14645
1,12,14746
1,21,14847
1,26,14948
1,22,15655
1,12,16362
1,18,16867
1,19,16968
1,25,17574
1,21,18079
1,26,18180
1,12,19594
1,18,20099
1,19,20200
1,13,20907
1,16,21008
1,17,22321
1,25,22422
1,13,22523
1,12,22826
1,14,23533
1,22,23735
1,24,23836
1,17,23937
1,16,24240
1,12,24442
1,26,24644
1,20,24846
1,16,25856
1,12,26058
1,11,26361
1,14,26765
1,23,26866
1,22,26967
1,21,27775
1,11,27977
1,20,28078
1,18,28179
1,12,29290
1,11,29593
1,23,30098
1,26,31108
1,18,31411
1,14,31613
1,24,31916
1,17,32017
1,16,32320
1,18,33027
1,15,34037
1,26,34340
1,18,34643
1,22,35047
1,17,35249
1,18,36259
1,23,36562
1,25,36966
1,16,37168
1,12,37370
1,18,37875
1,14,38077
1,23,38178
1,15,38885
1,12,38986
1,22,39895
1,15,40501
1,26,40804
1,14,41309
1,22,41511
1,24,41612
1,17,41713
1,25,41814
1,15,42117
1,18,42723
1,24,43228
1,12,43834
1,18,44339
1,25,45046
1,21,45551
1,11,45753
1,18,45955
1,14,46157
1,15,46965
1,12,47066
1,11,47369
1,14,47773
1,22,47975
1,15,48581
1,12,48682
1,23,49490
1,13,49995
1,20,50702
1,18,50803
1,19,50904
1,24,51308
1,25,51510
1,15,51813
1,26,52116
1,25,53126
1,15,53429
1,26,53732
1,19,54136
1,13,54843
1,11,55449
1,18,55651
1,14,55853
1,24,56156
1,13,56459
1,11,57065
1,20,57166
1,19,57368
1,14,57469
1,22,57671
1,16,58176
1,15,58277
1,26,58580
1,18,58883
1,17,59489
1,25,59590
1,18,60499
1,23,60802
1,16,61408
1,21,61711
1,18,62115
1,19,62216
1,22,62519
1,24,62620
1,15,63125
1,21,63327
1,14,63933
1,16,64640
1,15,64741
1,26,65044
1,23,65650
1,17,65953
1,13,66155
1,15,66357
1,15,67973
1,26,68276
1,20,68478
1,14,68781
1,25,69286
1,13,69387
1,26,69892
1,17,70801
1,15,71205
1,12,71306
1,11,71609
1,24,72316
1,17,72417
1,25,72518
1,12,72922
1,11,73225
1,14,73629
1,22,73831
1,24,73932
1,17,74033
1,15,74437
1,15,76053
1,12,76154
1,20,76558
1,14,76861
1,17,77265
1,14,78477
1,25,78982
1,15,79285
1,26,79588
1,18,79891
1,19,79992
1,22,80295
1,13,80699
1,14,81709
1,22,81911
1,24,82012
1,15,82517
1,12,82618
1,21,82719
1,19,83224
1,14,83325
1,16,84032
1,26,84436
1,13,85547
1,16,85648
1,26,86052
1,11,86153
1,20,86254
1,14,86557
1,26,87668
1,11,87769
1,19,88072
1,24,88476
1,13,88779
1,21,89183
1,11,89385
1,18,89587
1,14,89789
1,24,90092
1,17,90193
1,25,90294
1,18,91203
1,19,91304
1,22,91607
1,12,92314
1,11,92617
1,20,92718
1,18,92819
1,23,93122
1,22,93223
1,14,94637
1,23,94738
1,16,95344
1,20,95950
1,18,96051
1,24,96556
1,25,96758
1,20,97566
1,14,97869
1,23,97970
1,24,98172
1,16,98576
1,18,99283
1,19,99384
1,14,99485
1,25,99990
1,15,100293
1,11,100697
1,22,101303
1,17,101505
1,12,102010
1,26,102212
1,11,102313
1,18,102515
1,19,102616
1,23,102818
1,24,103020
1,17,103121
1,15,103525
1,11,103929
1,19,104232
1,21,105343
1,11,105545
1,19,105848
1,14,105949
1,22,106151
1,25,106454
1,21,106959
1,11,107161
1,20,107262
1,23,107666
1,17,107969
1,25,108070
1,12,108474
1,14,109181
1,24,109484
1,25,109686
1,16,109888
1,15,109989
1,19,110696
1,22,110999
1,17,111201
1,13,111403
1,18,112211
1,23,112514
1,17,112817
1,16,113120
1,12,113322
1,26,113524
1,18,113827
1,23,114130
1,17,114433
1,16,114736
1,15,114837
1,26,115140
1,14,115645
1,22,115847
1,25,116150
1,12,116554
1,23,117362
1,24,117564
1,25,117766
1,16,117968
1,15,118069
1,21,118271
1,26,118372
1,19,118776
1,14,118877
1,25,119382
1,15,119685
1,26,119988
1,11,120089
1,19,120392
1,14,120493
1,17,120897
1,13,121099
1,19,122008
1,22,122311
1,25,122614
1,15,122917
1,19,123624
1,24,124028
1,26,124836
1,19,125240
1,14,125341
1,24,125644
1,17,125745
1,15,126149
1,18,126755
1,21,127967
1,20,128270
1,18,128371
1,14,128573
1,22,128775
1,12,129482
1,21,129583
1,19,130088
1,17,130593
1,25,130694
1,13,130795
1,16,130896
1,21,131199
1,25,132310
1,26,132916
1,18,133219
1,14,133421
1,17,133825
1,25,133926
1,12,134330
1,20,134734
1,18,134835
1,13,135643
1,26,136148
1,20,136350
1,18,136451
1,14,136653
1,25,137158
1,13,137259
1,16,137360
1,21,137663
1,25,138774
1,12,139178
1,23,139986
1,22,140087
1,17,140289
1,13,140491
1,15,140693
1,12,140794
1,18,141299
1,23,141602
1,24,141804
1,13,142107
1,19,143016
1,14,143117
1,13,143723
1,16,143824
1,15,145541
1,21,145743
1,23,146450
1,17,146753
1,25,146854
1,24,148268
1,25,148470
1,26,149076
1,11,149177
1,23,149682
1,17,149985
1,13,150187
1,15,150389
1,21,150591
1,19,151096
1,16,151904
1,21,152207
1,26,152308
1,11,152409
1,20,152510
1,16,153520
1,15,153621
1,11,154025
1,20,154126
1,24,154732
1,25,154934
1,16,155136
1,20,155742
1,17,156449
1,16,156752
1,21,157055
1,18,157459
1,19,157560
1,24,157964
1,17,158065
1,20,158974
1,22,159479
1,17,159681
1,26,160388
1,11,160489
1,19,160792
1,14,160893
1,16,161600
1,23,162610
1,11,163721
1,18,163923
1,12,165034
1,26,165236
1,11,165337
1,22,165943
1,21,166751
1,20,167054
1,18,167155
1,23,167458
1,22,167559
1,24,167660
1,17,167761
1,18,168771
1,22,169175
1,15,169781
1,20,170286
1,19,170488
1,22,170791
1,24,170892
1,25,171094
1,11,171801
1,18,172003
1,16,172912
1,12,173114
1,20,173518
1,23,173922
1,17,174225
1,25,174326
1,12,174730
1,26,174932
1,14,175437
1,12,176346
1,25,177558
1,13,177659
1,12,177962
1,26,178164
1,17,179073
1,16,179376
1,23,180387
1,22,180487
1,21,181295
1,24,182204
1,16,182608
1,11,183113
1,17,183921
1,15,184325
1,20,186446
1,19,186648
1,14,186749
1,23,186850
1,16,187456
1,18,188164
1,14,188365
1,23,188466
1,22,188567
1,26,189476
1,11,189577
1,20,189678
1,19,189880
1,14,189981
1,23,190082
1,17,190385
1,13,190587
1,22,191799
1,21,192607
1,23,193314
1,26,194324
1,20,194526
1,23,194930
1,24,195132
1,12,195738
1,21,195839
1,19,196344
1,20,197759
1,18,197859
1,19,197960
1,22,198263
1,24,198364
1,25,198566
1,16,198768
1,20,199374
1,14,199677
1,23,199778
1,13,200283
1,16,200384
1,21,200687
1,23,201394
1,17,201697
1,15,202101
1,21,202303
1,18,202707
1,14,202909
1,22,203111
1,24,203212
1,23,204626
1,24,204828
1,25,205030
1,13,205131
1,18,205939
1,19,206040
1,17,206545
1,14,207757
1,23,207858
1,17,208161
1,12,208666
1,11,208969
1,22,209575
1,17,209777
1,25,209878
1,18,210787
1,14,210989
1,16,211696
1,11,212201
1,18,212404
1,17,213009
1,15,213413
1,12,213514
1,26,213716
1,15,215029
1,21,215231
1,20,215534
1,22,216039
1,17,216241
1,16,216544
1,12,216746
1,21,216847
1,18,217251
1,14,217453
1,24,217756
1,11,218665
1,19,218968
1,22,219271
1,24,219372
1,16,219776
1,21,220079
1,17,221089
1,15,221493
1,18,222099
1,24,222604
1,17,222705
1,13,222907
1,21,223311
1,26,223412
1,14,223917
1,24,224220
1,17,224321
1,13,224523
1,21,224927
1,23,225634
1,22,225735
1,17,225937
1,25,226038
1,13,226139
1,11,226745
1,24,227452
