nodeID,channel,ASN
3,14,9494
3,13,10201
3,14,10302
3,14,10706
3,13,11009
3,11,11312
3,13,11413
3,13,13029
3,12,13231
3,11,13333
3,12,13636
3,11,13736
3,14,28078
3,13,28381
3,14,28482
3,14,28886
3,11,29088
3,11,29896
3,14,30098
3,13,30401
3,14,30906
3,11,31108
3,14,31310
3,13,32017
3,12,32219
3,13,32825
3,12,33027
3,12,36663
3,12,37067
3,12,49187
3,13,49389
3,14,49490
3,11,49692
3,14,49894
3,12,50399
3,14,51106
3,11,51308
3,12,52823
3,12,53227
3,14,53934
3,11,54136
3,14,61610
3,12,62115
3,14,62418
3,13,63529
3,13,70397
3,11,71104
3,13,85749
3,14,85850
3,14,86254
3,12,86355
3,11,86456
3,14,86658
3,11,87264
3,13,87365
3,11,92920
3,12,93223
3,11,93324
3,14,93930
3,14,94738
3,11,94940
3,14,100394
3,11,100596
3,12,100899
3,13,101101
3,13,101505
3,14,102010
3,12,102516
3,13,102717
3,12,102919
3,13,103121
3,12,104131
3,13,104333
3,13,105141
3,14,106050
3,14,106454
3,12,106555
3,13,106757
3,12,107363
3,13,107565
3,13,107969
3,13,108373
3,14,108474
3,11,108676
3,14,108878
3,12,109383
3,14,110090
3,11,110292
3,13,114433
3,12,114636
3,14,114938
3,11,115140
3,14,116150
3,12,116251
3,14,116554
3,11,116756
3,12,125139
3,11,125240
3,11,125644
3,14,125846
3,12,125947
3,14,126250
3,11,126856
3,12,127159
3,13,128977
3,14,129078
3,12,129583
3,14,129886
3,11,130088
3,13,130189
3,14,130290
3,14,130694
3,11,130896
3,14,131098
3,13,131401
3,11,131704
3,13,133017
3,12,133219
3,13,133421
3,14,133926
3,12,134027
3,11,134128
3,12,134431
3,13,134633
3,14,134734
3,11,135340
3,13,135441
3,14,135542
3,14,136350
3,11,137360
3,13,137865
3,12,138067
3,11,138168
3,13,139077
3,14,139178
3,12,139683
3,14,139986
3,14,140390
3,14,141198
3,12,141299
3,14,141602
3,14,142006
3,11,142208
3,11,143016
3,14,143622
3,11,143824
3,11,144228
3,14,144430
3,12,145339
3,13,145541
3,14,146046
3,12,146147
3,12,147359
3,13,149177
3,14,149682
3,12,149783
3,13,150793
3,11,151500
3,13,152005
3,14,152510
3,12,153015
3,11,153116
3,12,153419
3,11,153520
3,12,153823
3,13,154025
3,12,154227
3,14,154934
3,13,155237
3,12,155439
3,14,156146
3,12,156247
3,11,157964
3,13,158065
3,12,158267
3,14,158570
3,12,159075
3,13,159681
3,14,159782
3,14,160590
3,12,160691
3,12,161499
3,12,161903
3,11,162004
3,14,162610
3,12,163115
3,13,163317
3,11,163620
3,14,163822
3,13,164125
3,13,164933
3,14,165034
3,14,165438
3,12,165539
3,13,165741
3,12,166347
3,14,166650
3,12,167155
3,13,167357
3,11,167660
3,12,167963
3,14,168266
3,11,168872
3,14,169074
3,14,169478
3,12,169579
3,13,170185
3,13,170589
3,11,171296
3,14,171498
3,12,171599
3,12,172003
3,11,172104
3,13,172205
3,14,172306
3,12,172407
3,13,173417
3,13,173821
3,14,173922
3,13,174629
3,12,174831
3,11,174932
3,14,175538
3,13,177457
3,12,177659
3,13,179477
3,11,179780
3,12,180891
3,13,181093
3,13,181497
3,14,181598
3,11,181800
3,12,182103
3,11,182608
3,14,182810
3,13,183113
3,11,183416
3,14,183618
3,12,184123
3,13,184325
3,14,184426
3,11,185032
3,12,185335
3,11,185436
3,14,187254
3,11,187456
3,12,187759
3,11,188264
3,12,188567
3,11,188668
3,11,189072
3,13,189173
3,14,189274
3,11,189476
3,11,189880
3,13,189981
3,14,190082
3,11,190688
3,13,190789
3,11,191092
3,13,191193
3,14,191294
3,11,191496
3,13,192001
3,11,192304
3,13,192405
3,12,193415
3,11,196344
3,12,196647
3,13,196849
3,12,197051
3,11,197152
3,12,197455
3,11,197556
3,14,198162
3,11,198364
3,13,198869
3,12,199071
3,14,199374
3,13,199677
3,14,199778
3,12,199879
3,11,199980
3,11,200384
3,14,200586
3,12,200687
3,13,200889
3,14,200990
3,11,202808
3,13,202909
3,14,203414
3,13,203717
3,14,203818
3,13,204121
3,11,204828
3,11,205232
3,14,205434
3,14,205838
3,13,206545
3,13,207353
3,12,207555
3,13,207757
3,14,209070
3,12,210383
3,11,210484
3,13,210585
3,14,210686
3,12,210787
3,11,210888
3,11,211292
3,12,211595
3,13,211797
3,11,212100
3,13,212201
3,14,212302
3,11,212908
3,13,213009
3,12,213211
3,12,213615
3,14,214322
3,11,214524
3,14,214726
3,12,214827
3,14,215130
3,11,215332
3,13,215433
3,12,215635
3,12,216443
3,12,217251
3,14,217554
3,12,217655
3,11,217756
3,12,218059
3,14,218362
3,14,218766
3,12,218867
3,11,218968
3,13,219069
3,12,219271
3,12,219675
3,14,219978
3,14,220382
3,12,220483
3,13,221897
3,11,222200
3,11,222604
3,11,223008
3,13,223109
3,12,223311
3,12,224119
3,11,224220
3,13,224321
3,14,224826
3,11,225028
3,11,225432
3,13,226341
3,11,227048
3,14,227250
3,13,227957
3,14,228462
3,12,228563
3,14,228866
3,13,229169
3,12,229371
3,14,230482
3,12,230987
3,11,231492
3,13,231593
3,12,231795
3,11,232300
3,13,232401
3,12,232603
3,11,232704
3,12,233007
3,13,233209
3,14,233310
3,13,233613
3,12,233815
3,12,235431
3,11,235532
3,14,235734
3,12,235835
3,11,236744
3,13,237249
3,13,237653
3,13,238057
3,13,238865
3,14,238966
3,13,239673
3,13,240077
3,12,241087
3,14,241390
3,11,241592
3,12,242299
3,14,242602
3,11,243208
3,12,243511
3,11,243612
3,14,244622
3,13,245329
3,14,245430
3,11,245632
3,11,246036
3,12,246339
3,13,246945
3,14,247046
3,14,247450
3,14,248258
3,13,248561
3,12,248763
3,13,248965
3,12,249167
3,11,249672
3,13,249773
3,11,250076
3,12,250379
3,13,250581
3,14,250682
3,12,251187
3,11,251288
3,11,251692
3,11,252500
3,12,252803
3,14,253106
3,13,253813
3,12,254419
3,13,254621
3,12,254823
3,11,254924
3,13,255025
3,12,255631
3,11,255732
3,14,255934
3,13,256237
3,12,256439
3,12,256843
3,12,257247
3,12,258459
3,13,258661
3,12,259267
3,13,260277
3,14,260782
3,13,261085
3,14,261186
3,13,261489
3,14,261590
3,12,261691
3,13,261893
3,11,262196
3,14,262802
3,12,262903
3,13,263105
3,11,263408
3,13,263913
3,11,264216
3,11,264620
3,13,265529
3,14,265630
3,13,265933
3,11,266236
3,13,267953
3,14,269266
3,13,269569
3,14,269670
3,11,270276
3,13,270377
3,12,270983
3,12,271387
3,13,272397
3,12,272599
3,13,272801
3,14,272902
3,13,273205
3,14,273306
3,12,273407
3,11,273508
3,13,273609
3,11,273912
3,13,274013
3,12,275831
3,13,276033
3,14,276538
3,12,276639
3,13,276841
3,11,277144
3,12,277447
3,11,277548
3,12,278255
3,13,278457
3,13,278861
3,12,279063
3,11,279164
3,11,279972
3,13,280073
3,14,280578
3,14,281386
3,13,281689
3,14,281790
3,11,282396
3,11,282800
3,14,283406
3,12,283507
3,11,283608
3,13,284921
3,14,285022
3,11,285628
3,13,285729
3,13,286941
3,14,287042
3,12,287143
3,14,287850
3,12,289163
3,14,289466
3,12,290375
3,11,290476
3,12,291183
3,11,291688
3,12,292799
3,11,292900
3,11,293304
3,13,293809
3,13,294213
3,11,295324
3,12,296435
3,11,296536
3,11,297344
3,13,297849
3,12,298859
3,14,299162
3,13,299465
3,12,300071
3,13,300273
3,12,315423
3,11,315524
3,14,315726
3,13,316433
3,14,316534
3,11,317140
3,13,317241
3,14,317342
3,11,317544
3,13,317645
3,12,317847
3,11,317948
3,13,318049
3,13,318857
3,12,319059
3,12,320271
3,13,320473
3,13,320877
3,14,320978
3,12,321483
3,13,321685
3,13,326129
3,14,326230
3,12,326331
3,13,326533
3,11,336532
3,11,336936
3,13,337037
3,12,337239
3,13,338249
3,14,338350
3,12,338452
3,12,341683
3,11,341784
3,12,342087
3,12,343299
3,14,346026
3,11,346228
3,14,346430
3,12,347743
3,11,348248
3,14,359358
3,11,359560
3,14,360166
3,13,360469
3,14,360570
3,12,361075
3,14,361378
3,14,361782
3,12,367539
3,14,368246
3,14,369862
3,12,369963
3,11,370064
3,14,370266
3,12,370367
3,14,370670
3,12,371579
3,12,371983
3,11,372084
3,14,405010
3,12,405111
3,13,405313
3,11,405616
3,13,405717
3,13,406121
3,14,406222
3,11,406828
3,13,406929
3,12,409555
3,13,410161
3,12,410767
3,13,410969
3,14,411070
3,14,411878
3,13,412181
3,11,412888
3,13,413393
3,13,413797
3,14,413898
3,14,414706
3,12,414807
3,11,414908
3,13,415413
3,14,415514
3,14,415918
3,14,416322
3,14,416726
3,11,416928
3,11,418544
3,12,418847
3,14,419150
3,12,419655
3,12,420059
3,11,420564
3,14,421574
3,12,422079
3,12,422483
3,13,423089
3,14,423998
3,11,424200
3,14,424402
3,11,425008
3,14,426422
3,13,427937
3,11,428240
3,12,428543
3,12,428947
3,13,429149
3,11,439148
3,12,439451
3,13,439653
3,14,439754
3,11,439957
3,11,440764
3,12,456015
3,11,456116
3,14,457126
3,14,457530
3,14,459550
3,11,460156
3,14,460763
3,12,461267
3,14,464802
3,13,465105
3,14,465206
3,11,465408
3,12,465711
3,11,465812
3,12,466519
3,12,467731
3,13,468741
3,11,469448
3,13,469549
3,12,469751
3,11,470256
3,13,474801
3,12,475811
3,14,492274
3,12,492375
3,13,492981
3,11,493284
3,14,493486
3,14,493890
3,13,494193
3,13,494597
3,11,495304
3,13,495809
3,14,496314
3,12,505303
3,14,505606
3,13,505909
3,14,506414
3,12,506515
3,13,506717
3,14,506818
3,13,507121
3,14,507222
3,14,507626
3,11,507828
3,14,508030
3,12,509343
3,11,509848
3,13,510353
3,14,510454
3,13,510757
3,14,510858
3,12,510959
3,11,511060
3,14,511262
3,12,511363
3,11,511464
3,14,511666
3,14,512070
3,12,512171
3,11,512272
3,13,512373
3,14,512474
3,11,512676
3,12,513383
3,11,513484
3,14,513686
3,11,513888
3,12,514191
3,13,514393
3,14,515302
3,11,516312
3,14,516514
3,12,516615
3,14,516918
3,12,517019
3,11,517120
3,13,517221
3,14,518534
3,11,518736
3,11,519140
3,14,519342
3,14,519746
3,11,519948
3,12,520251
3,13,520453
3,11,521160
3,14,521766
3,12,521867
3,13,522069
3,14,522978
3,14,523382
3,14,524190
3,12,524695
3,13,524897
3,14,524998
3,13,525301
3,12,525503
3,12,525907
3,11,526008
3,14,526210
3,13,526917
3,14,527018
3,11,527220
3,11,527624
3,13,528129
3,11,528432
3,13,528533
3,12,528735
3,13,529341
3,12,529543
3,14,530250
3,12,530755
3,13,530957
3,14,531058
3,13,531361
3,14,531866
3,11,532876
3,14,533078
3,11,533280
3,12,534391
3,11,534896
3,12,535603
3,13,535805
3,14,536310
3,11,536512
3,13,536613
3,14,536714
3,14,537118
3,13,537421
3,12,538027
3,11,538128
3,13,538229
3,14,538734
3,11,538936
3,12,540451
3,14,541966
3,12,542067
3,13,542269
3,12,542471
3,11,542976
3,13,543077
3,14,543582
3,12,543683
3,14,543986
3,12,544491
3,11,544592
3,12,544895
3,12,545299
3,11,545400
3,12,545703
3,13,545905
3,12,546915
3,11,547016
3,12,548127
3,14,550450
3,13,550753
3,12,551359
3,12,551763
3,14,552066
3,11,552268
3,14,552470
3,11,552672
3,14,552874
3,11,553884
3,12,554187
3,14,554490
3,13,554793
3,14,556914
3,13,557621
3,11,558328
3,11,558732
3,14,558934
3,11,559136
3,14,559338
3,11,559540
3,14,559742
3,12,559843
3,11,559944
3,12,560651
3,13,560853
3,12,561055
3,14,561358
3,12,561459
3,12,561863
3,13,562065
3,13,562469
3,11,562772
3,11,563580
3,13,563681
3,13,564489
3,14,564590
3,14,564994
3,13,565297
3,14,565802
3,13,566105
3,13,566913
3,14,567822
3,13,568125
3,12,568731
3,11,568832
3,13,568933
3,13,569337
3,12,569539
3,13,570145
3,12,570347
3,13,570953
3,14,571054
3,12,571155
3,14,571862
3,12,572367
3,14,572670
3,13,572973
3,12,573983
3,13,574185
3,11,574488
3,14,574690
3,13,574993
3,11,575296
3,13,576205
3,12,576407
3,12,576811
3,13,577013
3,11,577316
3,14,578326
3,13,578629
3,13,579033
3,11,579336
3,14,579538
3,13,579841
3,14,579942
3,11,580144
3,12,580447
3,13,580649
3,14,580750
3,14,581558
3,12,581659
3,13,582265
3,14,582366
3,11,582568
3,14,582770
3,12,582871
3,11,582972
3,13,583477
3,11,583780
3,12,584083
3,14,584790
3,11,584992
3,13,585093
3,14,586002
3,14,586406
3,11,586608
3,13,586709
3,11,587012
3,13,587113
3,13,589133
3,11,589436
3,11,589840
3,13,590345
3,13,590749
3,12,590951
3,14,591658
3,11,592264
3,14,592466
3,13,592769
3,13,593173
3,11,593476
3,13,593981
3,11,594688
3,14,595294
3,12,595799
3,13,596001
3,12,596203
3,11,596304
3,13,597213
3,12,597415
3,14,597718
3,14,598122
3,13,598829
3,11,599536
3,14,599738
3,12,600243
3,11,600344
3,13,601253
3,12,602263
3,11,602768
3,14,602970
3,13,603273
3,14,603778
3,11,603980
3,13,604081
3,12,604283
3,13,604485
3,11,605192
3,13,605697
3,13,606909
3,13,608525
3,12,608727
3,14,609030
3,11,609232
3,12,611151
3,13,611757
3,14,611858
3,12,611959
3,13,612161
3,12,612363
3,11,612464
3,14,613070
3,12,613171
3,11,613272
3,14,613474
3,11,613676
3,14,613878
3,11,614080
3,13,614585
3,13,615393
3,12,615595
3,13,615797
3,11,616504
