nodeID,channel,ASN
2,14,11110
2,17,11615
2,13,11716
2,11,11817
2,15,13130
2,20,13635
2,22,13736
2,19,13837
2,12,17069
2,21,35754
2,11,36057
2,15,36158
2,19,36865
2,21,39390
2,16,41208
2,19,41713
2,17,41915
2,13,42016
2,11,42117
2,15,42218
2,12,42521
2,14,42622
2,21,43026
2,16,43632
2,20,43935
2,22,44036
2,22,45248
2,13,45652
2,11,46965
2,15,47066
2,12,47369
2,14,47470
2,13,48076
2,12,48581
2,13,49288
2,15,49490
2,19,50197
2,21,50298
2,18,50803
2,12,51005
2,21,51510
2,18,52015
2,21,52722
2,17,52823
2,15,53126
2,14,53530
2,21,53934
2,17,54035
2,15,54339
2,18,54439
2,20,54844
2,21,55146
2,11,55449
2,16,55753
2,12,55853
2,14,55954
2,14,57166
2,22,57368
2,16,58176
2,21,58782
2,15,59186
2,18,59287
2,13,60196
2,19,61105
2,17,61307
2,11,61509
2,20,62115
2,14,66862
2,19,67165
2,21,67266
2,15,67670
2,16,67872
2,18,85951
2,14,86254
2,22,86456
2,17,86759
2,13,86860
2,11,86961
2,22,87668
2,19,87769
2,21,87871
2,13,88072
2,11,88173
2,15,88274
2,12,88577
2,13,91709
2,18,92011
2,21,92718
2,11,93021
2,13,113524
2,14,114130
2,17,114635
2,16,115140
2,20,125139
2,19,125341
2,21,125442
2,17,125543
2,13,131704
2,20,132411
2,13,132916
2,15,133118
2,16,133320
2,17,134027
2,11,134229
2,12,134633
2,22,134936
2,13,135340
2,12,135845
2,21,136350
2,17,136451
2,21,137562
2,17,137663
2,13,137764
2,11,137865
2,15,137966
2,18,138067
2,16,138168
2,12,138269
2,13,138976
2,18,140491
2,11,141501
2,16,141804
2,12,141905
2,11,142713
2,18,142915
2,12,143117
2,15,144026
2,20,144531
2,19,144733
2,14,145642
2,13,146248
2,20,146955
2,22,147056
2,13,147460
2,22,148268
2,11,148773
2,22,149480
2,15,150086
2,16,150288
2,14,150490
2,21,150894
2,17,150995
2,13,151096
2,11,151197
2,18,151399
2,20,151803
2,15,152510
2,21,153318
2,13,153520
2,15,153722
2,14,154126
2,20,154227
2,21,154530
2,16,155136
2,12,155237
2,22,155540
2,18,156247
2,17,157055
2,13,157156
2,15,157358
2,15,158570
2,22,159176
2,19,159277
2,11,159681
2,15,159782
2,22,160388
2,21,160590
2,14,161398
2,19,161701
2,21,161802
2,11,162105
2,18,162307
2,22,162812
2,13,164428
2,18,164731
2,16,166044
2,12,166145
2,20,166347
2,21,166650
2,17,166751
2,15,167054
2,20,167559
2,14,168670
2,20,168771
2,22,168872
2,16,169680
2,17,171599
2,13,171700
2,15,171902
2,11,173013
2,16,173316
2,13,174124
2,11,174225
2,14,174730
2,16,175740
2,20,176043
2,11,176649
2,18,176851
2,12,177053
2,20,177255
2,22,177356
2,19,177457
2,17,177659
2,13,177760
2,18,178063
2,22,178568
2,21,179982
2,15,180386
2,14,180790
2,21,181194
2,13,181396
2,16,181800
