scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
14 12 ,7,4,101,1.587596,2.193176,0.054321,2.138885,0.000000,36259,0.003875
14 12 12 ,7,4,101,1.587596,3.962127,0.097961,3.864196,0.000000,36663,0.003875
11 ,7,4,101,1.587596,0.218994,0.016754,0.202270,0.000000,36764,0.008544
12 12 ,7,4,101,1.587596,2.898681,0.073791,2.824920,0.000000,37067,0.009826
12 14 ,7,4,101,1.587596,2.235229,0.066711,2.168518,0.000000,37370,0.003906
12 14 13 11 ,7,4,101,1.587596,5.508056,0.144927,5.363159,0.000000,37976,0.005828
11 13 11 14 ,7,4,101,1.587596,5.070587,0.138366,4.932220,0.000000,38582,0.008361
13 11 ,7,4,101,1.587596,1.875244,0.048309,1.826965,0.000000,38784,0.003997
14 14 14 11 11 ,7,4,101,1.587596,7.453399,0.187469,7.265930,0.000000,39592,0.010009
13 ,7,4,101,1.587596,0.773712,0.019683,0.754028,0.000000,39693,0.007843
14 14 13 12 ,7,4,101,1.587596,5.189117,0.121368,5.067749,0.000000,40299,0.003906
11 12 12 12 13 13 12 11 ,7,4,101,1.587596,12.664337,0.268218,12.396148,0.000000,41612,0.005462
14 13 11 ,7,4,101,1.587596,3.867462,0.082366,3.785095,0.000000,42016,0.004516
11 14 12 13 13 11 13 13 14 ,7,4,101,1.587596,13.422119,0.306060,13.116058,0.000000,43430,0.005249
13 14 14 ,7,4,101,1.587596,3.484619,0.092193,3.392425,0.000000,43834,0.004333
12 12 11 13 13 ,7,4,101,1.587596,6.820556,0.170013,6.650573,0.000000,44541,0.004669
13 11 ,7,4,101,1.587596,2.031494,0.064208,1.967315,0.000000,44844,0.005950
14 ,7,4,101,1.587596,1.156494,0.041503,1.115020,0.000000,45046,0.009460
13 13 ,7,4,101,1.587596,2.884063,0.073944,2.810150,0.000000,45349,0.003875
14 ,7,4,101,1.587596,0.914306,0.024108,0.890228,0.000000,45450,0.008514
14 11 14 ,7,4,101,1.587596,3.367431,0.092193,3.275268,0.000000,45854,0.007598
12 12 14 ,7,4,101,1.587596,3.344024,0.089447,3.254577,0.000000,46258,0.006744
13 11 ,7,4,101,1.587596,1.625274,0.039245,1.586029,0.000000,46460,0.010162
12 14 12 13 12 11 11 13 ,7,4,101,1.587596,12.359649,0.266265,12.093383,0.000000,47773,0.005249
13 14 11 14 13 ,7,4,101,1.587596,7.203857,0.164276,7.039581,0.000000,48581,0.003875
13 11 ,7,4,101,1.587596,2.406524,0.059417,2.347076,0.000000,48884,0.004699
14 12 ,7,4,101,1.587596,2.742462,0.064666,2.677764,0.000000,49187,0.005950
13 ,7,4,101,1.587596,1.109619,0.039825,1.069793,0.000000,49389,0.009399
11 12 11 11 11 ,7,4,101,1.587596,6.586181,0.166931,6.419281,0.000000,50096,0.009765
11 13 14 13 13 14 13 11 ,7,4,101,1.587596,11.312774,0.288757,11.024017,0.000000,51308,0.007019
12 13 13 11 14 13 14 14 14 ,7,4,101,1.587596,13.476745,0.312377,13.164367,0.000000,52722,0.007781
13 12 13 11 ,7,4,101,1.587596,5.446960,0.123046,5.323913,0.000000,53328,0.003906
11 13 13 13 ,7,4,101,1.587596,5.008087,0.104187,4.903900,0.000000,53833,0.007202
14 ,7,4,101,1.587596,0.437774,0.017181,0.420593,0.000000,53934,0.005004
11 ,7,4,101,1.587596,1.023712,0.035644,0.988037,0.000000,54136,0.008453
11 11 11 ,7,4,101,1.587596,3.687774,0.082336,3.605407,0.000000,54540,0.007537
