scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
22 17 19 11 15 15 13 12 12 12 13 18 ,9,12,101,1.587596,17.630798,0.396331,17.234497,0.000000,182911,0.005310
13 12 ,9,12,101,1.587596,1.883087,0.048217,1.834869,0.000000,183113,0.008819
17 14 17 21 15 16 17 20 17 14 17 14 17 18 ,9,12,101,1.587596,21.664489,0.494995,21.169525,0.000000,185335,0.007629
17 14 19 12 13 12 15 11 21 12 12 19 13 ,9,12,101,1.587596,20.687927,0.476806,20.211120,0.000000,187456,0.008789
12 13 22 15 19 12 17 ,9,12,101,1.587596,11.008148,0.248809,10.759368,0.000000,188567,0.008148
13 ,9,12,101,1.587596,0.492462,0.018737,0.473724,0.000000,188668,0.005981
14 11 22 15 16 15 22 12 14 11 14 18 18 21 ,9,12,101,1.587596,21.547302,0.495300,21.052032,0.000000,190890,0.004852
19 13 12 18 ,9,12,101,1.587596,4.851867,0.114837,4.737030,0.000000,191395,0.009613
19 22 21 18 12 14 22 20 14 12 15 16 15 15 16 21 21 13 12 14 17 11 ,9,12,101,1.587596,34.242706,0.772644,33.470092,0.000000,194829,0.005737
22 19 20 13 15 22 19 20 21 14 13 16 17 12 17 15 15 21 18 16 18 12 16 20 11 17 22 18 13 18 17 20 21 17 19 17 18 13 13 15 15 14 14 21 ,9,12,101,1.587596,69.641571,1.573181,68.068389,0.000000,201798,0.003875
19 22 12 14 18 21 18 15 15 11 13 18 18 17 22 17 12 15 ,9,12,101,1.587596,27.430145,0.631927,26.798248,0.000000,204626,0.005157
22 14 12 19 16 13 18 16 14 13 16 20 19 19 14 17 19 19 11 22 22 12 18 22 21 19 15 18 15 17 18 12 ,9,12,101,1.587596,51.227813,1.162170,50.065643,0.000000,209777,0.003906
13 21 13 21 ,9,12,101,1.587596,4.836242,0.113647,4.722595,0.000000,210282,0.008087
14 18 12 22 21 19 22 ,9,12,101,1.587596,9.687835,0.224121,9.463745,0.000000,211292,0.009674
11 11 15 17 13 15 13 21 15 14 17 22 12 13 15 22 18 18 16 13 16 ,9,12,101,1.587596,32.252044,0.733245,31.518798,0.000000,214524,0.003906
14 13 21 18 17 14 15 18 11 15 14 15 12 22 19 20 13 20 17 15 13 ,9,12,101,1.587596,32.071777,0.728149,31.343658,0.000000,217756,0.003875
14 15 19 13 22 17 22 22 22 19 15 11 12 14 17 ,9,12,101,1.587596,22.461395,0.519927,21.941467,0.000000,220079,0.007446
13 ,9,12,101,1.587596,0.515899,0.018585,0.497314,0.000000,220180,0.005249
18 20 16 ,9,12,101,1.587596,3.687805,0.088592,3.599182,0.000000,220584,0.004333
19 22 ,9,12,101,1.587596,3.149169,0.083923,3.065246,0.000000,220988,0.003875
19 19 18 17 15 15 12 18 15 17 18 17 15 21 22 12 19 15 19 19 22 13 13 17 15 16 14 22 19 13 18 22 11 19 11 13 16 18 11 15 22 12 13 14 17 11 13 20 17 21 17 11 17 19 ,9,12,101,1.587596,85.563446,1.938385,83.625030,0.000000,229573,0.005554
20 21 15 ,9,12,101,1.587596,4.197021,0.108306,4.088745,0.000000,230078,0.003875
12 16 ,9,12,101,1.587596,1.937774,0.047119,1.890655,0.000000,230280,0.005950
15 11 19 ,9,12,101,1.587596,4.118530,0.106872,4.011657,0.000000,230785,0.003875
15 13 19 17 15 12 16 11 13 21 22 12 15 20 ,9,12,101,1.587596,22.156707,0.503814,21.652862,0.000000,233007,0.009582
21 22 12 22 22 17 15 12 14 17 ,9,12,101,1.587596,15.703521,0.361511,15.342010,0.000000,234623,0.005859
16 19 18 ,9,12,101,1.587596,3.695617,0.088470,3.607147,0.000000,235027,0.005004
17 11 22 15 16 13 ,9,12,101,1.587596,8.969085,0.204742,8.764373,0.000000,235936,0.008789
16 11 13 20 18 12 19 13 ,9,12,101,1.587596,11.500335,0.269134,11.231231,0.000000,237148,0.006072
13 19 20 15 17 12 22 21 18 19 14 17 15 11 12 11 19 22 21 21 16 12 16 12 21 13 14 ,9,12,101,1.587596,41.805267,0.950836,40.854461,0.000000,241390,0.008209
15 13 17 13 ,9,12,101,1.587596,5.938690,0.138031,5.800689,0.000000,241996,0.003875
13 15 ,9,12,101,1.587596,1.844024,0.044158,1.799896,0.000000,242198,0.006408
22 15 19 18 13 18 15 15 ,9,12,101,1.587596,11.438079,0.267730,11.170349,0.000000,243410,0.003906
14 19 16 19 12 14 17 12 17 19 11 18 17 17 ,9,12,101,1.587596,21.187927,0.479064,20.708862,0.000000,245531,0.004791
17 20 21 22 22 17 19 ,9,12,101,1.587596,9.656585,0.225494,9.431121,0.000000,246541,0.006408
13 14 15 19 16 17 17 22 19 16 12 11 20 16 22 12 18 14 18 18 22 14 20 21 ,9,12,101,1.587596,37.133422,0.841400,36.292022,0.000000,250278,0.003906
22 19 15 ,9,12,101,1.587596,3.735656,0.089965,3.645690,0.000000,250682,0.003875
19 15 13 14 13 16 22 18 14 17 17 15 20 19 11 17 13 13 13 15 13 ,9,12,101,1.587596,33.398956,0.768951,32.630004,0.000000,254116,0.006896
21 12 19 16 15 12 14 21 14 19 22 19 20 15 15 15 ,9,12,101,1.587596,25.547302,0.588897,24.958435,0.000000,256742,0.004882
19 21 14 21 21 ,9,12,101,1.587596,7.180816,0.176879,7.003936,0.000000,257550,0.003875
19 18 20 15 16 17 20 22 21 17 15 22 17 17 13 16 15 19 16 12 14 18 22 18 21 21 14 11 18 15 21 14 22 15 20 19 20 12 14 13 18 ,9,12,101,1.587596,65.164825,1.480072,63.684783,0.000000,264115,0.009765
22 22 20 ,9,12,101,1.587596,3.578399,0.086425,3.492004,0.000000,264519,0.008850
17 12 18 18 20 22 11 20 19 ,9,12,101,1.587596,13.203491,0.309082,12.894409,0.000000,265933,0.009552
18 14 18 21 16 ,9,12,101,1.587596,6.648742,0.157470,6.491302,0.000000,266640,0.009948
18 15 15 18 19 22 19 20 21 15 22 14 21 13 12 16 18 15 15 22 21 21 16 ,9,12,101,1.587596,35.789520,0.817016,34.972534,0.000000,270276,0.009552
19 18 11 14 18 17 15 ,9,12,101,1.587596,9.969604,0.229156,9.740447,0.000000,271286,0.003906
17 20 19 18 14 15 20 22 22 11 13 18 15 11 22 19 20 18 18 18 15 18 21 19 11 17 18 22 17 22 16 22 14 ,9,12,101,1.587596,52.328796,1.184051,51.144775,0.000000,276538,0.007110
