nodeID,channel,ASN
4,11,7979
4,17,13534
4,16,13736
4,17,14342
4,11,16059
4,16,16160
4,14,16564
4,17,16766
4,18,17271
4,12,17474
4,14,18181
4,16,18584
4,15,18786
4,18,18888
4,12,19089
4,17,19190
4,16,19392
4,15,19595
4,18,19695
4,14,19796
4,12,19897
4,15,20402
4,14,20604
4,18,21311
4,12,21514
4,17,21615
4,16,21816
4,14,22220
4,12,22321
4,17,23230
4,12,23937
4,11,24139
4,13,25957
4,15,26058
4,12,26361
4,17,26462
4,15,26866
4,14,27876
4,17,28078
4,18,28583
4,17,29694
4,15,30906
4,11,31411
4,16,33128
4,13,34037
4,12,34441
4,12,50601
4,16,50904
4,13,51005
4,15,51106
4,12,52217
4,17,53934
4,13,54237
4,14,54540
4,16,56560
4,14,60196
4,12,60297
4,17,60398
4,14,62620
4,12,62721
4,17,62822
4,13,63125
4,16,63832
4,15,64034
4,18,64135
4,14,64236
4,14,82012
4,17,82214
4,11,82315
4,16,83224
4,16,84032
4,11,85547
4,18,85952
4,14,86053
4,17,86255
4,11,86356
4,13,87365
4,18,87567
4,12,87769
4,17,87870
4,16,88072
4,12,88577
4,13,88981
4,18,89183
4,11,89587
4,15,89890
4,18,90799
4,12,91809
4,13,92213
4,12,92617
4,17,92718
4,14,93324
4,17,93526
4,11,93627
4,15,93930
4,17,94334
4,11,94435
4,18,94839
4,14,94940
4,11,95243
4,17,112918
4,13,113221
4,18,113423
4,17,114534
4,16,114736
4,13,114837
4,12,115241
4,17,115342
4,11,115443
4,13,115645
4,17,116150
4,11,116251
4,18,116655
4,13,117261
4,15,117362
4,12,117665
4,17,117766
4,18,118271
4,14,118372
4,13,118877
4,14,119180
4,14,119988
4,17,120998
4,11,121099
4,16,121200
4,16,122008
4,13,122109
4,15,122210
4,18,122311
4,11,122715
4,12,123321
4,15,123826
4,17,124230
4,18,124735
4,11,125947
4,16,126048
4,13,126149
4,15,126250
4,14,126452
4,17,127462
4,16,127664
4,18,127967
4,11,128371
4,16,128472
4,18,128775
4,12,128977
4,14,129684
4,15,130290
4,12,130593
4,11,130795
4,18,131199
4,18,132007
4,11,132411
4,16,132512
4,15,132714
4,12,133017
4,11,133219
4,12,133825
4,17,133926
4,16,134128
4,13,134229
4,15,134330
4,16,134936
4,13,135037
4,12,135441
