scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
11 12 16 18 16 11 13 18 15 15 16 11 13 11 18 16 18 16 12 17 18 16 11 11 12 17 18 14 17 18 17 11 12 14 16 18 16 13 12 15 15 14 14 16 18 17 12 15 16 18 16 12 16 18 14 15 17 12 14 16 18 16 13 11 12 15 14 17 11 13 18 17 11 11 18 16 12 16 13 11 13 18 16 11 13 11 18 15 16 16 18 17 ,12,8,101,0.500000,46.661926,1.061096,45.600830,0.000000,62822,0.007324
17 18 16 12 17 18 14 17 12 15 15 15 15 14 16 12 14 16 18 16 18 14 16 12 17 12 16 11 13 13 13 12 14 16 12 15 17 13 13 11 12 14 14 ,12,8,101,0.500000,21.617462,0.522430,21.095031,0.000000,65044,0.006195
15 16 18 15 14 17 18 17 18 15 17 11 11 11 11 13 11 12 ,12,8,101,0.500000,9.070556,0.224182,8.846405,0.000000,65953,0.009979
13 11 18 17 13 12 14 15 16 11 11 13 18 16 18 15 17 13 13 18 17 12 17 13 12 17 11 12 15 16 18 14 15 15 14 16 12 16 13 13 ,12,8,101,0.500000,20.062774,0.457885,19.604888,0.000000,67973,0.005371
11 12 17 11 12 17 18 15 17 ,12,8,101,0.500000,4.140899,0.099060,4.041839,0.000000,68478,0.010101
13 13 12 16 13 12 15 15 16 12 15 14 15 14 14 15 16 18 17 12 14 14 15 ,12,8,101,0.500000,11.469024,0.267639,11.201385,0.000000,69690,0.007324
14 14 14 14 ,12,8,101,0.500000,1.829254,0.048767,1.780517,0.000000,69892,0.003875
15 17 11 12 14 16 11 11 13 ,12,8,101,0.500000,4.078369,0.113616,3.964782,0.000000,70397,0.007690
17 12 16 11 11 13 13 12 ,12,8,101,0.500000,3.867431,0.097869,3.769592,0.000000,70801,0.006774
16 18 14 15 17 13 11 12 14 15 17 12 14 14 16 12 17 ,12,8,101,0.500000,8.243530,0.218170,8.025390,0.000000,71710,0.003875
17 18 14 16 11 11 13 13 11 11 11 18 17 11 18 17 13 18 17 18 15 17 12 17 12 16 18 17 12 14 17 18 16 18 17 12 14 16 12 15 ,12,8,101,0.500000,20.164337,0.441741,19.722595,0.000000,73730,0.006011
18 16 11 12 14 16 12 14 16 11 18 17 18 14 17 11 12 17 11 11 18 17 12 14 14 17 13 13 18 16 11 12 15 16 11 18 17 11 11 11 12 17 12 15 15 17 13 11 13 13 13 12 16 11 12 15 15 17 12 14 15 17 18 14 15 16 18 17 18 16 13 12 14 16 11 13 13 13 18 14 16 12 14 17 11 11 18 15 14 14 14 15 16 12 17 13 13 12 15 16 11 18 15 17 12 16 13 11 18 16 13 12 14 14 16 13 13 14 16 18 15 17 13 11 11 18 15 16 18 15 16 18 15 14 16 11 18 14 14 15 14 15 15 15 16 12 15 16 13 13 18 17 18 15 17 18 14 15 16 12 14 14 16 11 11 12 14 17 12 14 17 18 14 16 15 16 18 14 15 15 16 12 15 16 12 14 14 17 11 11 12 15 17 18 15 15 14 14 16 18 15 16 12 16 11 12 17 13 13 12 16 13 12 14 16 11 12 14 17 18 16 12 17 12 14 17 12 14 15 14 14 16 11 ,12,8,101,0.500000,117.984741,2.755889,115.228851,0.000000,85547,0.008514
14 16 ,12,8,101,0.500000,0.922149,0.020690,0.901428,0.000000,85648,0.006317
16 12 16 12 15 16 13 18 15 14 14 16 11 18 16 ,12,8,101,0.500000,7.492462,0.164093,7.328369,0.000000,86456,0.004455
14 17 13 18 16 11 12 16 12 14 14 17 11 18 15 15 17 11 12 17 11 18 15 14 15 16 12 16 18 15 16 18 15 15 15 ,12,8,101,0.500000,17.734649,0.417083,17.317596,0.000000,88274,0.004211
18 ,12,8,101,0.500000,0.297119,0.017730,0.279418,0.000000,88375,0.009857
17 18 16 18 17 11 11 12 15 16 ,12,8,101,0.500000,4.836181,0.122772,4.713439,0.000000,88880,0.006744
11 12 15 ,12,8,101,0.500000,1.259552,0.043365,1.216217,0.000000,89082,0.003875
18 17 11 12 14 15 16 12 17 11 13 12 15 17 11 12 14 15 15 16 13 11 18 16 11 13 13 18 17 12 15 16 12 15 16 13 13 11 13 18 15 15 14 16 13 11 11 18 14 16 11 11 13 18 16 11 11 13 13 12 17 12 14 14 17 18 15 17 11 12 17 ,12,8,101,0.500000,36.000274,0.829071,35.171234,0.000000,92718,0.009765
17 12 14 16 12 16 11 12 14 15 14 ,12,8,101,0.500000,5.234619,0.141418,5.093231,0.000000,93324,0.004486
15 15 15 15 15 16 18 13 18 16 11 13 18 14 15 16 11 11 11 12 15 14 14 16 12 17 18 16 13 18 ,12,8,101,0.500000,14.774597,0.318298,14.456329,0.000000,94839,0.003875
13 12 16 12 ,12,8,101,0.500000,1.687744,0.040588,1.647155,0.000000,95041,0.006469
18 15 14 17 11 18 16 11 12 15 16 18 17 13 11 18 15 17 11 ,12,8,101,0.500000,9.414337,0.239654,9.174682,0.000000,96051,0.008056
18 16 ,12,8,101,0.500000,0.531524,0.020233,0.511291,0.000000,96152,0.005889
11 13 ,12,8,101,0.500000,0.898895,0.024017,0.874877,0.000000,96253,0.003875
12 14 14 14 17 12 14 16 18 16 11 ,12,8,101,0.500000,5.429931,0.143890,5.286071,0.000000,96860,0.011840
