scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
25 21 25 13 11 25 18 22 16 ,12,16,101,1.587596,13.921081,0.311523,13.609588,0.000000,103424,0.003875
23 16 18 13 15 18 21 20 11 12 23 16 22 19 19 11 20 11 25 ,12,16,101,1.587596,30.148742,0.681579,29.467163,0.000000,106454,0.007507
20 15 ,12,16,101,1.587596,2.172119,0.064727,2.107421,0.000000,106757,0.008697
14 11 12 12 23 24 20 15 13 ,12,16,101,1.587596,13.429962,0.310302,13.119689,0.000000,108171,0.009460
23 24 25 22 26 25 21 23 19 15 13 15 22 19 15 22 16 24 ,12,16,101,1.587596,28.609680,0.654754,27.954925,0.000000,111100,0.008758
23 24 12 23 19 15 22 19 ,12,16,101,1.587596,11.390899,0.274169,11.116760,0.000000,112312,0.005981
19 11 12 12 25 21 12 25 21 12 23 ,12,16,101,1.587596,17.273742,0.399932,16.873779,0.000000,114130,0.005828
11 23 24 20 15 ,12,16,101,1.587596,6.492370,0.165588,6.326812,0.000000,114837,0.006225
23 24 17 24 20 17 19 17 ,12,16,101,1.587596,11.391235,0.261138,11.130096,0.000000,116049,0.003906
26 26 19 15 18 13 15 13 17 19 11 23 24 20 17 16 18 ,12,16,101,1.587596,26.031494,0.590606,25.440887,0.000000,118675,0.009277
20 11 25 22 16 21 25 22 26 19 17 26 24 20 17 26 19 17 26 ,12,16,101,1.587596,29.000335,0.663757,28.336547,0.000000,121604,0.008575
17 24 21 20 14 17 19 11 23 16 21 20 17 24 20 11 24 25 21 20 14 15 22 19 17 26 13 ,12,16,101,1.587596,42.648803,0.982574,41.666229,0.000000,125947,0.008605
12 25 22 16 21 25 21 12 12 24 23 26 26 ,12,16,101,1.587596,20.531555,0.466430,20.065124,0.000000,128068,0.009674
14 14 15 13 17 24 20 17 16 13 15 22 24 24 23 16 13 ,12,16,101,1.587596,27.117492,0.619720,26.497772,0.000000,130795,0.005340
