scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
22 26 19 14 15 21 23 24 25 22 16 21 12 20 15 13 14 14 17 19 17 19 15 18 22 19 17 16 22 26 26 24 23 24 20 14 14 20 15 18 21 25 13 14 17 19 15 22 19 14 17 26 19 15 21 ,5,16,101,0.500000,27.521423,0.634948,26.886474,0.000000,48783,0.005187
14 11 20 14 14 11 12 23 16 21 23 24 12 23 ,5,16,101,0.500000,6.898742,0.161834,6.736907,0.000000,49490,0.005584
24 25 13 14 17 ,5,16,101,0.500000,2.320587,0.065093,2.255493,0.000000,49793,0.006866
24 12 12 23 19 15 21 12 20 11 23 19 14 14 17 19 14 17 19 19 17 16 22 19 15 18 18 18 21 20 17 ,5,16,101,0.500000,15.719787,0.371124,15.348693,0.000000,51409,0.003875
20 14 14 14 15 13 17 19 14 17 16 21 25 18 13 11 20 17 16 13 15 18 21 23 24 25 18 21 23 19 11 12 23 26 26 26 24 20 11 25 18 18 21 12 23 24 12 20 17 16 13 11 12 23 16 18 21 23 19 14 11 20 15 18 22 26 19 14 11 12 20 14 11 23 16 22 19 15 21 25 21 20 17 26 24 25 21 25 22 19 23 19 17 24 20 15 18 18 13 17 24 20 15 18 22 26 16 21 12 12 25 21 23 19 17 19 ,5,16,101,0.500000,58.656768,1.365051,57.291748,0.000000,57368,0.007263
25 21 25 21 25 18 18 18 21 20 11 23 24 20 15 18 21 20 14 14 17 16 18 21 25 13 15 22 19 15 21 20 21 23 24 25 21 20 14 11 25 13 17 19 17 26 26 16 13 15 18 21 25 21 25 18 13 17 24 20 17 16 22 26 26 24 20 14 14 17 19 17 19 11 23 26 19 14 17 19 11 20 17 16 21 20 14 14 15 22 24 20 17 24 20 15 13 17 16 22 ,5,16,101,0.500000,50.711425,1.179260,49.532165,0.000000,62519,0.005371
23 19 11 25 13 17 19 11 25 22 16 18 22 19 15 22 16 22 16 13 17 24 25 18 22 19 14 ,5,16,101,0.500000,13.648773,0.323699,13.325073,0.000000,63933,0.006072
18 13 11 12 12 12 25 18 13 17 16 22 16 ,5,16,101,0.500000,6.562805,0.158691,6.404083,0.000000,64640,0.006439
13 14 11 12 ,5,16,101,0.500000,1.906524,0.045196,1.861328,0.000000,64842,0.009857
17 16 21 23 19 17 26 19 11 20 11 20 15 21 25 18 22 ,5,16,101,0.500000,8.312713,0.204376,8.108337,0.000000,65751,0.005859
13 17 24 24 25 ,5,16,101,0.500000,2.429962,0.061187,2.368804,0.000000,66054,0.007110
11 12 25 18 21 23 26 19 15 18 13 15 22 16 13 11 20 14 17 24 12 20 14 11 20 11 25 13 11 25 13 11 20 14 11 20 15 21 25 13 11 23 19 11 23 19 11 12 20 15 15 18 21 12 12 25 18 22 26 16 22 24 25 22 26 26 24 20 17 16 21 23 26 24 25 13 15 18 22 24 23 19 ,5,16,101,0.500000,41.437957,0.970733,40.467193,0.000000,70296,0.009216
23 26 16 13 14 11 23 19 15 21 25 22 26 16 22 26 24 25 22 24 25 22 16 13 17 24 25 21 25 13 14 11 23 26 16 22 19 15 18 13 17 ,5,16,101,0.500000,20.775115,0.486206,20.288909,0.000000,72417,0.003906
20 11 20 15 22 24 23 26 19 17 19 14 11 23 19 11 ,5,16,101,0.500000,8.070617,0.188079,7.882537,0.000000,73225,0.008483
12 25 13 15 22 24 20 14 14 17 26 26 16 22 24 23 24 12 25 13 15 13 14 17 24 23 16 22 19 15 22 26 24 20 11 25 22 24 20 25 13 11 23 19 11 20 11 12 12 23 26 26 19 11 23 19 11 25 18 22 19 11 ,5,16,101,0.500000,31.437896,0.732269,30.705627,0.000000,76457,0.004028
17 19 14 17 24 25 22 16 22 16 18 22 ,5,16,101,0.500000,5.664550,0.138763,5.525787,0.000000,77063,0.003875
22 19 17 24 23 24 12 23 26 19 11 12 20 15 13 11 23 24 12 25 22 24 12 20 14 15 21 25 22 26 19 15 22 24 20 15 22 24 25 21 12 23 24 21 20 11 12 25 13 15 13 15 18 21 23 19 15 18 21 25 13 14 14 11 25 22 26 24 20 11 23 19 14 14 14 11 20 17 26 16 22 24 12 12 12 25 18 18 18 18 22 19 17 16 22 ,5,16,101,0.500000,47.992675,1.114807,46.877838,0.000000,81911,0.008361
15 21 23 16 21 23 16 18 18 22 16 21 25 13 17 19 17 19 11 23 19 11 20 17 26 19 ,5,16,101,0.500000,12.985137,0.303222,12.681915,0.000000,83224,0.003875
24 12 23 24 20 14 15 22 16 19 17 16 21 20 11 20 11 25 13 14 11 12 12 12 23 24 25 18 22 19 11 12 23 19 14 15 21 23 16 13 15 18 18 22 16 22 24 12 23 16 13 17 19 25 22 24 23 26 19 11 25 21 12 12 25 18 21 25 18 22 ,5,16,101,0.500000,35.195648,0.813171,34.382476,0.000000,86759,0.005157
26 24 20 15 18 21 23 16 21 23 24 20 17 24 23 19 11 25 21 20 11 12 23 19 15 13 17 16 13 15 18 22 16 21 25 13 14 11 23 19 15 18 22 26 26 24 25 13 17 24 12 20 15 22 16 13 15 21 23 19 17 19 17 19 14 15 22 19 11 25 21 12 23 19 17 24 20 14 14 17 19 11 23 26 16 21 23 19 ,5,16,101,0.500000,44.609802,1.046356,43.563476,0.000000,91304,0.008575
