nodeID,channel,ASN
1,12,101
1,22,1616
1,11,2121
1,14,2626
1,20,2727
1,22,2828
1,15,3434
1,18,3535
1,14,3838
1,21,4242
1,18,4747
1,14,5050
1,15,5858
1,20,6363
1,17,6767
1,11,6969
1,12,7373
1,20,7575
1,21,7878
1,18,8383
1,20,8787
1,22,8888
1,19,8989
1,21,9090
1,15,9494
1,18,9595
1,12,9797
1,14,9898
1,19,10201
1,21,10302
1,11,10605
1,22,11312
1,21,11514
1,17,11615
1,18,12019
1,16,12120
1,12,12221
1,20,12423
1,17,12827
1,13,12928
1,12,13433
1,11,14241
1,16,14544
1,12,14645
1,17,15251
1,13,15352
1,16,15756
1,12,15857
1,18,16867
1,11,17877
1,15,17978
1,17,18887
1,13,18988
1,11,19089
1,18,19291
1,14,19594
1,13,20200
1,12,20705
1,19,21109
1,16,21816
1,11,22725
1,12,23130
1,14,23230
1,20,23331
1,22,23432
1,21,23634
1,20,24543
1,22,24645
1,15,25250
1,20,25755
1,19,25957
1,17,26159
1,11,26361
1,19,27169
1,12,27977
1,20,28179
1,13,28684
1,20,29391
1,13,29896
1,11,29997
1,18,30199
1,14,30502
1,22,30704
1,16,31512
1,12,31613
1,20,31815
1,22,31916
1,19,32017
1,18,32623
1,12,32825
1,14,32926
1,21,33330
1,13,33532
1,14,34138
1,13,34744
1,16,35148
1,21,35754
1,18,36259
1,16,36360
1,14,36562
1,20,36663
1,22,36764
1,11,37269
1,21,38178
1,17,38279
1,11,38481
1,12,38885
1,20,39087
1,21,39390
1,16,39996
1,21,40602
1,20,41511
1,22,41612
1,19,41713
1,13,42016
1,15,42218
1,14,42622
1,22,42824
1,13,43228
1,15,43430
1,14,43834
1,16,44844
1,22,45248
1,21,45450
1,13,45652
1,16,46056
1,21,46662
1,18,47167
1,19,47773
1,15,48278
1,21,49086
1,15,49490
1,22,50096
1,16,50904
1,22,51308
1,19,51410
1,21,52722
1,15,53126
1,12,53429
1,14,53530
1,20,53631
1,13,54136
1,20,54844
1,11,55449
1,15,55550
1,16,55753
1,12,55853
1,14,58378
1,18,59287
1,16,59388
1,12,59489
1,14,59590
1,21,59994
1,11,60297
1,16,60600
1,13,61408
1,15,61610
1,19,62317
1,16,63024
1,20,63327
1,19,63529
1,17,63731
1,14,64438
1,22,64640
1,18,65347
1,19,65953
1,17,66155
1,16,66660
1,22,67064
1,19,67165
1,20,68175
1,18,68983
1,16,69084
1,12,69185
1,21,70902
1,14,71710
1,22,71912
1,17,73427
1,15,73730
1,18,73831
1,14,74134
1,19,74437
1,13,74740
1,16,75144
1,22,75548
1,13,75952
1,14,76558
1,18,77467
1,13,78376
1,18,78679
1,22,79184
1,19,79285
1,11,79689
1,16,79992
1,12,80093
1,17,80699
1,19,81709
1,18,82315
1,22,82820
1,19,82921
1,11,83325
1,15,83426
1,12,83729
1,22,85244
1,19,85345
1,21,85446
1,17,85547
1,22,86456
1,16,87264
1,14,87466
1,18,88375
1,21,89082
1,11,89385
1,14,89890
1,17,90395
1,13,90496
1,18,90799
1,16,90900
1,12,91001
1,17,91607
1,16,92112
1,14,92314
1,22,92516
1,15,93122
1,16,93324
1,12,93426
1,14,93526
1,16,94537
1,22,94940
1,19,95042
1,11,95446
1,15,95548
1,14,95950
1,17,96455
1,13,96557
1,18,96859
1,12,97061
1,14,97162
1,17,97667
1,22,98577
1,11,99081
1,16,100596
1,14,100798
1,20,102111
1,11,102718
1,18,102919
1,12,103121
1,21,103626
1,15,104031
1,18,104131
1,12,104333
1,14,104434
1,13,105040
1,18,105344
1,11,106353
1,15,106454
1,15,107666
1,16,107868
1,12,107969
1,11,108777
1,18,108979
1,16,109080
1,22,109484
1,21,109686
1,14,110494
1,22,110696
1,13,111100
1,20,111807
1,11,112413
1,18,112615
1,16,112716
1,14,112918
1,22,113120
1,21,113322
1,11,113625
1,15,113726
1,22,115544
1,11,117261
1,14,117766
1,18,118675
1,20,119079
1,22,119180
1,17,119483
1,21,120594
1,17,120695
1,13,120796
1,18,121099
1,14,121402
1,20,121503
1,22,121604
1,19,121705
1,13,122008
1,18,122311
1,14,122614
1,22,122816
1,19,122917
1,13,123220
1,15,123422
1,20,123927
1,22,124028
1,19,124129
1,21,124230
1,16,124836
1,14,125038
1,19,125341
1,13,125644
1,15,125846
1,20,126351
1,11,126957
1,13,128068
1,14,128674
1,18,129583
1,16,129684
1,22,131300
1,19,131401
1,18,132007
1,16,132108
1,11,133017
1,15,133118
1,14,133522
1,20,133623
1,21,133926
1,13,134128
1,11,134229
1,18,134431
1,14,134734
1,20,134835
1,17,135239
1,19,136249
1,11,136653
1,13,137764
1,11,137865
1,18,138067
1,22,138572
1,19,138673
1,20,139683
1,22,139784
1,21,139986
1,17,140087
1,18,140491
1,19,141097
1,17,141299
1,19,142309
1,17,142511
1,12,143117
1,22,143420
1,19,143521
1,12,144329
1,22,144632
1,19,144733
1,20,145743
1,22,145844
1,19,145945
1,15,146450
1,18,146551
1,21,147258
1,14,148066
1,21,148470
1,13,148672
1,20,149379
1,22,149480
1,16,150288
1,13,151096
1,21,152106
1,13,152308
1,12,152813
1,19,153217
1,11,153621
1,15,153722
1,18,153823
1,16,153924
1,12,154025
1,11,154833
1,16,155136
1,21,155742
1,17,155843
1,15,156146
1,18,156247
1,14,156550
1,19,156853
1,20,157863
1,22,157964
1,18,158671
1,12,160085
1,20,160287
1,21,160590
1,15,160994
1,12,162509
1,19,162913
1,21,163014
1,17,163115
1,13,163216
1,16,163620
1,12,163721
1,14,163822
1,20,163923
1,19,164125
1,17,164327
1,13,164428
1,18,164731
1,22,165236
1,21,165438
1,22,166448
1,21,166650
1,17,166751
1,13,166852
1,11,166953
1,18,167155
1,16,167256
1,12,167357
1,14,167458
1,17,167963
1,15,168266
1,14,168670
1,21,169074
1,11,169377
1,16,169680
1,20,169983
1,22,170084
1,21,170286
1,11,170589
1,15,170690
1,18,170791
1,22,171296
1,19,171397
1,21,171498
1,14,172306
1,20,172407
1,22,172508
1,17,172811
1,11,173013
1,18,173215
1,22,173720
1,11,174225
1,15,174326
1,18,174427
1,19,175033
1,21,175134
1,11,175437
1,18,175639
1,20,176043
1,19,176245
1,13,176548
1,18,176851
1,19,177457
1,21,177558
1,11,177861
1,15,177962
1,18,178063
1,12,178265
1,17,178871
1,16,179376
1,14,179578
1,11,180285
1,19,181093
1,21,181194
1,22,182204
1,17,182507
1,13,182608
1,18,182911
