scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
16 15 11 15 11 17 ,7,8,101,0.500000,2.974426,0.064971,2.909423,0.000000,57166,0.007690
16 15 12 11 17 16 15 11 15 18 13 17 15 13 15 12 13 16 ,7,8,101,0.500000,9.109619,0.228454,8.881195,0.000000,58176,0.009216
14 18 11 14 13 15 12 13 17 16 15 13 17 15 13 16 ,7,8,101,0.500000,7.742431,0.194549,7.547882,0.000000,58984,0.007446
17 16 14 11 17 17 14 ,7,8,101,0.500000,3.328369,0.085510,3.242858,0.000000,59388,0.006530
11 15 13 17 16 17 15 13 17 16 16 16 15 13 17 17 16 17 14 12 13 17 16 17 14 12 11 15 12 13 15 13 14 11 16 14 18 18 18 16 15 18 18 13 16 15 18 11 17 17 14 12 11 14 18 11 16 16 15 11 15 11 14 12 11 15 11 15 12 13 17 14 12 12 18 13 17 16 16 15 18 13 17 14 13 14 11 16 16 17 16 17 14 12 12 11 15 13 16 14 13 16 17 15 13 14 18 11 16 16 18 11 16 14 13 15 13 17 16 14 18 13 14 12 12 11 14 18 13 17 ,7,8,101,0.500000,65.922851,1.540252,64.382629,0.000000,66054,0.003875
15 13 14 13 14 11 14 12 11 15 12 13 16 17 14 11 15 18 13 17 16 15 11 15 18 18 13 15 16 15 18 12 12 13 14 11 14 13 15 ,7,8,101,0.500000,19.562713,0.428863,19.133880,0.000000,68074,0.006347
15 12 12 11 15 11 17 ,7,8,101,0.500000,3.117431,0.090087,3.027374,0.000000,68478,0.005432
18 13 16 15 18 11 14 13 14 12 12 18 13 15 18 12 12 11 15 11 14 11 14 13 15 11 17 16 15 11 17 15 12 18 13 16 15 12 18 11 14 12 13 16 14 12 18 18 18 11 16 15 13 14 13 16 16 14 12 18 12 13 15 14 18 11 15 18 13 15 11 14 12 13 14 13 16 14 11 17 17 17 15 12 12 18 11 16 14 13 17 15 18 11 16 16 16 14 18 12 13 17 14 17 14 13 15 18 18 12 11 14 18 18 13 14 11 14 18 11 14 11 16 16 17 16 15 13 15 12 18 11 15 13 17 16 15 13 15 13 14 11 15 12 13 14 13 17 16 17 14 11 12 12 18 11 14 18 13 17 17 14 18 18 11 15 ,7,8,101,0.500000,83.945434,1.944458,82.000976,0.000000,76962,0.009643
18 ,7,8,101,0.500000,0.187774,0.015869,0.171905,0.000000,77063,0.007446
13 17 16 17 16 17 15 12 13 15 18 13 15 11 17 17 14 ,7,8,101,0.500000,8.141326,0.209930,7.931427,0.000000,77972,0.003875
