scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
16 21 12 12 25 21 20 11 23 19 15 22 16 13 15 13 17 16 18 ,6,16,101,0.500000,9.279113,0.196899,9.082183,0.000000,47571,0.008453
20 15 13 15 18 13 11 12 25 22 26 16 22 24 20 15 26 26 24 12 12 ,6,16,101,0.500000,10.617370,0.231567,10.385803,0.000000,48682,0.007843
14 15 21 25 13 15 13 15 13 14 17 19 14 ,6,16,101,0.500000,6.359649,0.145050,6.214569,0.000000,49389,0.008148
26 24 12 23 24 12 25 22 26 26 24 20 14 17 24 23 19 14 11 25 21 20 15 21 23 19 11 20 14 11 25 18 18 16 21 25 22 16 13 17 ,6,16,101,0.500000,19.813171,0.430816,19.382324,0.000000,51409,0.003875
19 14 15 18 18 18 22 19 17 24 25 13 15 18 18 21 23 19 14 17 16 22 16 21 12 23 19 15 21 23 24 12 23 16 21 25 13 11 23 16 13 17 19 17 19 15 21 12 12 23 24 12 12 13 15 18 21 20 14 11 23 16 18 13 15 21 23 24 12 25 21 20 15 21 25 22 19 14 11 ,6,16,101,0.500000,39.937774,0.977935,38.959808,0.000000,55449,0.009826
18 13 15 21 20 14 15 22 16 21 25 18 18 22 16 18 13 15 18 22 24 12 12 12 ,6,16,101,0.500000,12.164306,0.311706,11.852630,0.000000,56762,0.004913
24 23 16 22 19 14 11 25 21 25 22 23 16 13 15 22 19 11 23 16 22 16 21 20 15 22 26 19 15 ,6,16,101,0.500000,14.250823,0.360687,13.890136,0.000000,58277,0.003875
19 17 26 26 19 11 12 23 26 26 19 14 14 11 12 23 24 23 16 21 25 21 12 20 17 24 23 16 22 24 12 25 22 19 17 24 20 17 26 16 13 15 13 11 25 21 20 15 21 12 12 23 16 22 26 26 26 19 17 24 25 22 24 20 17 16 13 11 12 20 17 16 21 20 11 23 26 26 19 17 26 26 19 14 18 22 16 22 19 15 21 23 24 20 17 16 21 23 19 14 15 13 11 ,6,16,101,0.500000,52.156494,1.288146,50.868377,0.000000,63529,0.006805
19 17 19 15 13 17 26 16 13 17 16 13 15 13 15 18 21 20 11 25 18 18 22 26 16 22 26 26 26 ,6,16,101,0.500000,14.554931,0.366912,14.188049,0.000000,65044,0.005310
24 20 15 13 17 16 18 22 24 25 13 14 16 18 13 11 25 22 16 22 24 25 22 16 13 14 14 15 21 ,6,16,101,0.500000,14.242553,0.364746,13.877838,0.000000,66559,0.003875
12 23 26 19 11 25 18 22 19 ,6,16,101,0.500000,4.281524,0.116424,4.165100,0.000000,67064,0.008483
21 23 19 17 16 18 14 14 15 18 18 22 16 13 17 19 17 24 25 21 12 20 17 19 14 17 26 19 15 18 21 20 11 23 24 23 26 16 21 23 24 23 24 12 20 14 15 13 15 ,6,16,101,0.500000,24.406494,0.613739,23.792785,0.000000,69589,0.008483
26 24 25 18 13 15 22 26 24 25 21 12 25 22 19 14 11 23 16 13 15 13 14 11 23 24 23 24 25 18 18 22 26 19 15 22 26 24 25 22 26 26 16 18 18 22 24 20 11 12 20 11 23 26 24 23 16 22 24 23 26 26 19 11 20 15 13 15 21 12 25 13 11 25 22 24 23 24 25 13 22 26 16 18 21 12 12 23 26 26 26 26 16 13 15 13 14 15 21 20 17 16 13 14 17 16 18 22 26 26 26 24 12 23 26 16 22 26 24 20 15 21 25 21 23 16 13 14 11 20 15 13 14 11 ,6,16,101,0.500000,67.726837,1.551086,66.175750,0.000000,76457,0.008300
25 18 21 20 11 12 25 21 25 13 15 22 24 ,6,16,101,0.500000,6.179962,0.141326,6.038635,0.000000,77164,0.008697
21 20 17 25 13 14 14 14 14 11 25 13 15 18 21 25 18 13 17 19 14 17 16 18 22 16 13 15 21 20 14 17 19 17 24 23 24 25 21 25 13 15 22 16 22 24 20 14 14 11 25 22 16 21 20 11 25 13 12 25 13 14 17 26 16 22 19 17 26 19 17 19 11 20 14 11 20 14 17 26 19 17 24 23 24 20 14 15 13 14 15 13 14 14 17 24 20 11 25 22 19 14 11 25 21 12 ,6,16,101,0.500000,53.656524,1.129272,52.527282,0.000000,82618,0.007781
21 23 24 12 12 12 23 26 16 18 22 16 21 23 24 20 11 25 21 23 16 13 14 15 21 25 13 17 19 13 11 23 24 12 12 25 21 12 23 24 12 23 24 12 25 13 15 22 24 23 24 20 17 19 15 21 12 25 21 20 11 25 13 15 22 26 19 17 24 12 23 16 21 20 15 13 17 19 15 13 14 14 14 11 20 11 12 23 26 26 26 16 21 12 25 21 23 16 19 11 20 11 20 ,6,16,101,0.500000,52.274078,1.174896,51.099182,0.000000,87870,0.003875
16 22 16 18 21 20 11 12 12 23 26 19 11 12 23 26 19 11 20 14 15 13 14 17 19 14 14 15 21 12 20 14 15 13 14 11 25 20 14 17 16 13 17 16 22 24 12 25 21 25 18 21 25 21 20 15 22 16 22 19 15 21 20 ,6,16,101,0.500000,31.875244,0.781555,31.093688,0.000000,91102,0.003875
14 17 24 20 14 15 22 19 11 12 23 19 17 26 24 23 24 12 12 20 11 12 ,6,16,101,0.500000,11.125244,0.285919,10.839355,0.000000,92314,0.008911
26 24 12 23 24 23 19 15 22 24 23 26 19 14 11 20 11 20 11 25 16 13 11 25 ,6,16,101,0.500000,11.726806,0.296691,11.430145,0.000000,93526,0.006103
