scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
16 21 25 21 12 20 14 14 17 16 13 14 15 13 14 18 21 20 17 26 ,8,16,101,1.587596,31.412017,0.709259,30.702758,0.000000,79588,0.004455
23 24 25 22 24 ,8,16,101,1.587596,7.898742,0.183654,7.715087,0.000000,80396,0.007263
25 ,8,16,101,1.587596,1.446533,0.040191,1.406341,0.000000,80598,0.003875
12 20 14 15 18 13 15 22 16 22 26 24 20 14 17 24 12 20 17 19 15 13 11 12 20 11 12 14 ,8,16,101,1.587596,43.368682,0.988830,42.379821,0.000000,84941,0.003875
19 14 15 18 21 12 25 13 14 15 13 14 15 21 20 14 17 19 14 14 ,8,16,101,1.587596,31.625976,0.723449,30.902526,0.000000,88173,0.003875
12 20 11 25 21 12 ,8,16,101,1.587596,8.601837,0.201263,8.400604,0.000000,89082,0.007171
26 ,8,16,101,1.587596,1.079528,0.040863,1.038665,0.000000,89284,0.003875
20 14 17 16 21 12 20 15 13 17 24 19 14 11 12 20 14 15 18 18 22 26 26 16 13 15 18 18 22 24 21 12 20 17 26 24 23 26 26 26 24 23 26 26 16 21 23 26 16 18 13 15 21 23 16 15 21 23 26 16 13 14 15 21 12 25 18 11 25 22 16 13 14 15 22 24 ,8,16,101,1.587596,121.180358,2.740661,118.439727,0.000000,101404,0.006622
23 21 23 19 11 23 26 19 15 21 12 12 25 21 12 12 19 17 26 26 24 20 11 23 16 18 21 20 17 13 17 ,8,16,101,1.587596,48.734802,1.112945,47.621856,0.000000,106353,0.009094
23 16 13 11 12 25 13 14 ,8,16,101,1.587596,11.219055,0.270660,10.948394,0.000000,107565,0.006378
15 18 22 26 16 ,8,16,101,1.587596,6.804962,0.154205,6.650756,0.000000,108272,0.006744
15 13 15 13 14 14 ,8,16,101,1.587596,9.009246,0.208984,8.800262,0.000000,109181,0.003875
20 17 19 14 15 ,8,16,101,1.587596,7.828338,0.179687,7.648651,0.000000,109989,0.008728
25 22 26 26 26 24 23 26 19 17 24 23 19 17 24 25 21 23 16 18 13 15 21 14 11 25 18 21 12 23 24 12 12 20 ,8,16,101,1.587596,53.181396,1.212860,51.968536,0.000000,115342,0.003875
25 18 22 24 ,8,16,101,1.587596,5.953399,0.132293,5.821136,0.000000,115948,0.005035
18 18 21 23 19 15 21 23 26 19 17 16 26 16 18 18 21 12 23 19 17 19 14 14 14 15 13 14 15 21 23 24 23 19 17 20 17 16 18 13 15 21 12 23 19 15 22 16 21 12 12 23 26 24 12 25 18 18 13 17 19 11 23 16 18 13 14 11 20 14 17 16 13 ,8,16,101,1.587596,115.828796,2.632232,113.196594,0.000000,127563,0.004241
24 25 21 12 12 20 11 20 15 13 14 14 15 22 16 13 24 23 16 22 19 11 25 22 24 23 19 11 12 25 18 13 15 13 11 23 26 16 22 26 16 22 24 20 17 19 15 22 19 15 21 25 13 14 17 26 19 ,8,16,101,1.587596,89.875610,2.038085,87.837524,0.000000,136552,0.005462
13 17 24 ,8,16,101,1.587596,3.265808,0.078430,3.187377,0.000000,136956,0.004577
12 19 17 24 12 20 14 17 24 12 25 18 13 14 17 19 17 24 12 20 15 21 11 20 14 17 19 14 14 14 14 11 20 15 ,8,16,101,1.587596,53.414520,1.216583,52.197937,0.000000,142309,0.006103
16 22 19 11 20 14 14 16 18 18 22 19 15 13 11 12 23 26 19 14 17 24 25 21 26 16 13 15 13 ,8,16,101,1.587596,46.383239,1.045593,45.337646,0.000000,146955,0.007354
11 20 14 17 24 12 23 ,8,16,101,1.587596,10.226837,0.247558,9.979309,0.000000,148066,0.006805
12 20 15 22 26 26 ,8,16,101,1.587596,9.336242,0.221618,9.114624,0.000000,149076,0.008422
25 13 14 11 20 11 25 21 25 22 19 14 17 19 17 19 14 17 26 19 11 24 20 15 18 18 21 20 14 14 17 24 24 25 22 26 19 15 21 23 24 25 21 24 12 25 22 16 22 24 20 11 23 19 15 18 21 12 25 21 20 15 13 11 25 13 11 18 13 14 14 17 24 20 15 22 26 19 17 19 11 ,8,16,101,1.587596,129.477386,2.943298,126.534118,0.000000,162105,0.008392
16 13 14 17 24 12 12 25 13 14 14 14 15 22 ,8,16,101,1.587596,21.562835,0.491394,21.071472,0.000000,164327,0.007202
15 21 20 11 20 24 12 20 17 16 18 13 11 23 19 17 26 19 11 19 14 15 18 22 24 12 12 25 18 21 23 24 25 22 16 18 13 14 15 22 ,8,16,101,1.587596,63.875488,1.456573,62.418914,0.000000,170791,0.008239
23 24 23 12 25 18 22 19 ,8,16,101,1.587596,12.352386,0.294799,12.057586,0.000000,172104,0.003875
11 20 11 12 25 22 26 26 ,8,16,101,1.587596,11.664367,0.267303,11.397094,0.000000,173316,0.008422
24 20 17 26 18 22 19 11 20 14 15 21 23 16 13 11 23 16 22 24 25 18 ,8,16,101,1.587596,34.611236,0.799591,33.811645,0.000000,176851,0.003906
19 ,8,16,101,1.587596,0.742462,0.020263,0.722198,0.000000,176952,0.008087
11 23 11 25 ,8,16,101,1.587596,5.274871,0.131622,5.143249,0.000000,177558,0.003906
15 13 11 25 18 18 ,8,16,101,1.587596,8.976837,0.205902,8.770965,0.000000,178467,0.006591
16 18 22 ,8,16,101,1.587596,3.812774,0.084533,3.728240,0.000000,178871,0.005645
16 22 16 13 15 22 19 17 16 18 22 19 15 21 25 13 11 ,8,16,101,1.587596,26.156860,0.594390,25.562438,0.000000,181497,0.003875
22 19 ,8,16,101,1.587596,2.750274,0.071990,2.678283,0.000000,181800,0.004913
