scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
14 13 12 14 11 11 13 11 12 ,6,4,101,0.500000,4.271301,0.106475,4.164825,0.000000,158267,0.005645
14 13 13 ,6,4,101,0.500000,1.398681,0.043426,1.355285,0.000000,158469,0.009063
14 ,6,4,101,0.500000,0.429931,0.018981,0.410949,0.000000,158570,0.006896
12 11 14 14 14 14 11 12 14 13 14 14 13 12 11 11 12 12 13 12 11 14 13 12 12 14 14 11 12 14 14 11 13 13 11 14 11 14 11 13 14 12 14 13 12 11 14 12 11 13 13 11 ,6,4,101,0.500000,26.070556,0.642425,25.428131,0.000000,161196,0.004699
12 11 12 11 11 12 ,6,4,101,0.500000,2.851806,0.072662,2.779144,0.000000,161499,0.005950
11 11 ,6,4,101,0.500000,0.523712,0.019897,0.503814,0.000000,161600,0.003875
11 11 13 11 13 11 14 13 12 13 11 11 14 14 11 ,6,4,101,0.500000,7.351806,0.189453,7.162353,0.000000,162408,0.009735
14 14 14 14 ,6,4,101,0.500000,1.812774,0.047058,1.765686,0.000000,162610,0.005340
13 13 11 12 11 11 14 14 ,6,4,101,0.500000,3.601837,0.093872,3.507934,0.000000,163014,0.004425
11 13 12 11 ,6,4,101,0.500000,1.664337,0.045776,1.618530,0.000000,163216,0.007873
11 12 13 14 11 14 14 13 14 11 11 13 13 13 14 12 12 12 14 11 12 13 11 11 ,6,4,101,0.500000,11.828369,0.256347,11.572021,0.000000,164428,0.005065
14 12 11 12 11 11 11 13 13 ,6,4,101,0.500000,4.258087,0.101196,4.156890,0.000000,164933,0.009735
11 11 14 11 11 ,6,4,101,0.500000,2.360260,0.059692,2.300567,0.000000,165236,0.003875
11 12 14 13 14 12 ,6,4,101,0.500000,3.000274,0.063659,2.936614,0.000000,165539,0.004455
12 11 ,6,4,101,0.500000,0.570587,0.018432,0.552154,0.000000,165640,0.010070
12 14 11 13 11 14 12 12 14 12 14 11 14 12 14 12 14 12 13 13 13 11 13 14 14 14 13 11 11 13 14 14 14 13 14 12 13 14 11 ,6,4,101,0.500000,19.594024,0.415252,19.178741,0.000000,167660,0.005401
12 12 11 11 13 11 13 12 12 14 12 14 13 11 11 14 14 11 13 14 ,6,4,101,0.500000,10.008087,0.209136,9.798950,0.000000,168670,0.006988
14 13 14 14 14 14 11 11 11 14 14 13 12 12 13 12 12 ,6,4,101,0.500000,8.391845,0.185089,8.206756,0.000000,169579,0.003875
14 12 11 14 14 12 14 14 11 12 13 ,6,4,101,0.500000,5.586212,0.122985,5.463226,0.000000,170185,0.005432
13 14 ,6,4,101,0.500000,0.875885,0.021423,0.854461,0.000000,170286,0.003875
13 11 12 13 14 14 12 14 ,6,4,101,0.500000,4.031524,0.083801,3.947692,0.000000,170690,0.010162
11 13 14 14 11 11 14 12 12 12 14 14 14 14 11 11 13 11 ,6,4,101,0.500000,9.086181,0.203338,8.882873,0.000000,171700,0.003906
13 14 13 12 11 11 13 12 11 11 14 ,6,4,101,0.500000,5.515869,0.122589,5.393310,0.000000,172306,0.006408
14 14 14 12 12 14 11 14 14 14 13 13 14 13 14 12 11 11 13 12 13 ,6,4,101,0.500000,10.250244,0.229888,10.020385,0.000000,173417,0.005798
11 13 12 12 ,6,4,101,0.500000,1.992431,0.049591,1.942871,0.000000,173619,0.009246
11 ,6,4,101,0.500000,0.304962,0.017822,0.287139,0.000000,173720,0.007080
13 ,6,4,101,0.500000,0.148681,0.016143,0.132568,0.000000,173821,0.004852
12 13 14 13 11 13 14 14 13 14 13 12 14 13 11 13 13 13 12 ,6,4,101,0.500000,9.625244,0.244476,9.380798,0.000000,174831,0.006469
11 ,6,4,101,0.500000,0.484619,0.019561,0.465087,0.000000,174932,0.004272
11 14 13 11 11 12 11 13 12 11 11 14 11 11 13 14 13 13 12 11 12 14 12 14 13 ,6,4,101,0.500000,12.570556,0.318420,12.252166,0.000000,176245,0.007110
13 11 13 14 11 ,6,4,101,0.500000,2.312744,0.067169,2.245605,0.000000,176548,0.008361
14 13 13 13 12 ,6,4,101,0.500000,2.250244,0.066802,2.183471,0.000000,176851,0.009613
14 11 14 13 ,6,4,101,0.500000,1.578369,0.045257,1.533142,0.000000,177053,0.005249
11 12 12 13 11 13 ,6,4,101,0.500000,3.039306,0.090209,2.949127,0.000000,177457,0.004272
14 11 14 11 12 14 11 12 11 12 13 13 12 13 13 12 14 11 12 14 12 14 13 ,6,4,101,0.500000,11.250244,0.293853,10.956420,0.000000,178670,0.014923
13 11 13 13 11 13 13 ,6,4,101,0.500000,3.328369,0.093383,3.235015,0.000000,179073,0.008392
13 12 13 14 11 ,6,4,101,0.500000,2.414306,0.069061,2.345275,0.000000,179376,0.009643
12 13 ,6,4,101,0.500000,0.687744,0.021789,0.665985,0.000000,179477,0.007446
12 13 14 12 14 12 12 12 12 14 11 11 14 11 14 12 14 13 12 13 14 12 11 11 13 13 14 13 11 12 11 13 11 12 12 14 12 12 13 ,6,4,101,0.500000,19.548187,0.494201,19.054016,0.000000,181497,0.003875
12 12 14 12 12 14 12 13 11 13 14 14 12 14 13 ,6,4,101,0.500000,7.203277,0.190490,7.012817,0.000000,182305,0.008728
11 13 14 13 14 13 12 13 ,6,4,101,0.500000,3.687744,0.096099,3.591674,0.000000,182709,0.007812
13 14 ,6,4,101,0.500000,0.914306,0.024078,0.890258,0.000000,182810,0.005615
11 12 14 12 12 11 14 13 13 11 12 11 ,6,4,101,0.500000,5.656433,0.145782,5.510620,0.000000,183416,0.008148
11 13 13 13 12 13 12 12 12 14 14 ,6,4,101,0.500000,5.360687,0.145050,5.215637,0.000000,184022,0.003875
11 14 12 13 14 12 11 14 ,6,4,101,0.500000,3.843994,0.098266,3.745758,0.000000,184426,0.009704
12 13 12 13 12 11 14 ,6,4,101,0.500000,3.422119,0.093139,3.328979,0.000000,184830,0.008819
