scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
22 ,5,12,101,1.587596,1.068176,0.022674,1.045501,0.000000,178568,0.004608
16 19 13 16 21 16 ,5,12,101,1.587596,8.048309,0.181365,7.866973,0.000000,179376,0.003875
16 22 20 21 ,5,12,101,1.587596,5.969055,0.137725,5.831298,0.000000,179982,0.005249
14 16 12 20 19 18 14 16 11 20 16 20 13 13 13 16 21 22 17 20 22 14 20 21 12 19 12 15 18 21 ,5,12,101,1.587596,48.016113,1.093597,46.922515,0.000000,184830,0.009887
18 20 15 14 16 16 19 ,5,12,101,1.587596,10.211273,0.239593,9.971679,0.000000,185941,0.009399
12 20 20 22 19 19 11 21 ,5,12,101,1.587596,12.476867,0.289886,12.186981,0.000000,187254,0.004394
18 21 19 12 18 19 15 11 16 16 13 22 20 11 15 21 13 11 12 16 11 19 ,5,12,101,1.587596,35.078552,0.799987,34.278564,0.000000,190789,0.006195
12 20 22 17 18 15 14 11 20 22 12 19 12 ,5,12,101,1.587596,19.836303,0.452667,19.383636,0.000000,192809,0.009429
14 ,5,12,101,1.587596,0.500274,0.017700,0.482543,0.000000,192910,0.007202
19 11 14 15 20 18 ,5,12,101,1.587596,8.883789,0.206512,8.677246,0.000000,193819,0.003875
21 17 16 22 18 12 20 20 11 20 ,5,12,101,1.587596,15.867523,0.361755,15.505767,0.000000,195435,0.007354
11 14 18 13 11 21 13 12 22 ,5,12,101,1.587596,12.853271,0.295318,12.557952,0.000000,196748,0.003906
17 12 12 16 19 11 17 18 16 20 17 16 19 16 12 11 15 21 15 20 16 ,5,12,101,1.587596,32.180908,0.730590,31.450317,0.000000,199980,0.003875
15 13 21 21 ,5,12,101,1.587596,5.133087,0.130401,5.002685,0.000000,200586,0.005462
19 14 17 17 12 20 19 ,5,12,101,1.587596,10.156494,0.247772,9.908721,0.000000,201697,0.004943
17 11 19 16 19 11 14 21 22 16 16 21 16 17 22 20 20 12 14 17 17 19 12 21 ,5,12,101,1.587596,37.250457,0.843475,36.406982,0.000000,205434,0.010101
21 22 21 11 12 15 19 11 21 21 17 21 14 ,5,12,101,1.587596,19.383178,0.448944,18.934234,0.000000,207454,0.005676
16 19 12 16 21 21 22 14 13 11 14 14 17 14 21 15 18 11 11 14 12 16 ,5,12,101,1.587596,34.062927,0.769622,33.293304,0.000000,210888,0.009490
11 20 ,5,12,101,1.587596,2.923065,0.073059,2.849975,0.000000,211191,0.003906
11 14 15 16 11 11 14 13 21 20 11 18 15 14 12 11 21 21 ,5,12,101,1.587596,27.242584,0.614501,26.628082,0.000000,213918,0.006591
16 13 18 ,5,12,101,1.587596,4.047546,0.109527,3.937988,0.000000,214423,0.003906
22 21 22 22 22 20 19 16 ,5,12,101,1.587596,12.586273,0.292510,12.293762,0.000000,215736,0.006469
19 21 17 20 12 18 17 17 20 ,5,12,101,1.587596,14.390960,0.334014,14.056945,0.000000,217251,0.004882
20 20 17 13 ,5,12,101,1.587596,5.008117,0.116302,4.891815,0.000000,217756,0.009643
20 20 13 14 ,5,12,101,1.587596,6.023742,0.137908,5.885833,0.000000,218362,0.004364
12 18 13 15 13 19 20 20 13 15 15 16 19 11 22 21 19 16 17 16 21 15 22 17 11 17 22 12 18 14 ,5,12,101,1.587596,47.633331,1.088500,46.544830,0.000000,223210,0.009002
20 18 21 ,5,12,101,1.587596,3.265899,0.081756,3.184173,0.000000,223614,0.008056
12 11 12 22 19 11 11 20 14 20 20 20 11 14 11 17 16 13 12 17 16 15 17 11 20 22 14 11 12 14 21 ,5,12,101,1.587596,48.281677,1.098754,47.182922,0.000000,228462,0.004974
22 22 18 ,5,12,101,1.587596,4.570495,0.108703,4.461822,0.000000,228967,0.009643
13 21 16 15 13 14 21 15 11 21 14 15 16 12 16 17 20 18 18 20 12 18 18 ,5,12,101,1.587596,35.461364,0.808624,34.652740,0.000000,232603,0.009185
18 19 18 20 11 16 12 18 ,5,12,101,1.587596,12.070648,0.274505,11.796112,0.000000,233815,0.006439
16 21 16 12 21 15 11 13 11 11 18 11 19 19 14 12 16 13 20 19 16 22 16 ,5,12,101,1.587596,36.648864,0.840576,35.808288,0.000000,237552,0.003875
17 15 13 19 18 18 21 17 16 17 20 22 13 ,5,12,101,1.587596,19.914428,0.455078,19.459381,0.000000,239572,0.007141
19 20 14 20 ,5,12,101,1.587596,6.336212,0.153686,6.182525,0.000000,240279,0.007446
21 14 14 22 21 15 13 19 11 17 ,5,12,101,1.587596,15.234771,0.359375,14.875427,0.000000,241895,0.003875
17 12 14 18 16 13 15 22 19 11 20 22 17 22 11 19 19 17 20 11 11 16 16 16 21 20 15 12 11 18 13 ,5,12,101,1.587596,48.734863,1.112182,47.622680,0.000000,246844,0.006256
14 14 21 21 17 16 21 20 12 22 12 ,5,12,101,1.587596,16.312835,0.376708,15.936126,0.000000,248561,0.008239
