nodeID,channel,ASN
4,25,4646
4,12,5050
4,25,6262
4,13,6363
4,16,6464
4,21,6767
4,11,6969
4,16,8080
4,14,8989
4,13,9595
4,21,9999
4,17,11009
4,25,11110
4,16,11312
4,15,11413
4,21,11615
4,11,11817
4,19,12120
4,13,12827
4,16,12928
4,18,13635
4,14,13837
4,23,13938
4,24,14140
4,17,14241
4,16,14544
4,17,15857
4,19,16968
4,14,17069
4,16,17776
4,20,18382
4,18,18483
4,16,19392
4,13,20907
4,12,21210
4,11,21513
4,19,21816
4,24,22220
4,13,22523
4,26,23028
4,23,23634
4,13,24139
4,16,24240
4,15,24341
4,12,24442
4,26,24644
4,11,24745
4,17,25553
4,25,25654
4,12,26058
4,20,26462
4,17,27169
4,25,27270
4,16,27472
4,15,27573
4,18,28179
4,16,29088
4,12,29290
4,11,29593
4,19,29896
4,24,30300
4,12,30906
4,19,31512
4,23,31714
4,12,32522
4,11,32825
4,16,33936
4,26,34340
4,18,34643
4,23,34946
4,12,35754
4,21,35855
4,19,36360
4,22,36663
4,24,36764
4,20,37774
4,19,37976
4,24,38380
4,11,39289
4,19,39592
4,25,40198
4,13,40299
4,16,40400
4,15,40501
4,26,40804
4,18,41107
4,19,41208
4,14,41309
4,17,41713
4,16,42016
4,21,42319
4,26,42420
4,11,42521
4,14,42925
4,17,43329
4,15,43733
4,12,43834
4,21,43935
4,26,44036
4,24,44844
4,17,44945
4,25,45046
4,12,45450
4,24,46460
4,13,46763
4,26,47268
4,11,47369
4,20,47470
4,18,47571
4,25,48278
4,13,48379
4,21,48783
4,26,48884
4,23,49490
4,16,50096
4,15,50197
4,23,51106
4,24,51308
4,21,52015
4,23,52722
4,13,53227
4,18,54035
4,22,54439
4,12,55146
4,21,55247
4,20,55550
4,19,55752
4,23,55954
4,17,56257
4,15,56661
4,12,56762
4,20,57166
4,14,57469
4,22,57671
4,24,57772
4,13,58075
4,12,58378
4,21,58479
4,26,58580
4,24,59388
4,13,59691
4,12,59994
4,21,60095
4,26,60196
4,23,60802
4,15,61509
4,15,63125
4,26,63428
4,19,63832
4,22,65751
4,16,66256
4,12,66458
4,20,66862
4,19,67064
4,24,67468
4,17,67569
4,13,67771
4,12,68074
4,26,68276
4,18,68579
4,14,68781
4,22,68983
4,25,69286
4,15,69589
4,20,70094
4,18,70195
4,14,70397
4,22,70599
4,16,71104
4,11,71609
4,22,72215
4,24,72316
4,17,72417
4,16,72720
4,16,74336
4,21,74639
4,26,74740
4,20,74942
4,18,75043
4,23,75346
4,16,75952
4,12,76154
4,22,77063
4,24,77164
4,15,77669
4,12,77770
4,26,77972
4,17,78881
4,12,79386
4,19,79992
4,23,80194
4,22,80295
4,12,81002
4,21,81103
4,23,81810
4,24,82012
4,17,82113
4,26,82820
4,19,83224
4,14,83325
4,13,83931
4,11,84537
4,23,85042
4,22,85143
4,13,85547
4,12,85850
4,22,86759
4,25,87062
4,13,87163
4,15,87365
4,20,87870
4,18,87971
4,22,88375
4,17,88577
4,13,88779
4,16,88880
4,11,89385
4,14,89789
4,23,89890
4,17,90193
4,20,91102
4,23,91506
4,22,91607
4,24,91708
4,15,92213
4,20,92718
4,24,93324
4,15,93829
4,20,94334
4,19,94536
4,14,94637
4,23,94738
4,13,95243
4,16,95344
4,12,95546
4,26,95748
4,20,95950
4,22,96455
4,16,96960
4,26,97364
4,20,97566
4,19,97768
4,23,97970
4,26,98980
4,16,100192
4,20,100798
4,18,100899
4,23,101202
4,22,101303
4,20,102414
4,18,102515
4,19,102616
4,15,103525
4,12,103626
4,11,103929
4,11,105545
4,23,106050
4,17,106353
4,15,106757
4,19,107464
4,22,107767
4,15,108373
4,21,108575
4,22,109383
4,24,109484
4,26,110292
4,14,112413
4,24,112716
4,25,112918
4,16,113120
4,15,113221
4,12,113322
4,26,113524
4,23,114130
4,24,114332
