scannedChannels,nodeID,channels,slots,scanPeriod,syncTime,cpuActiveTime,LPMTIme,DLPMTime,ASN,timeElapsedSinceReceptionSlotStartTime
15 11 17 14 12 12 13 17 15 12 12 12 12 17 16 14 12 12 11 16 14 18 13 14 12 11 16 14 18 18 13 15 ,7,8,101,1.587596,50.397094,1.144683,49.252380,0.000000,68074,0.003875
15 17 14 11 14 12 12 13 17 14 12 12 12 18 13 ,7,8,101,1.587596,22.719024,0.528015,22.191009,0.000000,70397,0.007629
17 16 15 12 16 14 18 11 16 16 16 17 16 16 17 14 11 17 16 17 14 13 14 12 11 17 14 12 13 16 15 17 14 ,7,8,101,1.587596,51.359680,1.180053,50.179626,0.000000,75549,0.011444
12 ,7,8,101,1.587596,0.938018,0.020812,0.917236,0.000000,75649,0.003875
13 15 12 11 15 11 14 12 12 18 12 12 11 16 17 16 15 13 ,7,8,101,1.587596,28.054962,0.630615,27.424377,0.000000,78477,0.005065
14 13 16 16 16 17 14 ,7,8,101,1.587596,10.445587,0.250671,10.194915,0.000000,79588,0.004547
12 14 18 11 15 11 14 13 ,7,8,101,1.587596,12.273712,0.266662,12.007049,0.000000,80901,0.007446
11 16 17 16 16 16 14 13 14 17 17 16 14 11 14 18 18 18 12 11 14 13 17 17 12 13 17 16 15 13 15 ,7,8,101,1.587596,49.125305,1.137634,47.987670,0.000000,85851,0.015625
17 16 15 18 18 12 12 ,7,8,101,1.587596,10.187774,0.250488,9.937286,0.000000,86961,0.009460
14 18 18 11 15 12 18 12 13 16 16 16 ,7,8,101,1.587596,18.781524,0.412414,18.369140,0.000000,88880,0.007080
12 12 13 15 18 13 ,7,8,101,1.587596,8.563537,0.217987,8.345581,0.000000,89789,0.003875
18 18 13 15 11 16 17 17 12 18 11 16 15 18 18 12 12 12 ,7,8,101,1.587596,27.375274,0.617919,26.757385,0.000000,92617,0.004547
18 18 12 12 11 17 17 14 11 16 16 17 15 11 17 11 ,7,8,101,1.587596,25.556304,0.580688,24.975616,0.000000,95243,0.003875
15 12 11 16 15 12 13 15 13 17 15 18 13 15 18 18 11 17 16 17 ,7,8,101,1.587596,30.773742,0.709045,30.064666,0.000000,98374,0.005279
16 15 13 15 18 12 12 12 11 16 14 12 13 12 13 16 15 12 11 17 ,7,8,101,1.587596,31.765930,0.729125,31.036773,0.000000,101606,0.005798
11 ,7,8,101,1.587596,0.172332,0.015747,0.156555,0.000000,101707,0.003875
13 ,7,8,101,1.587596,1.344024,0.037780,1.306243,0.000000,101909,0.007080
15 18 13 15 18 12 12 13 16 16 14 17 16 17 17 15 12 12 11 ,7,8,101,1.587596,29.554992,0.684295,28.870666,0.000000,104939,0.004180
15 18 ,7,8,101,1.587596,3.086822,0.081298,3.005523,0.000000,105343,0.003875
11 14 13 14 18 ,7,8,101,1.587596,7.750244,0.193389,7.556884,0.000000,106151,0.009277
12 18 12 12 11 14 12 ,7,8,101,1.587596,9.641693,0.234649,9.407043,0.000000,107161,0.003875
16 15 18 13 14 12 13 14 12 13 15 12 11 14 12 12 11 ,7,8,101,1.587596,25.687774,0.591400,25.096405,0.000000,109787,0.008972
18 12 18 13 15 18 11 17 15 12 12 11 16 15 18 12 13 14 11 15 14 12 18 18 12 12 13 16 16 17 17 17 16 14 13 16 16 17 15 13 15 18 11 17 15 11 17 17 17 15 11 17 17 16 15 11 ,7,8,101,1.587596,88.094085,1.999084,86.095031,0.000000,118675,0.004547
16 ,7,8,101,1.587596,0.650177,0.022552,0.627624,0.000000,118776,0.003875
14 13 15 11 16 ,7,8,101,1.587596,7.336212,0.171203,7.165008,0.000000,119584,0.008422
13 15 ,7,8,101,1.587596,1.859649,0.040954,1.818695,0.000000,119786,0.004058
17 16 14 12 13 15 18 16 14 18 13 17 16 14 12 13 17 15 18 11 16 15 11 14 18 11 17 13 15 18 18 ,7,8,101,1.587596,49.265930,1.134002,48.131958,0.000000,124735,0.006591
15 18 18 11 14 11 17 17 15 ,7,8,101,1.587596,14.297149,0.312133,13.985015,0.000000,126250,0.005126
18 11 16 15 12 11 16 14 11 15 11 16 14 18 18 13 14 12 12 13 16 17 16 14 13 ,7,8,101,1.587596,39.101867,0.908569,38.193298,0.000000,130189,0.006072
13 14 ,7,8,101,1.587596,2.383056,0.068298,2.314788,0.000000,130492,0.007293
12 ,7,8,101,1.587596,0.086181,0.015350,0.070861,0.000000,130593,0.005126
12 11 14 12 13 15 13 ,7,8,101,1.587596,11.197021,0.245971,10.951049,0.000000,131805,0.003875
17 17 17 ,7,8,101,1.587596,4.336212,0.108337,4.227844,0.000000,132310,0.007171
15 11 17 14 ,7,8,101,1.587596,5.820556,0.145568,5.675018,0.000000,132916,0.009704
11 14 11 15 ,7,8,101,1.587596,5.398712,0.142547,5.256164,0.000000,133522,0.004486
15 11 16 16 ,7,8,101,1.587596,5.797149,0.123352,5.673797,0.000000,134128,0.007019
13 ,7,8,101,1.587596,0.672149,0.019012,0.653137,0.000000,134229,0.004821
12 12 18 13 16 ,7,8,101,1.587596,6.844024,0.145996,6.698028,0.000000,134936,0.005126
18 11 15 18 12 18 13 16 17 15 13 16 16 15 11 ,7,8,101,1.587596,23.109588,0.533172,22.576416,0.000000,137259,0.009704
13 ,7,8,101,1.587596,1.601837,0.039764,1.562103,0.000000,137461,0.005371
11 17 14 11 16 ,7,8,101,1.587596,6.976837,0.161132,6.815704,0.000000,138168,0.005767
17 16 16 16 15 18 14 11 14 12 12 12 13 14 12 13 15 ,7,8,101,1.587596,26.008148,0.590057,25.418121,0.000000,140794,0.003875
15 11 14 11 15 ,7,8,101,1.587596,7.422119,0.191802,7.230346,0.000000,141602,0.009704
11 16 16 14 13 ,7,8,101,1.587596,6.697113,0.157012,6.540130,0.000000,142309,0.003875
18 11 13 17 16 ,7,8,101,1.587596,6.696777,0.145599,6.551177,0.000000,143016,0.003875
18 18 ,7,8,101,1.587596,2.437774,0.059875,2.377868,0.000000,143319,0.003936
17 15 18 13 ,7,8,101,1.587596,5.695556,0.143768,5.551818,0.000000,143925,0.006500
16 14 11 14 18 18 11 16 14 12 18 12 12 11 16 14 11 15 13 15 18 18 ,7,8,101,1.587596,34.324798,0.791290,33.533508,0.000000,147359,0.003906
18 12 14 12 12 13 17 16 14 11 15 11 16 17 14 18 ,7,8,101,1.587596,24.140899,0.542236,23.598693,0.000000,149783,0.005065
17 15 11 14 18 ,7,8,101,1.587596,7.180572,0.174224,7.006378,0.000000,150591,0.003875
13 16 14 13 ,7,8,101,1.587596,5.500274,0.121307,5.378997,0.000000,151197,0.005767
18 ,7,8,101,1.587596,1.039306,0.035797,1.003509,0.000000,151399,0.009216
17 16 17 17 16 17 15 12 11 14 13 17 ,7,8,101,1.587596,19.156555,0.449584,18.706970,0.000000,153318,0.006896
15 13 ,7,8,101,1.587596,2.594024,0.060516,2.533508,0.000000,153621,0.008148
12 11 17 ,7,8,101,1.587596,4.429962,0.100524,4.329437,0.000000,154126,0.005065
13 14 11 15 18 18 11 14 11 15 18 12 12 11 15 13 16 ,7,8,101,1.587596,25.743286,0.593109,25.150177,0.000000,156752,0.003875
12 11 14 ,7,8,101,1.587596,3.883056,0.090270,3.792785,0.000000,157156,0.010009
15 18 12 13 15 12 18 12 12 11 14 12 12 12 12 18 12 13 17 16 17 14 18 12 12 11 16 16 ,7,8,101,1.587596,44.172180,1.012817,43.159362,0.000000,161600,0.007843
17 14 13 14 18 18 11 17 14 12 11 15 ,7,8,101,1.587596,17.789337,0.417388,17.371978,0.000000,163418,0.007659
15 11 17 16 14 13 12 18 12 12 11 15 18 11 15 ,7,8,101,1.587596,23.312774,0.534240,22.778564,0.000000,165842,0.010040
12 13 17 ,7,8,101,1.587596,3.328369,0.091644,3.236755,0.000000,166246,0.009124
17 15 ,7,8,101,1.587596,3.086212,0.077850,3.008361,0.000000,166650,0.008239
14 ,7,8,101,1.587596,1.078399,0.035766,1.042663,0.000000,166852,0.003875
12 18 12 18 ,7,8,101,1.587596,6.086212,0.140747,5.945465,0.000000,167559,0.004241
15 13 17 14 12 14 11 14 12 11 17 14 18 11 15 12 ,7,8,101,1.587596,25.375305,0.590515,24.784759,0.000000,170185,0.010040
16 16 ,7,8,101,1.587596,2.500640,0.066925,2.433685,0.000000,170488,0.003875
12 12 12 11 ,7,8,101,1.587596,6.172149,0.162750,6.009399,0.000000,171195,0.003906
11 13 17 17 14 13 15 ,7,8,101,1.587596,10.547668,0.243438,10.304229,0.000000,172306,0.003875
15 13 15 11 15 18 13 17 ,7,8,101,1.587596,11.406524,0.266906,11.139648,0.000000,173518,0.008453
17 15 12 18 11 14 13 16 15 18 13 15 13 14 ,7,8,101,1.587596,21.734649,0.491241,21.243408,0.000000,175740,0.007354
13 14 18 13 16 14 12 12 11 15 12 ,7,8,101,1.587596,16.531524,0.394378,16.137145,0.000000,177457,0.009429
17 ,7,8,101,1.587596,0.062683,0.014831,0.047851,0.000000,177558,0.007171
14 11 14 18 11 16 ,7,8,101,1.587596,9.289337,0.215698,9.073669,0.000000,178568,0.008819
12 11 15 18 13 14 12 12 12 12 13 ,7,8,101,1.587596,16.969879,0.392303,16.577575,0.000000,180285,0.003906
14 13 15 12 18 12 11 15 18 12 11 16 16 14 18 14 11 17 14 18 11 14 12 ,7,8,101,1.587596,35.829620,0.817626,35.011993,0.000000,183921,0.003875
16 17 15 18 ,7,8,101,1.587596,6.023712,0.148529,5.875183,0.000000,184527,0.005249
13 16 15 11 15 ,7,8,101,1.587596,6.968933,0.155487,6.813446,0.000000,185234,0.005645
17 16 14 12 13 17 15 11 ,7,8,101,1.587596,12.429962,0.285186,12.144805,0.000000,186547,0.008514
11 15 ,7,8,101,1.587596,2.242431,0.066131,2.176330,0.000000,186850,0.009735
13 16 17 14 12 18 12 18 18 13 17 17 17 ,7,8,101,1.587596,19.390899,0.439544,18.951354,0.000000,188870,0.005249
12 11 17 16 16 17 14 18 12 12 ,7,8,101,1.587596,14.992553,0.354492,14.638061,0.000000,190385,0.003875
15 11 16 14 ,7,8,101,1.587596,6.242462,0.140655,6.101806,0.000000,191092,0.004150
11 16 17 15 ,7,8,101,1.587596,6.008087,0.142089,5.866027,0.000000,191698,0.006713
16 17 14 12 18 11 14 18 13 13 ,7,8,101,1.587596,14.812774,0.343017,14.469757,0.000000,193213,0.005279
18 13 16 16 17 16 16 17 17 16 ,7,8,101,1.587596,15.094024,0.347503,14.746520,0.000000,194728,0.003875
16 14 ,7,8,101,1.587596,3.118408,0.090362,3.028076,0.000000,195132,0.003875
17 ,7,8,101,1.587596,1.226837,0.036834,1.190002,0.000000,195334,0.006439
11 ,7,8,101,1.587596,0.789337,0.019622,0.769714,0.000000,195435,0.004211
16 ,7,8,101,1.587596,0.351837,0.016754,0.335083,0.000000,195536,0.009826
